cd-rfile,
215,0.014692829
216,0.015081948
217,0.015472983
218,0.015863399
219,0.016249422
220,0.016627403
221,0.016992575
222,0.017341645
223,0.0176721
224,0.01798081
225,0.018264233
226,0.018520432
227,0.018747283
228,0.01894241
229,0.019105315
230,0.019234652
231,0.019328951
232,0.019388198
233,0.019412096
234,0.019401351
235,0.019357143
236,0.019279974
237,0.019171028
238,0.019030209
239,0.01886007
240,0.018662235
241,0.018438975
242,0.018192713
243,0.017925682
244,0.017640756
245,0.017340044
246,0.017025907
247,0.016701862
248,0.016370985
249,0.016034886
250,0.015696468
251,0.015358132
252,0.015023551
253,0.014694157
254,0.014372187
255,0.014059126
256,0.013756611
257,0.013467185
258,0.013193033
259,0.012934783
260,0.012693368
261,0.012469706
262,0.012265163
263,0.012080097
264,0.011914732
265,0.01176903
266,0.011642917
267,0.011536592
268,0.011449704
269,0.01138202
270,0.011332393
271,0.01130053
272,0.011285769
273,0.011286683
274,0.011303393
275,0.011333584
276,0.011376967
277,0.011431986
278,0.01149733
279,0.011572024
280,0.011656089
281,0.011747576
282,0.011845091
283,0.011947337
284,0.012053976
285,0.012163346
286,0.012274712
287,0.012387542
288,0.012501387
289,0.012615293
290,0.012728846
291,0.012841063
292,0.012951318
293,0.013059943
294,0.013165787
295,0.01326906
296,0.013369936
297,0.013467588
298,0.013562374
299,0.013654162
300,0.013742889
301,0.013828162
302,0.013910339
303,0.01398971
304,0.014066597
305,0.014141275
306,0.014213739
307,0.014284283
308,0.014352736
309,0.014419776
310,0.014485197
311,0.014548406
312,0.014610752
313,0.014671546
314,0.014730867
315,0.014788926
316,0.014845422
317,0.014900629
318,0.014954353
319,0.01500682
320,0.015058037
321,0.015107299
322,0.015154282
323,0.01519889
324,0.015240382
325,0.015278524
326,0.015313255
327,0.015343935
328,0.015370069
329,0.015392104
330,0.015408716
331,0.015420434
332,0.015426713
333,0.015426959
334,0.015421015
335,0.015407562
336,0.015386848
337,0.015358542
338,0.01532264
339,0.015279675
340,0.015229659
341,0.015172014
342,0.01510661
343,0.015033447
344,0.014952936
345,0.014864967
346,0.014770263
347,0.014669307
348,0.014562657
349,0.014449817
350,0.014331049
351,0.014207316
352,0.014079732
353,0.013948766
354,0.013815156
355,0.013679437
356,0.013543051
357,0.013406242
358,0.013270221
359,0.013135358
360,0.01300253
361,0.012872682
362,0.012747203
363,0.01262736
364,0.012512149
365,0.012403169
366,0.012301505
367,0.012207326
368,0.012121814
369,0.012045343
370,0.01197858
371,0.011921751
372,0.011875077
373,0.011839202
374,0.011813902
375,0.011799463
376,0.011796544
377,0.011804716
378,0.011823877
379,0.011853679
380,0.011893977
381,0.011944091
382,0.012004428
383,0.012074606
384,0.012154279
385,0.012241415
386,0.012336481
387,0.012438709
388,0.012547135
389,0.012661391
390,0.012779842
391,0.012902301
392,0.013027052
393,0.013154288
394,0.013282762
395,0.013411569
396,0.013539897
397,0.013667024
398,0.013791599
399,0.013913579
400,0.014032259
401,0.014146898
402,0.014256491
403,0.014359701
404,0.014456281
405,0.014545697
406,0.014627824
407,0.014701873
408,0.014768038
409,0.014826078
410,0.014876015
411,0.014917635
412,0.014950849
413,0.01497502
414,0.014989926
415,0.014996007
416,0.014994201
417,0.014984085
418,0.014965588
419,0.014938967
420,0.014904576
421,0.014862737
422,0.0148146
423,0.014759696
424,0.014698959
425,0.014633208
426,0.01456216
427,0.014486924
428,0.014408128
429,0.014325864
430,0.014240151
431,0.014152667
432,0.014063334
433,0.013971803
434,0.013879488
435,0.013786397
436,0.013692876
437,0.013599971
438,0.013507876
439,0.013416594
440,0.01332626
441,0.013237833
442,0.013151622
443,0.013067673
444,0.012986667
445,0.012908411
446,0.012833298
447,0.012760474
448,0.012690664
449,0.012624197
450,0.012560882
451,0.012500847
452,0.01244458
453,0.012391985
454,0.01234351
455,0.012298432
456,0.012257061
457,0.012219203
458,0.012184974
459,0.012154107
460,0.012126513
461,0.012102442
462,0.012082146
463,0.01206493
464,0.012050954
465,0.012040187
466,0.012032902
467,0.012028555
468,0.012026774
469,0.012028084
470,0.012032329
471,0.012039276
472,0.012048508
473,0.012059606
474,0.012073452
475,0.012090166
476,0.012108738
477,0.012129291
478,0.01215151
479,0.012175637
480,0.012200732
481,0.012227492
482,0.012255383
483,0.012284692
484,0.012314709
485,0.012345777
486,0.012377649
487,0.012410283
488,0.012442783
489,0.012475579
490,0.012508307
491,0.012540622
492,0.012572202
493,0.012602597
494,0.012632127
495,0.012660553
496,0.012688045
497,0.012714379
498,0.012739367
499,0.012762924
500,0.01278488
501,0.012805098
502,0.012823448
503,0.012839784
504,0.012853729
505,0.012864965
506,0.012874281
507,0.012881283
508,0.012885446
509,0.012887083
510,0.012886449
511,0.01288361
512,0.012878377
513,0.012871381
514,0.012862472
515,0.012851342
516,0.01283812
517,0.012822499
518,0.012805527
519,0.012786178
520,0.01276532
521,0.012742439
522,0.012718497
523,0.012693376
524,0.012667063
525,0.012640337
526,0.012612792
527,0.012584772
528,0.012556332
529,0.012527689
530,0.012499699
531,0.012471359
532,0.012443221
533,0.012414912
534,0.012387629
535,0.012360348
536,0.012334475
537,0.012309409
538,0.012284929
539,0.012260997
540,0.012238254
541,0.012216764
542,0.012196331
543,0.012177045
544,0.012158939
545,0.012142527
546,0.012127229
547,0.012113563
548,0.012101013
549,0.012089215
550,0.012078094
551,0.012067473
552,0.012057993
553,0.012049562
554,0.012042329
555,0.012036009
556,0.012030683
557,0.012025741
558,0.012021665
559,0.012017901
560,0.01201435
561,0.012011489
562,0.012008947
563,0.012006003
564,0.012003498
565,0.012000877
566,0.011997983
567,0.011995548
568,0.011993383
569,0.011991129
570,0.011988586
571,0.011985448
572,0.011981956
573,0.011978393
574,0.011974801
575,0.011970712
576,0.011966359
577,0.011961914
578,0.011957232
579,0.01195263
580,0.011947989
581,0.011942471
582,0.01193689
583,0.011931037
584,0.011924998
585,0.011919296
586,0.01191367
587,0.011907836
588,0.011901535
589,0.011895492
590,0.011889922
591,0.011884864
592,0.011879765
593,0.011874226
594,0.011869065
595,0.011863996
596,0.011859494
597,0.011854936
598,0.011850333
599,0.011846335
600,0.011842829
601,0.011839412
602,0.011836748
603,0.011834316
604,0.011831779
605,0.011829627
606,0.011827578
607,0.011826186
608,0.011824692
609,0.011823284
610,0.011821586
611,0.011820059
612,0.011819227
613,0.011818356
614,0.011817391
615,0.011816401
616,0.011814999
617,0.011813719
618,0.011812431
619,0.011811272
620,0.011809911
621,0.011808342
622,0.011806019
623,0.01180335
624,0.011800084
625,0.011796299
626,0.011792201
627,0.011787642
628,0.011783237
629,0.011778925
630,0.01177434
631,0.011769351
632,0.011763813
633,0.011757247
634,0.01175059
635,0.011743654
636,0.011736265
637,0.011728513
638,0.011720515
639,0.01171224
640,0.01170374
641,0.011694652
642,0.011684702
643,0.01167479
644,0.011664497
645,0.011653868
646,0.01164374
647,0.011633383
648,0.011622753
649,0.011611864
650,0.011600564
651,0.011589222
652,0.011577678
653,0.011566118
654,0.011554957
655,0.011543086
656,0.011531775
657,0.011520859
658,0.011510056
659,0.011498953
660,0.011488186
661,0.011476896
662,0.011465747
663,0.011455112
664,0.011444639
665,0.011434706
666,0.0114246
667,0.011414552
668,0.011404589
669,0.011395063
670,0.011385415
671,0.011376457
672,0.011367481
673,0.011358948
674,0.01135113
675,0.011343494
676,0.0113361
677,0.01132835
678,0.011320562
679,0.011312895
680,0.011305696
681,0.011299363
682,0.011293023
683,0.01128718
684,0.011282037
685,0.011276946
686,0.011272566
687,0.011267948
688,0.011263513
689,0.011259242
690,0.011254904
691,0.011250968
692,0.011247021
693,0.011243817
694,0.011241127
695,0.011238994
696,0.011237256
697,0.011235765
698,0.011234192
699,0.011233126
700,0.011232646
701,0.01123229
702,0.011232085
703,0.011232475
704,0.011232713
705,0.011232706
706,0.011232483
707,0.011232576
708,0.011232781
709,0.01123355
710,0.011234562
711,0.011236609
712,0.011238431
713,0.011240585
714,0.011242855
715,0.011245375
716,0.011247162
717,0.011248709
718,0.011250199
719,0.01125197
720,0.011253707
721,0.011255094
722,0.011257225
723,0.011258534
724,0.011259634
725,0.011260981
726,0.011262004
727,0.011262626
728,0.011262928
729,0.011262975
730,0.011262541
731,0.011261679
732,0.011260752
733,0.011259536
734,0.011257924
735,0.01125592
736,0.011253378
737,0.01125061
738,0.011247323
739,0.011243474
740,0.011239171
741,0.01123455
742,0.011229143
743,0.011222683
744,0.011216328
745,0.011209795
746,0.01120294
747,0.011195632
748,0.011187983
749,0.011179341
750,0.011170031
751,0.011160071
752,0.011149698
753,0.011138746
754,0.011127951
755,0.011116912
756,0.011105764
757,0.011093874
758,0.011081925
759,0.011069534
760,0.011056673
761,0.011043733
762,0.011030699
763,0.011017207
764,0.01100366
765,0.010990455
766,0.010977554
767,0.01096468
768,0.010951824
769,0.010938567
770,0.010924994
771,0.010911476
772,0.01089816
773,0.010884923
774,0.010871283
775,0.010858094
776,0.010845285
777,0.010832843
778,0.010821343
779,0.010810459
780,0.010800136
781,0.010790079
782,0.01078018
783,0.010770647
784,0.010761076
785,0.010751595
786,0.010742794
787,0.0107347
788,0.010726748
789,0.010719328
790,0.010712407
791,0.010706257
792,0.01070062
793,0.010695566
794,0.010691479
795,0.010687589
796,0.010684068
797,0.01068086
798,0.010678362
799,0.010676522
800,0.010675214
801,0.010674261
802,0.010673296
803,0.010672797
804,0.0106731
805,0.01067388
806,0.010674543
807,0.010675105
808,0.010676312
809,0.010678525
810,0.010680745
811,0.010682845
812,0.010685658
813,0.010689082
814,0.010692935
815,0.010696368
816,0.01069941
817,0.010702611
818,0.010705983
819,0.010709036
820,0.010712482
821,0.010716037
822,0.010719503
823,0.010723336
824,0.010727362
825,0.010731368
826,0.010734757
827,0.010737887
828,0.010740941
829,0.010743062
830,0.010745768
831,0.010748657
832,0.010751149
833,0.010753055
834,0.010754832
835,0.010756284
836,0.010757147
837,0.010757975
838,0.010758175
839,0.010757653
840,0.010756991
841,0.010756655
842,0.010755942
843,0.010754833
844,0.010753226
845,0.010751057
846,0.010748692
847,0.010745606
848,0.010743036
849,0.010740025
850,0.010735389
851,0.010731048
852,0.010726461
853,0.010721815
854,0.010716468
855,0.010710694
856,0.010704552
857,0.010697838
858,0.010690619
859,0.010683493
860,0.010675933
861,0.010668727
862,0.010661422
863,0.010653772
864,0.010645834
865,0.010637677
866,0.010629363
867,0.010621134
868,0.010612797
869,0.01060355
870,0.010594354
871,0.010585047
872,0.010575622
873,0.010566255
874,0.010557236
875,0.010548158
876,0.010539537
877,0.010530542
878,0.010521845
879,0.010513078
880,0.010504907
881,0.010496703
882,0.01048815
883,0.010479564
884,0.010471297
885,0.010463075
886,0.010454684
887,0.010447344
888,0.010440724
889,0.010434551
890,0.010428416
891,0.010422566
892,0.010416842
893,0.010411309
894,0.010405891
895,0.01040126
896,0.010396468
897,0.010391578
898,0.010387251
899,0.01038367
900,0.010380394
901,0.010377483
902,0.010375261
903,0.010373037
904,0.010371499
905,0.010370479
906,0.010369517
907,0.010368851
908,0.010367691
909,0.010366687
910,0.010366186
911,0.010366417
912,0.010366548
913,0.010367436
914,0.010368577
915,0.010370205
916,0.010371955
917,0.010373395
918,0.01037471
919,0.010376001
920,0.010377794
921,0.010379527
922,0.010381234
923,0.010383549
924,0.010385603
925,0.010387632
926,0.010390014
927,0.010393
928,0.010395522
929,0.01039704
930,0.010398274
931,0.010399906
932,0.010402132
933,0.010403719
934,0.010405195
935,0.010406635
936,0.010407705
937,0.010409092
938,0.010410563
939,0.010411871
940,0.010412538
941,0.01041263
942,0.010412392
943,0.010411954
944,0.010411259
945,0.010410711
946,0.010409795
947,0.010408208
948,0.010406872
949,0.010405309
950,0.010403788
951,0.010401843
952,0.01039896
953,0.010395695
954,0.010391907
955,0.010388482
956,0.010384394
957,0.010380646
958,0.010376895
959,0.010372989
960,0.010368816
961,0.010364049
962,0.010358956
963,0.01035323
964,0.010347187
965,0.010341133
966,0.010335188
967,0.010328727
968,0.010322631
969,0.010316657
970,0.010310573
971,0.010304731
972,0.010297821
973,0.010291154
974,0.010284112
975,0.010277239
976,0.010270337
977,0.010263266
978,0.010256545
979,0.010249819
980,0.010243502
981,0.010236245
