cd-rfile,
215,0.1960635
216,0.1989794
217,0.2016371
218,0.204021
219,0.2061391
220,0.207987
221,0.2095603
222,0.2108662
223,0.2118918
224,0.2126346
225,0.2130953
226,0.2132715
227,0.2131614
228,0.2127717
229,0.2120993
230,0.2111468
231,0.2099185
232,0.2084203
233,0.2066588
234,0.2046383
235,0.2023674
236,0.1998541
237,0.1971073
238,0.1941388
239,0.1909582
240,0.1875757
241,0.184004
242,0.1802578
243,0.1763505
244,0.172298
245,0.1681131
246,0.1638107
247,0.1594073
248,0.1549199
249,0.1503665
250,0.1457614
251,0.1411139
252,0.1364523
253,0.1317923
254,0.1271583
255,0.1225599
256,0.1180159
257,0.1135442
258,0.1091612
259,0.104882
260,0.1007233
261,0.09669644
262,0.09282254
263,0.08911334
264,0.08557805
265,0.08223163
266,0.07908484
267,0.07614975
268,0.07343473
269,0.07094976
270,0.06870244
271,0.06669728
272,0.06494016
273,0.06343346
274,0.06218382
275,0.06118879
276,0.06045298
277,0.05997579
278,0.05975529
279,0.05978893
280,0.06007303
281,0.0606037
282,0.06137573
283,0.06238307
284,0.06361824
285,0.06507307
286,0.06673937
287,0.06860892
288,0.07067323
289,0.07291921
290,0.07533248
291,0.07790442
292,0.080624
293,0.08347883
294,0.08645674
295,0.08954142
296,0.09272929
297,0.09599981
298,0.09934093
299,0.1027397
300,0.1061838
301,0.1096574
302,0.1131483
303,0.116643
304,0.1201303
305,0.1235965
306,0.1270317
307,0.1304169
308,0.1337463
309,0.1370102
310,0.1401992
311,0.143301
312,0.1463037
313,0.1491987
314,0.1519749
315,0.1546268
316,0.1571447
317,0.1595222
318,0.1617535
319,0.1638318
320,0.1657507
321,0.167508
322,0.1690974
323,0.1705146
324,0.1717587
325,0.1728254
326,0.1737141
327,0.1744259
328,0.174959
329,0.175312
330,0.1754869
331,0.1754852
332,0.1753099
333,0.174964
334,0.17445
335,0.1737719
336,0.1729354
337,0.1719455
338,0.1708075
339,0.1695273
340,0.1681125
341,0.1665696
342,0.1649052
343,0.1631275
344,0.1612424
345,0.1592601
346,0.1571879
347,0.1550357
348,0.1528111
349,0.1505243
350,0.1481841
351,0.1457989
352,0.1433781
353,0.1409287
354,0.1384633
355,0.1359895
356,0.1335164
357,0.1310541
358,0.1286114
359,0.1261972
360,0.1238173
361,0.1214828
362,0.1192
363,0.1169772
364,0.1148212
365,0.1127392
366,0.1107371
367,0.1088223
368,0.106999
369,0.1052725
370,0.1036486
371,0.1021308
372,0.1007232
373,0.09942991
374,0.09825317
375,0.09719525
376,0.09625819
377,0.09544189
378,0.09475057
379,0.09418324
380,0.09373978
381,0.09342022
382,0.09322253
383,0.09314559
384,0.09318818
385,0.0933478
386,0.09362289
387,0.09400971
388,0.09450579
389,0.09510563
390,0.09580513
391,0.09659965
392,0.09748571
393,0.09845763
394,0.09950915
395,0.1006353
396,0.1018309
397,0.1030901
398,0.1044072
399,0.1057765
400,0.1071919
401,0.108646
402,0.1101319
403,0.1116453
404,0.1131798
405,0.1147287
406,0.1162852
407,0.1178436
408,0.1193982
409,0.1209427
410,0.1224735
411,0.1239839
412,0.1254691
413,0.1269242
414,0.1283443
415,0.1297241
416,0.1310581
417,0.1323484
418,0.1335845
419,0.1347622
420,0.1358821
421,0.1369412
422,0.1379367
423,0.1388664
424,0.1397284
425,0.1405187
426,0.1412371
427,0.1418827
428,0.1424537
429,0.1429507
430,0.1433724
431,0.1437186
432,0.1439892
433,0.1441848
434,0.1443044
435,0.144348
436,0.1443161
437,0.1442097
438,0.1440303
439,0.1437837
440,0.1434672
441,0.1430814
442,0.1426282
443,0.1421099
444,0.1415232
445,0.1408768
446,0.1401733
447,0.1394144
448,0.1386027
449,0.1377403
450,0.1368301
451,0.1358748
452,0.1348778
453,0.1338415
454,0.1327689
455,0.1316637
456,0.1305286
457,0.1293659
458,0.1281854
459,0.1269851
460,0.1257669
461,0.124535
462,0.1232926
463,0.1220423
464,0.1207884
465,0.1195338
466,0.1182825
467,0.1170388
468,0.1158074
469,0.1145888
470,0.1133872
471,0.1122055
472,0.1110473
473,0.1099154
474,0.1088149
475,0.1077455
476,0.1067101
477,0.1057115
478,0.1047522
479,0.1038339
480,0.1029597
481,0.1021314
482,0.1013518
483,0.1006221
484,0.09994323
485,0.09931356
486,0.09874021
487,0.09822049
488,0.09775634
489,0.09734805
490,0.09699637
491,0.09670118
492,0.09646392
493,0.09628403
494,0.09615977
495,0.09609036
496,0.09607532
497,0.09611336
498,0.09620398
499,0.09634505
500,0.09653482
501,0.09677302
502,0.09705781
503,0.0973863
504,0.09775611
505,0.09816545
506,0.09861073
507,0.09909032
508,0.09960069
509,0.100139
510,0.100703
511,0.101289
512,0.1018947
513,0.1025166
514,0.1031521
515,0.1037977
516,0.1044511
517,0.1051081
518,0.1057661
519,0.1064217
520,0.1070737
521,0.1077178
522,0.1083513
523,0.1089711
524,0.109574
525,0.1101581
526,0.1107208
527,0.1112595
528,0.1117717
529,0.1122556
530,0.1127101
531,0.1131328
532,0.113523
533,0.1138788
534,0.1141978
535,0.1144802
536,0.114725
537,0.1149315
538,0.1150985
539,0.1152268
540,0.1153155
541,0.1153644
542,0.1153735
543,0.1153431
544,0.1152731
545,0.1151651
546,0.1150188
547,0.1148357
548,0.1146155
549,0.1143598
550,0.1140692
551,0.1137461
552,0.1133902
553,0.1130043
554,0.1125883
555,0.1121464
556,0.1116786
557,0.1111869
558,0.1106734
559,0.1101406
560,0.109589
561,0.1090193
562,0.1084364
563,0.1078399
564,0.107233
565,0.1066176
566,0.1059946
567,0.1053675
568,0.1047373
569,0.1041065
570,0.1034762
571,0.1028482
572,0.1022251
573,0.1016076
574,0.1009969
575,0.1003955
576,0.09980423
577,0.09922539
578,0.09866045
579,0.09810916
580,0.09757287
581,0.09705378
582,0.09655309
583,0.09607223
584,0.09561159
585,0.09517061
586,0.09475031
587,0.09435172
588,0.09397504
589,0.09362097
590,0.09329008
591,0.09298361
592,0.09270203
593,0.09244341
594,0.09220956
595,0.09200016
596,0.09181526
597,0.09165326
598,0.09151509
599,0.09139954
600,0.09130711
601,0.09123711
602,0.09118995
603,0.09116448
604,0.09116078
605,0.0911783
606,0.09121583
607,0.09127305
608,0.09134944
609,0.09144404
610,0.09155484
611,0.0916812
612,0.09182339
613,0.09197982
614,0.09215048
615,0.09233434
616,0.09253079
617,0.0927387
618,0.09295586
619,0.09318286
620,0.09341779
621,0.09366003
622,0.09390814
623,0.09416031
624,0.09441606
625,0.09467525
626,0.09493717
627,0.09520061
628,0.0954637
629,0.09572561
630,0.09598625
631,0.09624419
632,0.09649867
633,0.09674822
634,0.0969926
635,0.09723053
636,0.09745987
637,0.09768209
638,0.09789573
639,0.09810027
640,0.09829407
641,0.09847631
642,0.09864711
643,0.09880555
644,0.09895042
645,0.09908139
646,0.09919899
647,0.09930181
648,0.09938812
649,0.09945787
650,0.09951279
651,0.09955034
652,0.09957097
653,0.09957425
654,0.09956001
655,0.0995283
656,0.09947959
657,0.09941414
658,0.09933072
659,0.09922876
660,0.0991094
661,0.09897371
662,0.0988217
663,0.09865191
664,0.09846554
665,0.09826341
666,0.09804574
667,0.09781392
668,0.09756774
669,0.09730797
670,0.09703521
671,0.09675165
672,0.09645632
673,0.09615056
674,0.09583522
675,0.09551036
676,0.09517916
677,0.09484065
678,0.09449619
679,0.09414772
680,0.09379589
681,0.09344172
682,0.09308743
683,0.09273373
684,0.09238087
685,0.09203005
686,0.09168176
687,0.0913371
688,0.0909974
689,0.09066362
690,0.09033753
691,0.09001991
692,0.08971077
693,0.08941315
694,0.08912776
695,0.08885402
696,0.08859244
697,0.08834391
698,0.08810864
699,0.08788829
700,0.08768213
701,0.08749174
702,0.08731697
703,0.08715858
704,0.08701691
705,0.0868924
706,0.08678453
707,0.08669404
708,0.08661993
709,0.08656166
710,0.08651973
711,0.08649366
712,0.08648354
713,0.08648857
714,0.08650903
715,0.08654463
716,0.08659334
717,0.08665565
718,0.0867305
719,0.08681813
720,0.08691571
721,0.08702445
722,0.0871404
723,0.08726516
724,0.08739717
725,0.08753581
726,0.08768031
727,0.08782933
728,0.08798318
729,0.08813975
730,0.08829744
731,0.08845684
732,0.08861697
733,0.0887766
734,0.08893386
735,0.08908769
736,0.08923824
737,0.08938452
738,0.08952553
739,0.08966042
740,0.08978872
741,0.08990935
742,0.09002186
743,0.09012602
744,0.09022116
745,0.09030628
746,0.09038053
747,0.09044462
748,0.09049714
749,0.09053855
750,0.09056911
751,0.09058738
752,0.09059289
753,0.0905862
754,0.09056662
755,0.09053552
756,0.09049302
757,0.09043788
758,0.0903714
759,0.09029263
760,0.09020281
761,0.09010184
762,0.08999031
763,0.08986787
764,0.08973487
765,0.08959202
766,0.0894391
767,0.08927803
768,0.08910929
769,0.08893384
770,0.08875155
771,0.08856191
772,0.08836617
773,0.08816555
774,0.08795927
775,0.08774853
776,0.08753407
777,0.08731638
778,0.08709674
779,0.08687552
780,0.0866541
781,0.08643278
782,0.08621179
783,0.08599164
784,0.08577286
785,0.08555541
786,0.0853404
787,0.08512781
788,0.08491918
789,0.08471378
790,0.08451343
791,0.08431669
792,0.08412654
793,0.0839424
794,0.08376439
795,0.08359303
796,0.08342792
797,0.08326972
798,0.083118
799,0.08297277
800,0.08283548
801,0.08270538
802,0.08258291
803,0.08246847
804,0.08236229
805,0.0822641
806,0.08217282
807,0.08208971
808,0.08201371
809,0.08194485
810,0.08188356
811,0.0818287
812,0.08178151
813,0.08174088
814,0.08170627
815,0.0816787
816,0.08165688
817,0.08164182
818,0.08163241
819,0.08162839
820,0.08162817
821,0.08163248
822,0.08164094
823,0.08165389
824,0.0816702
825,0.0816902
826,0.08171219
827,0.0817373
828,0.08176497
829,0.08179376
830,0.08182498
831,0.08185686
832,0.0818892
833,0.08192202
834,0.08195494
835,0.08198813
836,0.08202059
837,0.08205237
838,0.08208316
839,0.08211246
840,0.08213956
841,0.08216434
842,0.08218728
843,0.08220724
844,0.08222346
845,0.08223727
846,0.08224801
847,0.08225553
848,0.08225978
849,0.08226087
850,0.08225804
851,0.082251
852,0.08223894
853,0.08222298
854,0.08220328
855,0.08217892
856,0.08214981
857,0.0821164
858,0.08207863
859,0.08203658
860,0.08199088
861,0.08194089
862,0.0818853
863,0.08182632
864,0.08176285
865,0.08169544
866,0.08162463
867,0.08154985
868,0.08147122
869,0.08138774
870,0.0813012
871,0.08121219
872,0.08111921
873,0.08102281
874,0.08092351
875,0.08082136
876,0.08071716
877,0.08061014
878,0.0805008
879,0.08039021
880,0.0802776
881,0.08016312
882,0.08004712
883,0.07992964
884,0.07981144
885,0.0796923
886,0.07957271
887,0.07945229
888,0.07933154
889,0.07921032
890,0.07909013
891,0.078971
892,0.07885235
893,0.07873349
894,0.07861575
895,0.07849841
896,0.0783824
897,0.07826813
898,0.07815545
899,0.07804457
900,0.0779352
901,0.07782673
902,0.07772154
903,0.07761778
904,0.077517
905,0.07741846
906,0.07732117
907,0.07722604
908,0.07713304
909,0.07704324
910,0.07695662
911,0.07687262
912,0.07679169
913,0.07671294
914,0.0766369
915,0.0765636
916,0.07649386
917,0.07642599
918,0.07636064
919,0.07629736
920,0.07623612
921,0.07617872
922,0.07612421
923,0.07607213
924,0.07602234
925,0.07597442
926,0.0759287
927,0.07588425
928,0.07584278
929,0.07580299
930,0.07576487
931,0.07572763
932,0.07569282
933,0.0756594
934,0.07562725
935,0.07559629
936,0.07556776
937,0.07553896
938,0.07551111
939,0.07548428
940,0.07545848
941,0.07543267
942,0.07540769
943,0.07538213
944,0.07535681
945,0.07533143
946,0.07530592
947,0.07528105
948,0.07525527
949,0.0752303
950,0.07520337
951,0.07517608
952,0.07514787
953,0.07511968
954,0.07509033
955,0.07505982
956,0.07502792
957,0.07499489
958,0.07496086
959,0.07492595
960,0.07489048
961,0.07485345
962,0.07481492
963,0.07477562
964,0.07473411
965,0.07469187
966,0.07464805
967,0.07460228
968,0.07455458
969,0.07450531
970,0.0744552
971,0.07440405
972,0.07435192
973,0.07429849
974,0.07424357
975,0.07418726
976,0.07412964
977,0.07407155
978,0.07401142
979,0.07394952
980,0.07388632
981,0.07382189
982,0.07375657
983,0.0736903
984,0.07362314
985,0.07355515
986,0.07348687
987,0.07341782
988,0.07334897
989,0.07327891
990,0.07320751
991,0.073135
992,0.07306201
993,0.0729882
994,0.07291444
995,0.07284029
996,0.07276566
997,0.0726912
998,0.07261709
999,0.072543
1000,0.07246885
1001,0.07239475
1002,0.07231963
1003,0.07224447
1004,0.07216959
1005,0.07209467
1006,0.0720204
1007,0.07194668
1008,0.07187348
1009,0.07180055
1010,0.07172848
1011,0.07165717
1012,0.07158585
1013,0.07151524
1014,0.07144479
1015,0.07137475
1016,0.07130471
1017,0.07123519
1018,0.07116698
1019,0.07109901
1020,0.07103193
1021,0.07096562
1022,0.07089994
1023,0.07083569
1024,0.07077321
1025,0.07071096
1026,0.07064968
1027,0.07058939
1028,0.0705293
1029,0.07046966
1030,0.07041116
1031,0.07035393
1032,0.07029703
1033,0.07024065
1034,0.07018624
1035,0.0701322
1036,0.0700804
1037,0.07002898
1038,0.06997849
1039,0.06992941
1040,0.0698803
1041,0.0698325
1042,0.06978533
1043,0.06973974
1044,0.06969427
1045,0.06965014
1046,0.06960675
1047,0.06956347
1048,0.06952072
1049,0.06947938
1050,0.06943911
1051,0.06939952
1052,0.06936169
1053,0.069324
1054,0.06928663
1055,0.0692504
1056,0.06921358
1057,0.06917814
1058,0.06914251
1059,0.06910787
1060,0.06907306
1061,0.06903888
1062,0.06900591
1063,0.06897305
1064,0.06894153
1065,0.06890982
1066,0.068878
1067,0.06884669
1068,0.06881551
1069,0.06878366
1070,0.06875131
1071,0.06871906
1072,0.06868641
1073,0.06865409
1074,0.06862221
1075,0.06859042
1076,0.06855858
1077,0.06852607
1078,0.06849346
1079,0.06846038
1080,0.06842782
1081,0.06839415
1082,0.06835999
1083,0.06832488
1084,0.06828997
1085,0.06825377
1086,0.06821648
1087,0.06817882
1088,0.06814147
1089,0.06810317
1090,0.06806465
1091,0.06802539
1092,0.067986
1093,0.06794523
1094,0.06790342
1095,0.06786222
1096,0.06781963
1097,0.06777643
1098,0.06773187
1099,0.06768625
1100,0.0676401
1101,0.0675943
1102,0.06754738
1103,0.06750141
1104,0.0674549
1105,0.06740704
1106,0.06735905
1107,0.06731033
1108,0.0672607
1109,0.06721041
1110,0.06716006
1111,0.06710862
1112,0.06705666
1113,0.06700544
1114,0.06695378
1115,0.06690186
1116,0.06685052
1117,0.06679975
1118,0.06674819
1119,0.06669626
1120,0.06664432
1121,0.0665916
1122,0.06653859
1123,0.06648538
1124,0.06643253
1125,0.06638032
1126,0.06632762
1127,0.06627572
1128,0.06622443
1129,0.06617368
1130,0.06612339
1131,0.06607272
1132,0.06602271
1133,0.06597182
1134,0.0659216
1135,0.06587241
1136,0.06582358
1137,0.06577567
1138,0.06572864
1139,0.06568172
1140,0.06563552
1141,0.06558948
1142,0.0655449
1143,0.0655004
1144,0.06545636
1145,0.06541304
1146,0.0653709
1147,0.0653292
1148,0.0652888
1149,0.06524871
1150,0.06520978
1151,0.06517061
1152,0.06513226
1153,0.06509433
1154,0.06505774
1155,0.06502154
1156,0.0649858
1157,0.06495086
1158,0.06491701
1159,0.06488357
1160,0.06485081
1161,0.06481834
1162,0.06478626
1163,0.06475477
1164,0.06472376
1165,0.0646928
1166,0.06466266
1167,0.06463437
1168,0.06460656
1169,0.06457867
1170,0.0645512
1171,0.0645237
1172,0.06449651
1173,0.0644694
1174,0.06444219
1175,0.06441481
1176,0.06438846
1177,0.06436209
1178,0.06433562
1179,0.06430967
1180,0.06428417
1181,0.06425904
1182,0.06423387
1183,0.06420834
1184,0.06418224
1185,0.06415592
1186,0.06412952
1187,0.06410301
1188,0.06407681
1189,0.06405033
1190,0.06402384
1191,0.0639974
1192,0.06397125
1193,0.06394488
1194,0.06391864
1195,0.06389113
1196,0.06386426
1197,0.06383622
1198,0.06380813
1199,0.06377926
1200,0.06374984
1201,0.06372038
1202,0.06369144
1203,0.06366215
1204,0.06363256
1205,0.06360223
1206,0.06357215
1207,0.06354258
1208,0.06351187
1209,0.06348082
1210,0.06344941
1211,0.0634174
1212,0.06338549
1213,0.06335328
1214,0.06332058
1215,0.0632881
1216,0.06325568
1217,0.06322299
1218,0.06318985
1219,0.0631567
1220,0.06312369
1221,0.06309082
1222,0.06305735
1223,0.06302414
1224,0.06299176
1225,0.06295896
1226,0.06292602
1227,0.06289244
1228,0.06285853
1229,0.06282527
1230,0.06279163
1231,0.06275753
1232,0.06272431
1233,0.06269135
1234,0.06265956
1235,0.06262829
1236,0.06259681
1237,0.06256478
1238,0.06253295
1239,0.06250092
1240,0.06246953
1241,0.06243724
1242,0.06240536
1243,0.06237423
1244,0.06234315
1245,0.06231258
1246,0.06228388
1247,0.062256
1248,0.06222806
1249,0.06220064
1250,0.06217256
1251,0.06214481
1252,0.06211708
1253,0.06208964
1254,0.06206233
1255,0.06203483
1256,0.06200766
1257,0.06198156
1258,0.06195589
1259,0.06193103
1260,0.06190717
1261,0.06188321
1262,0.0618589
1263,0.0618356
1264,0.06181179
1265,0.06178832
1266,0.0617655
1267,0.0617427
1268,0.06171922
1269,0.06169708
1270,0.06167591
1271,0.06165502
1272,0.06163347
1273,0.06161278
1274,0.06159265
1275,0.06157346
1276,0.06155397
1277,0.06153413
1278,0.06151455
1279,0.06149482
1280,0.06147591
1281,0.06145691
1282,0.06143915
1283,0.06142038
1284,0.06140153
1285,0.06138394
1286,0.06136532
1287,0.06134745
1288,0.06132898
1289,0.06131127
1290,0.06129272
1291,0.06127423
1292,0.0612566
1293,0.06123846
1294,0.0612208
1295,0.0612023
1296,0.06118352
1297,0.0611649
1298,0.06114613
1299,0.06112739
1300,0.06110835
1301,0.06108927
1302,0.0610705
1303,0.0610512
1304,0.06103214
1305,0.06101375
1306,0.06099465
1307,0.06097523
1308,0.06095529
1309,0.06093474
1310,0.06091436
1311,0.06089315
1312,0.06087159
1313,0.06084986
1314,0.06082788
1315,0.06080631
1316,0.06078532
1317,0.06076384
1318,0.06074255
1319,0.06072086
1320,0.06069897
1321,0.06067667
1322,0.06065373
1323,0.0606304
1324,0.06060707
1325,0.06058374
1326,0.06056089
1327,0.06053776
1328,0.06051468
1329,0.06049185
1330,0.06046969
1331,0.06044707
1332,0.06042389
