cd-rfile,
5195,0.1726505
5196,0.1739933
5197,0.1751767
5198,0.1761927
5199,0.1770333
5200,0.1776921
5201,0.1781619
5202,0.1784356
5203,0.1785071
5204,0.1783732
5205,0.1780279
5206,0.1774679
5207,0.1766902
5208,0.175694
5209,0.1744779
5210,0.1730422
5211,0.1713872
5212,0.1695126
5213,0.1674269
5214,0.165132
5215,0.162633
5216,0.159945
5217,0.1570685
5218,0.154009
5219,0.15077
5220,0.1473675
5221,0.1438132
5222,0.14012
5223,0.1363008
5224,0.1323694
5225,0.1283394
5226,0.1242269
5227,0.1200541
5228,0.115831
5229,0.1115758
5230,0.107305
5231,0.1030374
5232,0.0987908
5233,0.09458432
5234,0.0904352
5235,0.08636247
5236,0.08238287
5237,0.07851459
5238,0.07477587
5239,0.07118408
5240,0.06775469
5241,0.06450414
5242,0.06144892
5243,0.05860308
5244,0.05597958
5245,0.05359221
5246,0.05145402
5247,0.04957455
5248,0.04796285
5249,0.04662821
5250,0.04557944
5251,0.04482265
5252,0.04436435
5253,0.04420927
5254,0.04436056
5255,0.04482043
5256,0.04558976
5257,0.04666639
5258,0.04805588
5259,0.04975797
5260,0.05176068
5261,0.05406
5262,0.05665036
5263,0.0595235
5264,0.06267161
5265,0.06608554
5266,0.0697515
5267,0.0736624
5268,0.07780486
5269,0.08216485
5270,0.08672842
5271,0.09148066
5272,0.09640504
5273,0.1014853
5274,0.1067038
5275,0.1120442
5276,0.1174871
5277,0.123011
5278,0.1286
5279,0.1342356
5280,0.1398961
5281,0.1455622
5282,0.1512152
5283,0.1568333
5284,0.1623963
5285,0.1678845
5286,0.1732789
5287,0.1785604
5288,0.1837098
5289,0.1887077
5290,0.1935373
5291,0.1981785
5292,0.202617
5293,0.2068354
5294,0.2108198
5295,0.2145539
5296,0.2180249
5297,0.221221
5298,0.2241303
5299,0.2267387
5300,0.22904
5301,0.2310284
5302,0.2326973
5303,0.234037
5304,0.235048
5305,0.2357253
5306,0.2360748
5307,0.2360885
5308,0.2357663
5309,0.2351137
5310,0.2341307
5311,0.2328214
5312,0.2311952
5313,0.2292615
5314,0.2270268
5315,0.2245019
5316,0.2216992
5317,0.2186283
5318,0.2153055
5319,0.2117447
5320,0.2079604
5321,0.2039701
5322,0.1997915
5323,0.1954446
5324,0.1909451
5325,0.1863149
5326,0.1815941
5327,0.1767784
5328,0.1718885
5329,0.1669444
5330,0.1619682
5331,0.1569815
5332,0.1520041
5333,0.1470569
5334,0.1421614
5335,0.1373371
5336,0.1326007
5337,0.1279747
5338,0.1234775
5339,0.1191258
5340,0.1149366
5341,0.1109256
5342,0.1071069
5343,0.1034946
5344,0.1001024
5345,0.09693979
5346,0.0940156
5347,0.09133907
5348,0.08891775
5349,0.08675735
5350,0.08486258
5351,0.08323294
5352,0.08188272
5353,0.08080413
5354,0.07999719
5355,0.07946014
5356,0.07919068
5357,0.0791867
5358,0.07944353
5359,0.07995471
5360,0.08071538
5361,0.08171739
5362,0.08295359
5363,0.08441462
5364,0.0860906
5365,0.08797135
5366,0.09004537
5367,0.09230099
5368,0.09472675
5369,0.09730956
5370,0.1000376
5371,0.1028962
5372,0.1058738
5373,0.1089568
5374,0.1121321
5375,0.1153876
5376,0.1187122
5377,0.1220907
5378,0.1255116
5379,0.1289729
5380,0.1324507
5381,0.1359329
5382,0.1394082
5383,0.142867
5384,0.1463002
5385,0.1496975
5386,0.1530493
5387,0.1563471
5388,0.1595831
5389,0.1627498
5390,0.1658392
5391,0.1688464
5392,0.1717642
5393,0.1745865
5394,0.1773087
5395,0.1799271
5396,0.1824359
5397,0.184832
5398,0.1871102
5399,0.1892688
5400,0.1913003
5401,0.1932069
5402,0.1949874
5403,0.196639
5404,0.1981605
5405,0.1995506
5406,0.2008085
5407,0.2019331
5408,0.202924
5409,0.2037793
5410,0.2045001
5411,0.2050855
5412,0.2055349
5413,0.2058482
5414,0.2060262
5415,0.2060731
5416,0.2059855
5417,0.2057641
5418,0.2054103
5419,0.2049243
5420,0.2043063
5421,0.2035605
5422,0.202688
5423,0.2016919
5424,0.2005722
5425,0.1993335
5426,0.1979793
5427,0.1965144
5428,0.1949422
5429,0.1932664
5430,0.1914915
5431,0.1896217
5432,0.1876609
5433,0.185616
5434,0.1834921
5435,0.1812959
5436,0.1790318
5437,0.1767081
5438,0.1743322
5439,0.1719107
5440,0.1694514
5441,0.1669614
5442,0.1644477
5443,0.1619199
5444,0.1593855
5445,0.1568523
5446,0.1543292
5447,0.1518242
5448,0.1493456
5449,0.1469012
5450,0.1444979
5451,0.1421442
5452,0.1398473
5453,0.1376146
5454,0.1354531
5455,0.1333706
5456,0.131373
5457,0.1294665
5458,0.1276565
5459,0.1259492
5460,0.1243478
5461,0.1228576
5462,0.1214828
5463,0.1202255
5464,0.1190886
5465,0.1180734
5466,0.117184
5467,0.1164205
5468,0.1157849
5469,0.1152772
5470,0.1148985
5471,0.1146474
5472,0.1145233
5473,0.1145245
5474,0.1146492
5475,0.1148945
5476,0.1152572
5477,0.1157344
5478,0.1163232
5479,0.1170197
5480,0.1178194
5481,0.1187177
5482,0.1197102
5483,0.120792
5484,0.1219577
5485,0.1232022
5486,0.1245195
5487,0.1259041
5488,0.12735
5489,0.1288507
5490,0.1303977
5491,0.1319873
5492,0.1336137
5493,0.1352701
5494,0.1369489
5495,0.1386454
5496,0.1403519
5497,0.1420624
5498,0.1437705
5499,0.1454697
5500,0.1471594
5501,0.1488269
5502,0.1504705
5503,0.1520824
5504,0.1536563
5505,0.1551864
5506,0.1566683
5507,0.1580961
5508,0.1594649
5509,0.1607712
5510,0.1620101
5511,0.1631781
5512,0.1642725
5513,0.165288
5514,0.1662201
5515,0.1670682
5516,0.1678299
5517,0.1685026
5518,0.1690851
5519,0.1695758
5520,0.1699733
5521,0.1702791
5522,0.17049
5523,0.1706061
5524,0.1706262
5525,0.1705532
5526,0.1703866
5527,0.1701279
5528,0.1697791
5529,0.1693421
5530,0.1688188
5531,0.168213
5532,0.1675251
5533,0.1667606
5534,0.1659226
5535,0.1650143
5536,0.1640394
5537,0.1630017
5538,0.1619077
5539,0.1607609
5540,0.1595636
5541,0.1583239
5542,0.1570465
5543,0.1557371
5544,0.1544007
5545,0.1530431
5546,0.1516684
5547,0.1502847
5548,0.1488959
5549,0.1475084
5550,0.1461259
5551,0.1447549
5552,0.1433999
5553,0.1420671
5554,0.140762
5555,0.1394897
5556,0.1382548
5557,0.1370619
5558,0.135916
5559,0.1348212
5560,0.1337814
5561,0.1328013
5562,0.1318838
5563,0.1310331
5564,0.1302512
5565,0.1295417
5566,0.1289074
5567,0.1283507
5568,0.1278719
5569,0.1274739
5570,0.1271575
5571,0.1269222
5572,0.126771
5573,0.1267024
5574,0.1267167
5575,0.1268137
5576,0.1269917
5577,0.1272496
5578,0.1275876
5579,0.1280031
5580,0.1284916
5581,0.1290529
5582,0.1296844
5583,0.130385
5584,0.131151
5585,0.1319791
5586,0.1328656
5587,0.1338036
5588,0.1347933
5589,0.1358306
5590,0.1369106
5591,0.1380294
5592,0.139182
5593,0.1403645
5594,0.1415726
5595,0.1427991
5596,0.1440419
5597,0.145296
5598,0.146556
5599,0.1478169
5600,0.1490786
5601,0.1503311
5602,0.1515707
5603,0.1527922
5604,0.1539918
5605,0.1551659
5606,0.1563098
5607,0.1574203
5608,0.158493
5609,0.1595237
5610,0.1605099
5611,0.1614488
5612,0.1623371
5613,0.1631705
5614,0.1639472
5615,0.16467
5616,0.1653304
5617,0.1659269
5618,0.1664576
5619,0.1669221
5620,0.1673199
5621,0.1676494
5622,0.1679016
5623,0.1680874
5624,0.1682055
5625,0.1682574
5626,0.1682439
5627,0.1681642
5628,0.1680205
5629,0.167813
5630,0.1675439
5631,0.1672176
5632,0.1668331
5633,0.166392
5634,0.1658981
5635,0.1653534
5636,0.1647613
5637,0.1641257
5638,0.163448
5639,0.162733
5640,0.1619839
5641,0.1612054
5642,0.1604004
5643,0.1595727
5644,0.1587251
5645,0.1578628
5646,0.1569891
5647,0.1561087
5648,0.1552266
5649,0.1543459
5650,0.1534697
5651,0.1526021
5652,0.1517477
5653,0.1509105
5654,0.1500929
5655,0.1492995
5656,0.1485327
5657,0.1477969
5658,0.1470954
5659,0.1464178
5660,0.145782
5661,0.1451905
5662,0.1446461
5663,0.1441507
5664,0.1437081
5665,0.1433187
5666,0.142983
5667,0.1427016
5668,0.1424749
5669,0.1423052
5670,0.1421931
5671,0.1421392
5672,0.1421429
5673,0.1422055
5674,0.1423252
5675,0.1425021
5676,0.1427366
5677,0.1430274
5678,0.1433725
5679,0.1437719
5680,0.144223
5681,0.1447245
5682,0.1452761
5683,0.1458741
5684,0.1465166
5685,0.1472028
5686,0.14793
5687,0.1486966
5688,0.1494987
5689,0.1503331
5690,0.1511985
5691,0.1520893
5692,0.1530032
5693,0.1539388
5694,0.1548851
5695,0.1558468
5696,0.156821
5697,0.1577995
5698,0.158786
5699,0.1597769
5700,0.1607693
5701,0.1617597
5702,0.1627448
5703,0.1637205
5704,0.1646851
5705,0.1656299
5706,0.1665582
5707,0.1674648
5708,0.1683506
5709,0.1692128
5710,0.1700491
5711,0.1708575
5712,0.1716347
5713,0.1723799
5714,0.1730915
5715,0.173767
5716,0.1744046
5717,0.1750049
5718,0.1755641
5719,0.176083
5720,0.1765615
5721,0.1769976
5722,0.1773909
5723,0.1777378
5724,0.1780455
5725,0.1783094
5726,0.1785301
5727,0.1787061
5728,0.1788381
5729,0.1789291
5730,0.1789783
5731,0.1789861
5732,0.1789526
5733,0.1788788
5734,0.1787663
5735,0.1786168
5736,0.178431
5737,0.1782114
5738,0.1779594
5739,0.1776752
5740,0.1773616
5741,0.1770201
5742,0.1766525
5743,0.1762593
5744,0.1758431
5745,0.1754061
5746,0.1749508
5747,0.1744781
5748,0.1739903
5749,0.17349
5750,0.1729788
5751,0.1724585
5752,0.1719308
5753,0.1713977
5754,0.1708615
5755,0.1703246
5756,0.1697874
5757,0.1692527
5758,0.1687226
5759,0.1681981
5760,0.1676763
5761,0.1671643
5762,0.1666641
5763,0.1661782
5764,0.1657073
5765,0.1652506
5766,0.164811
5767,0.1643892
5768,0.1639862
5769,0.163603
5770,0.1632406
5771,0.1628993
5772,0.1625802
5773,0.1622836
5774,0.1620095
5775,0.1617592
5776,0.1615322
5777,0.1613296
5778,0.1611526
5779,0.161
5780,0.1608712
5781,0.1607668
5782,0.160685
5783,0.1606271
5784,0.1605937
5785,0.160584
5786,0.1605977
5787,0.1606473
5788,0.1607176
5789,0.1608064
5790,0.1609146
5791,0.1610397
5792,0.1611828
5793,0.1613422
5794,0.161518
5795,0.1617091
5796,0.1619149
5797,0.1621352
5798,0.1623691
5799,0.1626149
5800,0.162872
5801,0.163138
5802,0.1634125
5803,0.1636958
5804,0.1639878
5805,0.1642854
5806,0.1645871
5807,0.1648913
5808,0.1651998
5809,0.1655096
5810,0.165821
5811,0.1661321
5812,0.166443
5813,0.1667518
5814,0.1670578
5815,0.1673593
5816,0.167657
5817,0.1679486
5818,0.1682328
5819,0.1685101
5820,0.1687799
5821,0.1690412
5822,0.1692923
5823,0.1695358
5824,0.1697683
5825,0.1699898
5826,0.1701993
5827,0.1703968
5828,0.1705822
5829,0.1707541
5830,0.1709119
5831,0.1710567
5832,0.1711892
5833,0.1713089
5834,0.1714141
5835,0.1715065
5836,0.171584
5837,0.1716478
5838,0.1716986
5839,0.1717356
5840,0.1717578
5841,0.1717673
5842,0.1717628
5843,0.1717442
5844,0.1717127
5845,0.1716692
5846,0.1716132
5847,0.1715447
5848,0.1714635
5849,0.1713699
5850,0.1712653
5851,0.1711492
5852,0.1710222
5853,0.1708843
5854,0.1707371
5855,0.1705802
5856,0.170415
5857,0.170241
5858,0.1700584
5859,0.1698683
5860,0.1696699
5861,0.1694644
5862,0.169252
5863,0.1690327
5864,0.1688082
5865,0.168579
5866,0.1683451
5867,0.1681072
5868,0.1678657
5869,0.1676216
5870,0.1673745
5871,0.1671247
5872,0.166872
5873,0.1666162
5874,0.1663601
5875,0.1661015
5876,0.1658427
5877,0.1655831
5878,0.1653238
5879,0.1650644
5880,0.1648068
5881,0.164551
5882,0.1642961
5883,0.1640419
5884,0.1637893
5885,0.1635391
5886,0.1632905
5887,0.163044
5888,0.1627991
5889,0.1625574
5890,0.1623188
5891,0.1620826
5892,0.1618488
5893,0.1616187
5894,0.1613916
5895,0.1611681
5896,0.1609471
5897,0.1607292
5898,0.1605156
5899,0.1603056
5900,0.160099
5901,0.1598951
5902,0.1596945
5903,0.1594964
5904,0.1593012
5905,0.1591097
5906,0.1589211
5907,0.1587364
5908,0.158554
5909,0.1583725
5910,0.1581924
5911,0.1580138
5912,0.1578366
5913,0.1576605
5914,0.1574844
5915,0.1573092
5916,0.1571339
5917,0.1569586
5918,0.1567831
5919,0.1566079
5920,0.1564324
5921,0.1562555
5922,0.1560764
5923,0.1558953
5924,0.1557117
5925,0.1555244
5926,0.1553341
5927,0.1551403
5928,0.1549435
5929,0.1547424
5930,0.1545376
5931,0.1543283
5932,0.1541132
5933,0.1538933
5934,0.1536677
5935,0.153436
5936,0.1531982
5937,0.152954
5938,0.1527031
5939,0.152444
5940,0.1521787
5941,0.1519057
5942,0.1516253
5943,0.1513383
5944,0.1510447
5945,0.1507435
5946,0.1504354
5947,0.1501195
5948,0.149796
5949,0.1494647
5950,0.1491266
5951,0.1487808
5952,0.1484277
5953,0.1480665
5954,0.1476985
5955,0.1473245
5956,0.1469453
5957,0.1465602
5958,0.1461699
5959,0.1457729
5960,0.1453716
5961,0.1449659
5962,0.1445567
5963,0.1441437
5964,0.1437276
5965,0.1433087
5966,0.1428875
5967,0.142465
5968,0.1420419
5969,0.1416181
5970,0.1411941
5971,0.1407712
5972,0.1403483
5973,0.1399269
5974,0.1395074
5975,0.1390902
5976,0.1386759
5977,0.1382656
5978,0.1378582
5979,0.1374555
5980,0.1370567
5981,0.1366633
5982,0.1362759
5983,0.135894
5984,0.1355187
5985,0.1351494
5986,0.1347872
5987,0.1344324
5988,0.1340847
5989,0.1337447
5990,0.1334117
5991,0.133086
5992,0.1327673
5993,0.1324559
5994,0.1321528
5995,0.1318579
5996,0.1315706
5997,0.1312912
5998,0.1310194
5999,0.1307551
6000,0.1304971
6001,0.1302462
6002,0.1300007
6003,0.1297621
6004,0.129529
6005,0.1293027
6006,0.129082
6007,0.1288665
6008,0.1286554
6009,0.1284482
6010,0.1282456
6011,0.1280459
6012,0.1278493
6013,0.1276554
6014,0.1274645
6015,0.1272758
6016,0.1270877
6017,0.1269009
6018,0.1267155
6019,0.1265315
6020,0.1263486
6021,0.1261658
6022,0.1259812
6023,0.1257962
6024,0.1256097
6025,0.1254221
6026,0.1252327
6027,0.1250416
6028,0.1248481
6029,0.124652
6030,0.1244532
6031,0.1242515
6032,0.1240475
6033,0.1238407
6034,0.1236312
6035,0.1234177
6036,0.1231974
6037,0.1229741
6038,0.1227486
6039,0.1225216
6040,0.1222921
6041,0.1220612
6042,0.1218288
6043,0.1215954
6044,0.12136
6045,0.1211233
6046,0.1208845
6047,0.1206445
6048,0.1204038
6049,0.1201622
6050,0.1199196
6051,0.1196766
6052,0.1194333
6053,0.1191899
6054,0.1189466
6055,0.1187022
6056,0.1184585
6057,0.1182145
6058,0.1179713
6059,0.1177288
6060,0.1174883
6061,0.1172487
6062,0.1170103
6063,0.1167741
6064,0.1165396
6065,0.1163067
6066,0.1160762
6067,0.1158478
6068,0.1156205
6069,0.115396
6070,0.1151734
6071,0.1149525
6072,0.114735
6073,0.1145195
6074,0.1143075
6075,0.1140983
6076,0.1138908
6077,0.1136868
6078,0.1134848
6079,0.1132849
6080,0.1130872
6081,0.1128919
6082,0.112699
6083,0.1125089
6084,0.1123206
6085,0.1121347
6086,0.1119501
6087,0.1117671
6088,0.1115862
6089,0.1114068
6090,0.1112287
6091,0.1110526
6092,0.1108791
6093,0.1107075
6094,0.1105379
6095,0.1103702
6096,0.1102047
6097,0.1100407
6098,0.1098782
6099,0.109718
6100,0.1095596
6101,0.1094023
6102,0.1092476
6103,0.1090947
6104,0.108945
6105,0.1087988
6106,0.1086555
6107,0.1085148
6108,0.1083769
6109,0.1082419
6110,0.1081087
6111,0.1079777
6112,0.1078502
6113,0.1077267
6114,0.1076057
6115,0.107489
6116,0.1073748
6117,0.1072655
6118,0.1071617
6119,0.1070632
6120,0.1069714
6121,0.1068836
6122,0.1068036
6123,0.1067276
6124,0.1066568
6125,0.1065908
6126,0.1065299
6127,0.1064751
6128,0.1064263
6129,0.1063836
6130,0.1063478
6131,0.1063192
6132,0.1062966
6133,0.1062794
6134,0.1062685
6135,0.106264
6136,0.1062656
6137,0.1062737
6138,0.1062879
6139,0.1063084
6140,0.106334
6141,0.1063671
6142,0.106405
6143,0.1064487
6144,0.1064986
6145,0.1065526
6146,0.1066118
6147,0.1066755
6148,0.1067442
6149,0.1068174
6150,0.106895
6151,0.1069771
6152,0.1070627
6153,0.1071521
6154,0.1072443
6155,0.107339
6156,0.1074352
6157,0.1075331
6158,0.1076323
6159,0.1077325
6160,0.1078331
6161,0.1079352
6162,0.1080382
6163,0.1081422
6164,0.1082457
6165,0.1083491
6166,0.1084519
6167,0.1085532
6168,0.1086536
6169,0.1087535
6170,0.1088517
6171,0.1089481
6172,0.1090432
6173,0.1091351
6174,0.1092248
6175,0.1093105
6176,0.1093936
6177,0.1094736
6178,0.1095499
6179,0.109623
6180,0.1096924
6181,0.1097597
6182,0.109823
6183,0.1098834
6184,0.1099399
6185,0.109993
6186,0.1100432
6187,0.1100898
6188,0.1101332
6189,0.110173
6190,0.1102093
6191,0.1102408
6192,0.1102697
6193,0.1102959
6194,0.1103198
6195,0.1103414
6196,0.1103605
6197,0.1103781
6198,0.1103931
6199,0.110406
6200,0.1104163
6201,0.110425
6202,0.1104319
6203,0.1104372
6204,0.1104414
6205,0.1104441
6206,0.1104454
6207,0.1104453
6208,0.1104439
6209,0.1104421
6210,0.1104398
6211,0.1104377
6212,0.1104353
6213,0.1104336
6214,0.1104315
6215,0.1104305
6216,0.1104306
6217,0.1104317
6218,0.1104334
6219,0.1104364
6220,0.1104406
6221,0.1104466
6222,0.1104544
6223,0.1104638
6224,0.1104755
6225,0.1104897
6226,0.1105067
6227,0.1105258
6228,0.1105476
6229,0.1105721
6230,0.1106007
6231,0.110633
6232,0.1106689
6233,0.1107078
6234,0.1107499
6235,0.1107953
6236,0.1108443
6237,0.1108975
6238,0.1109543
6239,0.1110146
6240,0.1110791
6241,0.1111469
6242,0.1112189
6243,0.1112946
6244,0.1113735
6245,0.1114568
6246,0.1115439
6247,0.1116342
6248,0.1117307
6249,0.1118305
6250,0.1119332
6251,0.1120391
6252,0.1121477
6253,0.1122593
6254,0.1123732
6255,0.1124899
6256,0.1126096
6257,0.1127329
6258,0.1128579
6259,0.1129847
6260,0.113114
6261,0.1132454
6262,0.1133779
6263,0.113512
6264,0.1136471
6265,0.1137832
6266,0.1139198
6267,0.1140571
6268,0.1141954
6269,0.1143351
6270,0.114475
6271,0.1146149
6272,0.1147547
6273,0.1148942
6274,0.1150327
6275,0.1151712
6276,0.1153084
6277,0.1154447
6278,0.11558
6279,0.1157139
6280,0.115847
6281,0.1159793
6282,0.1161101
6283,0.1162388
6284,0.1163661
6285,0.1164921
6286,0.1166159
6287,0.1167376
6288,0.1168572
6289,0.1169745
6290,0.1170898
6291,0.1172029
6292,0.1173145
6293,0.1174246
6294,0.1175324
6295,0.1176372
6296,0.1177403
6297,0.1178413
6298,0.1179407
6299,0.1180384
6300,0.1181344
6301,0.1182289
6302,0.1183221
6303,0.1184144
6304,0.1185058
6305,0.1185958
6306,0.1186846
6307,0.1187722
6308,0.1188587
6309,0.1189446
6310,0.1190298
6311,0.1191139
6312,0.1191981
6313,0.1192814
6314,0.119366
6315,0.1194497
6316,0.1195334
6317,0.1196169
6318,0.1197006
6319,0.1197842
6320,0.1198682
6321,0.1199516
6322,0.1200356
6323,0.1201195
6324,0.1202046
6325,0.1202907
6326,0.1203773
6327,0.1204639
6328,0.1205515
6329,0.1206393
6330,0.1207279
6331,0.1208175
6332,0.1209071
6333,0.1209978
6334,0.1210894
6335,0.1211821
6336,0.1212758
6337,0.1213698
6338,0.1214648
6339,0.1215597
6340,0.1216554
6341,0.1217515
6342,0.1218477
6343,0.1219448
6344,0.1220424
6345,0.1221401
6346,0.1222393
6347,0.1223386
6348,0.1224388
6349,0.1225391
6350,0.1226397
6351,0.1227398
6352,0.1228399
6353,0.1229397
6354,0.1230393
6355,0.1231389
6356,0.1232388
6357,0.1233391
6358,0.1234396
6359,0.1235396
6360,0.1236404
6361,0.123741
6362,0.1238409
6363,0.1239395
6364,0.1240378
6365,0.1241351
6366,0.1242317
6367,0.1243278
6368,0.1244245
6369,0.1245206
6370,0.1246166
6371,0.1247119
6372,0.1248069
6373,0.1249022
6374,0.1249968
6375,0.1250907
6376,0.1251839
6377,0.1252769
6378,0.1253698
6379,0.1254627
6380,0.1255563
6381,0.125651
6382,0.1257453
6383,0.1258396
6384,0.1259343
6385,0.1260293
6386,0.1261244
6387,0.12622
6388,0.1263158
6389,0.1264119
6390,0.126509
6391,0.1266067
6392,0.1267048
6393,0.1268034
6394,0.1269027
6395,0.1270026
6396,0.1271029
6397,0.1272038
6398,0.1273048
6399,0.127407
6400,0.12751
6401,0.1276138
6402,0.1277178
6403,0.127823
6404,0.1279285
6405,0.1280349
6406,0.1281423
6407,0.1282496
6408,0.1283578
6409,0.1284666
6410,0.1285766
6411,0.1286871
6412,0.1287983
6413,0.1289092
6414,0.1290205
6415,0.1291325
6416,0.1292449
6417,0.1293581
6418,0.1294716
6419,0.1295858
6420,0.1297008
6421,0.1298164
6422,0.1299312
6423,0.1300465
6424,0.1301617
6425,0.1302772
6426,0.1303928
6427,0.1305086
6428,0.1306242
6429,0.1307401
6430,0.1308566
6431,0.1309731
6432,0.13109
6433,0.1312063
6434,0.131323
6435,0.1314393
6436,0.1315559
6437,0.131672
6438,0.1317881
6439,0.131904
6440,0.1320203
6441,0.1321365
6442,0.1322524
6443,0.1323683
6444,0.132484
6445,0.1326009
6446,0.1327172
6447,0.1328337
6448,0.1329498
6449,0.1330656
6450,0.1331811
6451,0.1332961
6452,0.133411
6453,0.1335259
6454,0.1336402
6455,0.1337541
6456,0.1338682
6457,0.1339823
6458,0.1340961
6459,0.1342104
6460,0.1343247
6461,0.1344388
6462,0.134552
6463,0.1346648
6464,0.1347778
6465,0.1348903
6466,0.1350029
6467,0.1351154
6468,0.1352275
6469,0.1353396
6470,0.1354513
6471,0.1355638
6472,0.1356758
6473,0.1357878
6474,0.1358992
6475,0.1360107
6476,0.1361211
6477,0.1362321
6478,0.1363428
6479,0.1364531
6480,0.1365635
6481,0.1366735
6482,0.1367833
6483,0.1368932
6484,0.1370033
6485,0.1371133
6486,0.1372231
6487,0.1373322
6488,0.1374411
6489,0.1375499
6490,0.1376586
6491,0.1377665
6492,0.1378742
6493,0.1379814
6494,0.1380892
6495,0.1381978
6496,0.1383066
6497,0.1384149
6498,0.1385226
6499,0.1386303
6500,0.1387377
6501,0.1388445
6502,0.1389519
6503,0.1390589
6504,0.1391657
6505,0.139272
6506,0.1393781
6507,0.1394846
6508,0.1395912
6509,0.139698
6510,0.1398043
6511,0.1399104
6512,0.140016
6513,0.1401219
6514,0.1402275
6515,0.1403331
6516,0.1404383
6517,0.1405433
6518,0.1406482
6519,0.140753
6520,0.1408575
6521,0.1409623
6522,0.1410669
6523,0.1411716
6524,0.1412763
6525,0.1413809
6526,0.1414848
6527,0.1415881
6528,0.1416906
6529,0.1417927
6530,0.1418942
6531,0.141996
6532,0.142098
6533,0.1421998
6534,0.1423015
6535,0.142403
6536,0.1425035
6537,0.1426038
6538,0.142704
6539,0.1428037
6540,0.1429026
6541,0.1430012
6542,0.1431001
6543,0.1431987
6544,0.1432966
6545,0.1433942
6546,0.1434917
6547,0.1435894
6548,0.1436862
6549,0.1437828
6550,0.1438788
6551,0.1439751
6552,0.1440707
6553,0.1441665
6554,0.1442628
6555,0.1443581
6556,0.1444519
6557,0.1445458
6558,0.1446403
6559,0.1447341
6560,0.144828
6561,0.1449213
6562,0.1450149
6563,0.1451085
6564,0.1452024
6565,0.1452958
6566,0.1453886
6567,0.1454817
