cd-rfile,
216,0.2212113
217,0.2243624
218,0.2272229
219,0.2297891
220,0.2320545
221,0.234018
222,0.2356751
223,0.2370208
224,0.2380551
225,0.2387795
226,0.2391934
227,0.2392978
228,0.2390939
229,0.2385851
230,0.2377713
231,0.2366591
232,0.2352508
233,0.2335525
234,0.2315743
235,0.2293201
236,0.2268002
237,0.2240243
238,0.2209998
239,0.2177398
240,0.2142561
241,0.2105604
242,0.206666
243,0.2025844
244,0.1983321
245,0.1939257
246,0.1893814
247,0.1847156
248,0.1799474
249,0.1750937
250,0.1701709
251,0.1651977
252,0.1601923
253,0.1551728
254,0.1501583
255,0.1451659
256,0.140214
257,0.1353199
258,0.1305057
259,0.1257852
260,0.1211773
261,0.1167
262,0.1123684
263,0.1081967
264,0.1042005
265,0.1003937
266,0.09678981
267,0.0934013
268,0.09023821
269,0.08731183
270,0.08463084
271,0.08220208
272,0.0800323
273,0.07812952
274,0.07649682
275,0.07513782
276,0.07405595
277,0.07325191
278,0.07272595
279,0.07247646
280,0.07250184
281,0.07279857
282,0.07336293
283,0.07418946
284,0.07527188
285,0.07660342
286,0.07817473
287,0.0799788
288,0.08200432
289,0.08424202
290,0.0866808
291,0.08930817
292,0.09211152
293,0.09507906
294,0.09819666
295,0.1014535
296,0.1048356
297,0.1083293
298,0.1119201
299,0.1155945
300,0.1193366
301,0.1231313
302,0.1269655
303,0.1308256
304,0.1346964
305,0.138563
306,0.1424147
307,0.1462367
308,0.150015
309,0.1537364
310,0.157391
311,0.1609663
312,0.1644495
313,0.167831
314,0.171098
315,0.1742417
316,0.1772492
317,0.1801166
318,0.1828337
319,0.1853932
320,0.1877881
321,0.1900126
322,0.1920599
323,0.193924
324,0.195604
325,0.1970928
326,0.1983895
327,0.1994919
328,0.2003987
329,0.2011101
330,0.201626
331,0.2019468
332,0.2020746
333,0.2020095
334,0.2017546
335,0.2013121
336,0.2006822
337,0.1998745
338,0.1988941
339,0.1977484
340,0.1964421
341,0.1949816
342,0.1933763
343,0.1916335
344,0.1897599
345,0.1877654
346,0.1856601
347,0.1834506
348,0.1811482
349,0.178755
350,0.1762874
351,0.1737547
352,0.1711675
353,0.1685367
354,0.1658714
355,0.1631834
356,0.1604832
357,0.1577801
358,0.1550838
359,0.1524042
360,0.1497509
361,0.1471328
362,0.1445595
363,0.1420377
364,0.139579
365,0.1371919
366,0.1348828
367,0.1326603
368,0.1305319
369,0.1285037
370,0.1265804
371,0.1247679
372,0.1230711
373,0.1214934
374,0.1200408
375,0.1187151
376,0.1175205
377,0.1164603
378,0.1155355
379,0.1147487
380,0.1141003
381,0.1135899
382,0.1132167
383,0.1129786
384,0.1128766
385,0.1129072
386,0.1130637
387,0.1133483
388,0.1137572
389,0.1142871
390,0.114935
391,0.1156969
392,0.1165668
393,0.1175406
394,0.1186123
395,0.1197749
396,0.1210237
397,0.1223519
398,0.1237543
399,0.1252234
400,0.1267497
401,0.1283281
402,0.1299531
403,0.131618
404,0.1333165
405,0.135042
406,0.1367865
407,0.1385476
408,0.1403121
409,0.1420753
410,0.1438288
411,0.1455655
412,0.1472804
413,0.1489694
414,0.1506264
415,0.1522437
416,0.1538191
417,0.155348
418,0.1568253
419,0.1582441
420,0.1596016
421,0.1608945
422,0.1621181
423,0.1632702
424,0.1643472
425,0.1653478
426,0.1662692
427,0.1671109
428,0.1678722
429,0.1685502
430,0.1691442
431,0.1696528
432,0.1700779
433,0.1704183
434,0.1706758
435,0.1708479
436,0.1709382
437,0.1709465
438,0.1708747
439,0.1707241
440,0.1704965
441,0.1701936
442,0.1698177
443,0.1693719
444,0.1688564
445,0.1682733
446,0.1676264
447,0.1669192
448,0.1661578
449,0.1653403
450,0.1644702
451,0.1635495
452,0.1625821
453,0.1615702
454,0.1605159
455,0.1594237
456,0.1582977
457,0.1571391
458,0.1559517
459,0.1547393
460,0.1535062
461,0.1522553
462,0.1509893
463,0.1497105
464,0.1484232
465,0.1471312
466,0.1458374
467,0.1445491
468,0.143261
469,0.1419809
470,0.1407114
471,0.139456
472,0.1382195
473,0.1370022
474,0.1358066
475,0.134636
476,0.133492
477,0.1323779
478,0.1312993
479,0.1302561
480,0.1292512
481,0.128287
482,0.1273659
483,0.1264903
484,0.1256647
485,0.1248843
486,0.1241549
487,0.1234767
488,0.1228508
489,0.1222776
490,0.1217593
491,0.121296
492,0.1208901
493,0.1205363
494,0.12024
495,0.1199977
496,0.1198108
497,0.1196787
498,0.1195993
499,0.1195723
500,0.1195982
501,0.1196734
502,0.1197959
503,0.1199653
504,0.12018
505,0.12044
506,0.120741
507,0.1210821
508,0.1214589
509,0.1218702
510,0.1223126
511,0.1227853
512,0.1232831
513,0.1238046
514,0.1243469
515,0.1249065
516,0.1254812
517,0.1260695
518,0.1266673
519,0.1272726
520,0.1278824
521,0.1284946
522,0.1291054
523,0.1297138
524,0.1303156
525,0.1309092
526,0.1314915
527,0.1320615
528,0.1326164
529,0.1331537
530,0.1336718
531,0.1341681
532,0.1346405
533,0.1350881
534,0.1355088
535,0.1358996
536,0.1362604
537,0.1365894
538,0.1368855
539,0.1371487
540,0.1373779
541,0.1375735
542,0.137736
543,0.1378626
544,0.1379513
545,0.1380041
546,0.1380203
547,0.138
548,0.1379425
549,0.1378484
550,0.1377194
551,0.1375558
552,0.1373592
553,0.1371285
554,0.1368646
555,0.1365687
556,0.1362419
557,0.1358847
558,0.1354976
559,0.1350824
560,0.1346406
561,0.1341725
562,0.1336805
563,0.1331656
564,0.1326294
565,0.1320738
566,0.1314993
567,0.1309081
568,0.1303014
569,0.1296818
570,0.129049
571,0.1284052
572,0.1277518
573,0.1270915
574,0.1264259
575,0.1257561
576,0.1250837
577,0.124411
578,0.1237388
579,0.1230689
580,0.1224037
581,0.1217434
582,0.1210901
583,0.1204443
584,0.1198067
585,0.1191783
586,0.1185607
587,0.1179554
588,0.117364
589,0.1167869
590,0.1162262
591,0.1156817
592,0.1151539
593,0.1146435
594,0.1141509
595,0.1136785
596,0.1132255
597,0.1127928
598,0.1123826
599,0.1119931
600,0.111626
601,0.1112824
602,0.1109617
603,0.1106636
604,0.1103879
605,0.1101348
606,0.1099044
607,0.1096974
608,0.1095126
609,0.10935
610,0.1092082
611,0.1090887
612,0.1089904
613,0.1089143
614,0.1088583
615,0.1088217
616,0.1088042
617,0.1088054
618,0.1088229
619,0.1088579
620,0.1089101
621,0.1089788
622,0.109063
623,0.1091608
624,0.1092725
625,0.109397
626,0.1095329
627,0.1096801
628,0.1098369
629,0.1100017
630,0.1101729
631,0.1103506
632,0.110534
633,0.1107217
634,0.1109122
635,0.1111055
636,0.1112998
637,0.1114944
638,0.1116884
639,0.1118807
640,0.1120697
641,0.1122552
642,0.112436
643,0.1126116
644,0.1127807
645,0.1129425
646,0.1130967
647,0.1132424
648,0.1133785
649,0.1135048
650,0.113621
651,0.1137254
652,0.1138192
653,0.1139014
654,0.1139695
655,0.1140244
656,0.1140671
657,0.1140965
658,0.1141123
659,0.1141147
660,0.1141025
661,0.1140763
662,0.1140363
663,0.1139833
664,0.1139155
665,0.1138334
666,0.1137377
667,0.1136292
668,0.1135084
669,0.1133756
670,0.1132308
671,0.1130748
672,0.1129079
673,0.1127308
674,0.1125436
675,0.1123479
676,0.1121442
677,0.1119321
678,0.1117126
679,0.1114872
680,0.1112554
681,0.1110187
682,0.1107786
683,0.1105349
684,0.1102889
685,0.110041
686,0.1097924
687,0.1095448
688,0.1092971
689,0.1090512
690,0.1088078
691,0.1085666
692,0.1083288
693,0.1080946
694,0.1078664
695,0.1076432
696,0.1074257
697,0.107216
698,0.1070139
699,0.1068197
700,0.1066336
701,0.1064561
702,0.1062881
703,0.1061288
704,0.1059799
705,0.1058405
706,0.1057108
707,0.1055917
708,0.1054835
709,0.1053855
710,0.1052971
711,0.1052191
712,0.1051515
713,0.1050952
714,0.1050489
715,0.1050109
716,0.1049825
717,0.1049626
718,0.1049517
719,0.1049494
720,0.1049551
721,0.1049688
722,0.1049894
723,0.1050181
724,0.1050523
725,0.1050929
726,0.105139
727,0.1051885
728,0.1052426
729,0.1053011
730,0.1053626
731,0.1054266
732,0.1054928
733,0.1055602
734,0.1056288
735,0.1056977
736,0.105767
737,0.1058358
738,0.1059035
739,0.1059695
740,0.1060331
741,0.1060933
742,0.1061514
743,0.1062066
744,0.1062576
745,0.106304
746,0.1063457
747,0.1063821
748,0.106414
749,0.1064412
750,0.1064624
751,0.106478
752,0.1064862
753,0.1064887
754,0.1064858
755,0.1064753
756,0.1064581
757,0.1064336
758,0.1064024
759,0.1063644
760,0.1063199
761,0.106269
762,0.1062121
763,0.1061486
764,0.1060778
765,0.1060013
766,0.1059186
767,0.1058295
768,0.1057341
769,0.1056325
770,0.1055261
771,0.1054137
772,0.1052967
773,0.1051755
774,0.10505
775,0.1049214
776,0.1047878
777,0.1046508
778,0.1045105
779,0.104367
780,0.1042209
781,0.1040724
782,0.1039224
783,0.1037707
784,0.1036174
785,0.1034642
786,0.1033105
787,0.1031572
788,0.1030033
789,0.1028503
790,0.1026972
791,0.1025461
792,0.1023965
793,0.1022483
794,0.1021025
795,0.1019591
796,0.1018185
797,0.1016809
798,0.1015463
799,0.1014145
800,0.101287
801,0.1011626
802,0.1010418
803,0.1009261
804,0.1008139
805,0.1007056
806,0.1006019
807,0.1005025
808,0.1004075
809,0.1003183
810,0.1002342
811,0.1001547
812,0.1000795
813,0.1000089
814,0.09994269
815,0.09988189
816,0.09982581
817,0.09977387
818,0.09972657
819,0.09968358
820,0.0996447
821,0.09961079
822,0.09958106
823,0.09955602
824,0.09953471
825,0.09951689
826,0.09950198
827,0.09949081
828,0.09948283
829,0.09947823
830,0.0994767
831,0.09947766
832,0.09948135
833,0.09948792
834,0.09949643
835,0.09950797
836,0.09952118
837,0.09953601
838,0.09955237
839,0.09956938
840,0.09958722
841,0.09960511
842,0.09962403
843,0.09964342
844,0.09966324
845,0.09968314
846,0.09970358
847,0.09972393
848,0.09974427
849,0.09976386
850,0.09978221
851,0.09979911
852,0.09981503
853,0.09982868
854,0.09984079
855,0.09985116
856,0.09985983
857,0.09986638
858,0.09987174
859,0.09987627
860,0.09987805
861,0.09987834
862,0.09987627
863,0.09987078
864,0.09986176
865,0.09985118
866,0.09983692
867,0.09981968
868,0.09979982
869,0.0997777
870,0.09975258
871,0.09972425
872,0.09969405
873,0.09966133
874,0.09962583
875,0.09958693
876,0.09954433
877,0.09949876
878,0.09945028
879,0.09939872
880,0.09934437
881,0.09928741
882,0.099228
883,0.09916709
884,0.09910352
885,0.09903834
886,0.09897023
887,0.09890008
888,0.09882784
889,0.09875323
890,0.09867755
891,0.0985996
892,0.09852034
893,0.09843817
894,0.09835525
895,0.09827193
896,0.09818772
897,0.09810375
898,0.09801815
899,0.09793199
900,0.0978462
901,0.09775914
902,0.0976719
903,0.09758506
904,0.09749812
905,0.09741214
906,0.09732664
907,0.09724221
908,0.09715927
909,0.09707691
910,0.09699504
911,0.09691417
912,0.09683476
913,0.09675676
914,0.09668081
915,0.09660573
916,0.09653234
917,0.09646115
918,0.09639207
919,0.09632515
920,0.09626078
921,0.09619818
922,0.09613773
923,0.09607894
924,0.09602319
925,0.09597015
926,0.09591886
927,0.09587076
928,0.09582521
929,0.09578202
930,0.09574212
931,0.09570283
932,0.09566645
933,0.09563283
934,0.0956012
935,0.09557181
936,0.09554473
937,0.09551962
938,0.09549664
939,0.09547605
940,0.09545758
941,0.0954411
942,0.09542707
943,0.09541418
944,0.09540245
945,0.09539263
946,0.09538455
947,0.09537717
948,0.09537011
949,0.09536492
950,0.09536067
951,0.09535767
952,0.09535643
953,0.09535516
954,0.09535451
955,0.09535412
956,0.09535338
957,0.0953539
958,0.09535439
959,0.09535466
960,0.09535491
961,0.09535466
962,0.09535428
963,0.09535351
964,0.09535182
965,0.0953495
966,0.09534645
967,0.09534238
968,0.09533759
969,0.09533239
970,0.09532636
971,0.0953189
972,0.09530977
973,0.09529961
974,0.09528895
975,0.09527726
976,0.09526441
977,0.09525033
978,0.09523481
979,0.09521703
980,0.09519853
981,0.09517798
982,0.09515729
983,0.09513557
984,0.09511257
985,0.09508719
986,0.09506168
987,0.09503606
988,0.09500873
989,0.09498025
990,0.09495044
991,0.09491877
992,0.09488636
993,0.09485252
994,0.09481765
995,0.09478267
996,0.09474762
997,0.09471154
998,0.0946735
999,0.09463561
1000,0.09459709
1001,0.09455822
1002,0.09451884
1003,0.0944793
1004,0.09443835
1005,0.09439713
1006,0.09435564
1007,0.09431481
1008,0.09427487
1009,0.09423441
1010,0.09419362
1011,0.09415285
1012,0.09411137
1013,0.09407107
1014,0.09403071
1015,0.09399094
1016,0.09395106
1017,0.09391103
1018,0.09387149
1019,0.09383415
1020,0.09379699
1021,0.09376025
1022,0.09372417
1023,0.09368788
1024,0.093652
1025,0.09361767
1026,0.09358405
1027,0.09355131
1028,0.09351893
1029,0.09348746
1030,0.09345597
1031,0.09342676
1032,0.09339824
1033,0.09337068
1034,0.09334358
1035,0.09331682
1036,0.09329021
1037,0.09326487
1038,0.0932406
1039,0.09321745
1040,0.09319559
1041,0.09317428
1042,0.09315428
1043,0.09313486
1044,0.09311614
1045,0.09309878
1046,0.09308197
1047,0.09306574
1048,0.09305012
1049,0.0930346
1050,0.09301966
1051,0.09300659
1052,0.09299459
1053,0.0929832
1054,0.09297293
1055,0.09296291
1056,0.09295399
1057,0.092946
1058,0.09293921
1059,0.09293213
1060,0.09292415
1061,0.09291706
1062,0.09291042
1063,0.09290497
1064,0.09290034
1065,0.09289609
1066,0.09289254
1067,0.0928892
1068,0.09288619
1069,0.09288386
1070,0.09288228
1071,0.09287954
1072,0.09287768
1073,0.09287556
1074,0.09287521
1075,0.09287427
1076,0.09287427
1077,0.09287377
1078,0.09287404
1079,0.09287355
1080,0.09287399
1081,0.09287389
1082,0.09287436
1083,0.0928745
1084,0.09287424
1085,0.092875
1086,0.0928751
1087,0.09287582
1088,0.09287653
1089,0.09287669
1090,0.0928774
1091,0.09287824
1092,0.09287826
1093,0.0928776
1094,0.09287692
1095,0.09287617
1096,0.09287493
1097,0.09287366
1098,0.09287225
1099,0.09287089
1100,0.09286878
1101,0.09286695
1102,0.092865
1103,0.09286278
1104,0.09286029
1105,0.0928573
1106,0.09285464
1107,0.09285165
1108,0.09284841
1109,0.09284431
1110,0.09283916
1111,0.092834
1112,0.09282903
1113,0.09282433
1114,0.09281845
1115,0.09281337
1116,0.09280789
1117,0.09280322
1118,0.09279896
1119,0.09279411
1120,0.0927885
1121,0.09278291
1122,0.09277668
1123,0.09276983
1124,0.09276376
1125,0.09275664
1126,0.09275024
1127,0.09274338
1128,0.09273833
1129,0.09273414
1130,0.09273025
1131,0.09272631
1132,0.09272178
1133,0.09271749
1134,0.09271198
1135,0.09270723
1136,0.09270251
1137,0.09269813
1138,0.09269428
1139,0.09269089
1140,0.09268837
1141,0.09268682
1142,0.0926863
1143,0.09268567
1144,0.09268492
1145,0.09268456
1146,0.09268387
1147,0.09268383
1148,0.092685
1149,0.09268592
1150,0.0926875
1151,0.09269039
1152,0.09269386
1153,0.09269774
1154,0.09270285
1155,0.09270888
1156,0.09271497
1157,0.0927222
1158,0.09272918
1159,0.09273678
1160,0.09274465
1161,0.09275284
1162,0.09276196
1163,0.09277174
1164,0.09278265
1165,0.09279341
1166,0.09280529
1167,0.09281805
1168,0.09283107
1169,0.09284494
1170,0.09285858
1171,0.09287215
1172,0.09288654
1173,0.09290193
1174,0.09291779
1175,0.09293413
1176,0.09295054
1177,0.09296688
1178,0.0929832
1179,0.09300021
1180,0.0930179
1181,0.09303539
1182,0.09305342
1183,0.09307096
1184,0.09308897
1185,0.09310837
1186,0.09312722
1187,0.09314641
1188,0.09316543
1189,0.09318331
1190,0.09320132
1191,0.09322059
1192,0.09323952
1193,0.09325811
1194,0.09327708
1195,0.09329647
1196,0.09331585
1197,0.09333558
1198,0.09335412
1199,0.09337292
1200,0.09339152
1201,0.09340897
1202,0.09342665
1203,0.09344404
1204,0.09346102
1205,0.0934787
1206,0.09349728
1207,0.09351556
1208,0.09353399
1209,0.09355155
1210,0.09356853
1211,0.0935851
1212,0.09360125
1213,0.09361669
1214,0.09363214
1215,0.0936482
1216,0.09366406
1217,0.0936804
1218,0.09369695
1219,0.09371408
1220,0.09373084
1221,0.09374761
1222,0.09376356
1223,0.09377924
1224,0.093794
1225,0.09380924
1226,0.09382436
1227,0.09383974
1228,0.09385603
1229,0.09387249
1230,0.09388877
1231,0.0939054
1232,0.09392189
1233,0.09393898
1234,0.09395661
1235,0.0939732
1236,0.0939896
1237,0.0940064
1238,0.09402341
1239,0.09404118
1240,0.09405944
1241,0.09407797
1242,0.09409652
1243,0.09411458
1244,0.09413306
1245,0.09415253
1246,0.09417254
1247,0.09419262
1248,0.09421311
1249,0.09423426
1250,0.09425607
1251,0.09427781
1252,0.09430036
1253,0.09432229
1254,0.0943447
1255,0.09436732
1256,0.09439032
1257,0.09441365
1258,0.09443843
1259,0.09446338
1260,0.09448939
1261,0.09451587
1262,0.09454217
1263,0.09456957
1264,0.09459668
1265,0.09462368
1266,0.09465128
1267,0.09467905
1268,0.09470682
1269,0.09473558
1270,0.09476492
1271,0.09479532
1272,0.09482717
1273,0.09485964
1274,0.09489156
1275,0.09492392
1276,0.09495618
1277,0.09498856
1278,0.09502148
1279,0.09505416
1280,0.09508692
1281,0.09511995
1282,0.0951536
1283,0.09518831
1284,0.09522384
1285,0.09526015
1286,0.09529634
1287,0.09533206
1288,0.09536752
1289,0.09540299
1290,0.09543867
1291,0.09547394
1292,0.09550988
1293,0.09554596
1294,0.09558185
1295,0.09561859
1296,0.09565513
1297,0.09569149
1298,0.09572886
1299,0.09576577
1300,0.09580192
1301,0.09583807
1302,0.09587422
1303,0.0959105
1304,0.09594673
1305,0.09598351
1306,0.09602006
1307,0.09605728
1308,0.09609295
1309,0.09612851
1310,0.09616421
1311,0.09620047
1312,0.096236
1313,0.09627172
1314,0.0963077
1315,0.09634367
1316,0.09637942
1317,0.09641504
1318,0.09645103
1319,0.09648714
1320,0.09652201
1321,0.09655649
1322,0.09659094
1323,0.09662483
1324,0.09665933
1325,0.09669393
1326,0.09672912
1327,0.09676405
1328,0.0967987
1329,0.09683362
1330,0.09686799
1331,0.09690229
1332,0.09693645
1333,0.09697009
1334,0.09700352
1335,0.09703701
1336,0.09706994
1337,0.09710408
1338,0.09713813
1339,0.09717318
1340,0.09720815
1341,0.09724225
1342,0.09727616
1343,0.0973094
1344,0.09734323
1345,0.09737609
1346,0.09740994
1347,0.09744383
1348,0.09747807
1349,0.09751272
1350,0.09754769
1351,0.09758393
1352,0.09761973
1353,0.09765492
1354,0.09768993
1355,0.09772535
1356,0.09776025
1357,0.09779579
1358,0.09783115
1359,0.09786744
1360,0.09790439
1361,0.09794276
1362,0.09798086
1363,0.09801896
1364,0.09805643
1365,0.09809417
1366,0.09813254
1367,0.09817102
1368,0.09820969
1369,0.09824831
1370,0.09828829
1371,0.09832872
1372,0.09837
1373,0.09841181
1374,0.09845288
1375,0.09849443
1376,0.09853574
1377,0.09857818
1378,0.09861998
1379,0.09866233
1380,0.09870566
1381,0.09874997
1382,0.09879443
1383,0.09883972
1384,0.098885
1385,0.09893047
1386,0.09897558
1387,0.099021
1388,0.09906607
1389,0.09911135
1390,0.09915619
1391,0.09920169
1392,0.09924763
1393,0.09929508
1394,0.09934258
1395,0.09939099
1396,0.0994392
1397,0.09948667
1398,0.09953396
1399,0.0995812
1400,0.09962824
1401,0.09967532
1402,0.09972207
1403,0.09976922
1404,0.09981746
1405,0.09986667
1406,0.0999163
1407,0.09996548
1408,0.100015
1409,0.1000648
1410,0.1001143
1411,0.1001633
1412,0.1002114
1413,0.10026
1414,0.1003089
1415,0.1003579
1416,0.1004075
1417,0.1004578
1418,0.1005075
1419,0.1005572
1420,0.1006071
1421,0.100657
1422,0.1007064
1423,0.1007551
1424,0.1008039
1425,0.1008527
1426,0.1009017
1427,0.1009507
1428,0.1009998
1429,0.1010493
1430,0.101099
1431,0.1011478
1432,0.1011963
1433,0.1012446
1434,0.1012929
1435,0.1013411
1436,0.1013902
1437,0.1014397
1438,0.1014893
1439,0.101539
1440,0.1015882
1441,0.1016374
1442,0.1016859
1443,0.1017346
1444,0.1017825
1445,0.1018306
1446,0.1018794
1447,0.1019281
1448,0.1019768
1449,0.102025
1450,0.1020738
1451,0.1021232
1452,0.102173
1453,0.1022223
1454,0.1022715
1455,0.1023205
1456,0.1023694
1457,0.1024179
1458,0.102467
1459,0.1025159
1460,0.1025651
1461,0.1026147
1462,0.1026641
1463,0.1027134
1464,0.1027641
1465,0.1028149
1466,0.1028653
1467,0.1029157
1468,0.1029652
1469,0.1030156
1470,0.1030652
1471,0.1031154
1472,0.1031658
1473,0.1032157
1474,0.1032658
1475,0.1033167
1476,0.1033671
1477,0.1034182
1478,0.1034687
1479,0.1035193
1480,0.1035698
1481,0.1036209
1482,0.1036718
1483,0.1037226
1484,0.103775
1485,0.1038268
1486,0.1038787
1487,0.1039311
1488,0.1039831
1489,0.1040356
1490,0.1040879
1491,0.1041406
1492,0.1041933
1493,0.1042464
1494,0.1043002
1495,0.1043532
1496,0.1044072
1497,0.1044614
1498,0.1045153
1499,0.1045694
1500,0.1046236
1501,0.1046774
1502,0.1047319
1503,0.1047859
1504,0.1048402
1505,0.1048954
1506,0.1049499
1507,0.105005
1508,0.1050605
1509,0.1051163
1510,0.105172
1511,0.1052282
1512,0.1052843
1513,0.1053412
1514,0.1053983
1515,0.1054549
1516,0.1055117
1517,0.1055685
1518,0.1056245
1519,0.1056809
1520,0.1057365
1521,0.1057927
1522,0.1058487
1523,0.1059049
1524,0.1059607
1525,0.1060176
1526,0.1060741
1527,0.1061313
1528,0.1061885
1529,0.106246
1530,0.1063028
1531,0.1063596
1532,0.1064164
1533,0.1064729
1534,0.1065297
1535,0.1065866
1536,0.1066432
1537,0.1067003
1538,0.1067569
1539,0.1068134
1540,0.1068705
1541,0.1069267
1542,0.1069831
1543,0.1070393
1544,0.1070963
1545,0.1071531
1546,0.1072104
1547,0.1072669
1548,0.1073245
1549,0.1073808
1550,0.1074367
1551,0.1074925
1552,0.1075478
1553,0.1076031
1554,0.1076584
1555,0.1077138
1556,0.1077688
1557,0.1078241
1558,0.1078799
1559,0.1079355
1560,0.1079915
1561,0.1080478
1562,0.1081038
1563,0.1081596
1564,0.1082152
1565,0.1082703
1566,0.1083255
1567,0.1083802
1568,0.1084357
1569,0.1084914
1570,0.1085473
1571,0.108603
1572,0.1086588
1573,0.1087142
1574,0.1087699
1575,0.1088255
1576,0.1088806
1577,0.1089359
1578,0.1089915
1579,0.1090478
1580,0.1091039
1581,0.1091605
1582,0.1092164
1583,0.1092725
1584,0.1093288
1585,0.1093853
1586,0.1094415
1587,0.1094977
1588,0.1095537
1589,0.1096105
1590,0.1096672
1591,0.1097246
1592,0.1097824
1593,0.1098398
1594,0.1098973
1595,0.1099545
1596,0.1100125
1597,0.1100709
1598,0.1101295
1599,0.1101873
1600,0.1102455
1601,0.1103026
1602,0.1103601
1603,0.1104177
1604,0.1104754
1605,0.1105331
1606,0.1105904
1607,0.1106481
1608,0.1107057
1609,0.1107628
1610,0.1108204
1611,0.1108775
1612,0.1109352
1613,0.1109929
1614,0.111051
1615,0.1111093
1616,0.1111679
1617,0.1112264
1618,0.1112843
1619,0.1113425
1620,0.1113999
1621,0.1114573
1622,0.1115139
1623,0.111571
1624,0.1116286
1625,0.1116861
1626,0.1117436
1627,0.1118006
1628,0.1118583
1629,0.1119161
1630,0.1119737
1631,0.1120306
1632,0.1120883
1633,0.1121451
1634,0.1122015
1635,0.1122575
1636,0.1123144
1637,0.1123714
1638,0.1124285
1639,0.1124857
1640,0.1125429
1641,0.1126005
1642,0.1126581
1643,0.1127149
1644,0.1127709
1645,0.1128269
1646,0.1128831
1647,0.1129392
1648,0.1129946
1649,0.1130503
1650,0.1131065
1651,0.1131633
1652,0.1132196
1653,0.1132756
1654,0.1133318
1655,0.1133874
1656,0.1134424
1657,0.1134979
1658,0.1135533
1659,0.1136091
1660,0.1136652
1661,0.1137212
1662,0.1137776
1663,0.1138333
1664,0.1138886
1665,0.1139433
1666,0.1139985
1667,0.1140547
1668,0.1141099
1669,0.1141657
