cl-rfile,
Iteration,cl
"(""Iteration""",cl)
1,2.471663281
2,3.707903972
3,4.690570364
4,5.335715113
5,5.742082967
6,5.958696812
7,5.991566036
8,5.730956019
9,5.441582887
10,5.106320571
11,4.860729688
12,4.595129815
13,4.368821184
14,4.189967108
15,4.043207767
16,3.905758061
17,3.76347719
18,3.614850079
19,3.459148813
20,3.29532951
21,3.125831499
22,2.953489755
23,2.781474196
24,2.611792115
25,2.444698666
26,2.280435527
27,2.119185295
28,1.961135211
29,1.806449354
30,1.65530685
31,1.507824312
32,1.36448357
33,1.225202946
34,1.090453202
35,0.960496042
36,0.835785906
37,0.716497162
38,0.6028748
39,0.495154279
40,0.393460621
41,0.297944091
42,0.20851195
43,0.125131488
44,0.047617013
45,-0.024267166
46,-0.090795613
47,-0.152288317
48,-0.209025633
49,-0.260711655
50,-0.308870789
51,-0.353561535
52,-0.395026579
53,-0.433431774
54,-0.468968203
55,-0.501768464
56,-0.53192537
57,-0.55951353
58,-0.584548062
59,-0.607044798
60,-0.626979526
61,-0.644270273
62,-0.658857081
63,-0.670516536
64,-0.679319848
65,-0.68516342
66,-0.687918339
67,-0.687505327
68,-0.683776016
69,-0.676636953
70,-0.665959336
71,-0.651658772
72,-0.633699175
73,-0.612023864
74,-0.586607705
75,-0.557552786
76,-0.524767581
77,-0.488390946
78,-0.448515415
79,-0.405273514
80,-0.358750588
81,-0.309153821
82,-0.256844806
83,-0.20197295
84,-0.144795901
85,-0.085593086
86,-0.024551233
87,0.037903224
88,0.101403335
89,0.165696119
90,0.230452189
91,0.295355898
92,0.360005813
93,0.424106446
94,0.487422205
95,0.549647409
96,0.610500165
97,0.669712043
98,0.72703272
99,0.782225442
100,0.835085092
101,0.885422048
102,0.933077854
103,0.977936425
104,1.019847722
105,1.058707698
106,1.094467248
107,1.127051519
108,1.156419905
109,1.182560745
110,1.205478967
111,1.225196217
112,1.241742992
113,1.255191581
114,1.265556728
115,1.27292075
116,1.277363151
117,1.278976916
118,1.277841143
119,1.274074804
120,1.267772988
121,1.259038774
122,1.248014839
123,1.234815607
124,1.219564757
125,1.202448791
126,1.183531879
127,1.162936846
128,1.140798496
129,1.11723851
130,1.092384601
131,1.066370366
132,1.039279227
133,1.011286128
134,0.982521991
135,0.953116677
136,0.923192657
137,0.892893957
138,0.862318014
139,0.831581934
140,0.800797037
141,0.770085634
142,0.739548036
143,0.709286816
144,0.679395814
145,0.649972025
146,0.621101241
147,0.592873447
148,0.565364405
149,0.538666122
150,0.512829645
151,0.487912395
152,0.463978516
153,0.441075245
154,0.419249874
155,0.398546185
156,0.379002013
157,0.360651795
158,0.343519297
159,0.327633296
160,0.313009792
161,0.299664102
162,0.287597236
163,0.276831057
164,0.267374957
165,0.259232681
166,0.252406831
167,0.246889732
168,0.242693838
169,0.239790669
170,0.238187881
171,0.237873214
172,0.23883868
173,0.2410689
174,0.244569134
175,0.249308902
176,0.255270973
177,0.262439627
178,0.270812778
179,0.280344486
180,0.291017085
181,0.30280368
182,0.315672866
183,0.329594233
184,0.344532098
185,0.360451815
186,0.377315198
187,0.395065356
188,0.413674413
189,0.433085371
190,0.453252097
191,0.474126128
192,0.495628929
193,0.517689251
194,0.540252992
195,0.563247245
196,0.586593069
197,0.61022607
198,0.634101628
199,0.658102837
200,0.682143143
201,0.706143588
202,0.730020149
203,0.753687434
204,0.777048723
205,0.80003294
206,0.822570719
207,0.844549751
208,0.865913647
209,0.886593582
210,0.906507154
211,0.925576522
212,0.943738336
213,0.960925103
214,0.977079023
215,0.992136681
216,1.006048979
217,1.018777886
218,1.030283058
219,1.040524768
220,1.04947864
221,1.057112851
222,1.063415998
223,1.068376045
224,1.071984601
225,1.074250261
226,1.075166623
227,1.074750179
228,1.073017548
229,1.069992101
230,1.065701059
231,1.060182333
232,1.053477812
233,1.045631153
234,1.036687437
235,1.02670471
236,1.015740321
237,1.003854919
238,0.991101006
239,0.977559307
240,0.963302777
241,0.948399359
242,0.932941075
243,0.916987783
244,0.900614083
245,0.883901316
246,0.866926944
247,0.849764776
248,0.832488543
249,0.815188979
250,0.797931454
251,0.780789308
252,0.763833581
253,0.747138304
254,0.730769839
255,0.714785959
256,0.699253692
257,0.684241409
258,0.669795578
259,0.655972461
260,0.642820717
261,0.630386494
262,0.618707816
263,0.607817305
264,0.597749859
265,0.588533945
266,0.580194704
267,0.572748528
268,0.566213061
269,0.560599664
270,0.55590959
271,0.552146722
272,0.549312291
273,0.547403574
274,0.54641157
275,0.546320421
276,0.547119693
277,0.548790845
278,0.551308649
279,0.554655686
280,0.558804057
281,0.563719449
282,0.569377695
283,0.575743473
284,0.582785627
285,0.590468738
286,0.598750644
287,0.607598452
288,0.616972113
289,0.626832396
290,0.637135739
291,0.64784429
292,0.658916971
293,0.67030782
294,0.681981793
295,0.69389578
296,0.706006471
297,0.71827356
298,0.730657644
299,0.743121081
300,0.755622611
301,0.768123472
302,0.780588566
303,0.79297648
304,0.805251512
305,0.817379769
306,0.829327867
307,0.841064903
308,0.852559165
309,0.863778938
310,0.874691761
311,0.885272617
312,0.895494087
313,0.905332465
314,0.914763139
315,0.923765883
316,0.932319742
317,0.940404439
318,0.948002435
319,0.955096078
320,0.961674383
321,0.967725027
322,0.973240152
323,0.978206863
324,0.982619699
325,0.986476066
326,0.989769749
327,0.992505527
328,0.994681356
329,0.996295422
330,0.997355395
331,0.997864738
332,0.997830004
333,0.997261586
334,0.996173677
335,0.994576289
336,0.99248404
337,0.989912959
338,0.986881878
339,0.983406881
340,0.979507855
341,0.975208424
342,0.970526637
343,0.965484244
344,0.960106317
345,0.95441931
346,0.948448014
347,0.942218858
348,0.935762394
349,0.929102605
350,0.92226868
351,0.91528781
352,0.908185525
353,0.900992974
354,0.893738307
355,0.88644707
356,0.879152862
357,0.871887001
358,0.864674208
359,0.857534438
360,0.850499756
361,0.843595283
362,0.836846803
363,0.830282066
364,0.823911738
365,0.817768612
366,0.81187461
367,0.8062505
368,0.800916561
369,0.795888648
370,0.791188097
371,0.786828407
372,0.7828251
373,0.779191627
374,0.775935375
375,0.773070105
376,0.77060382
377,0.768545264
378,0.766901745
379,0.765677119
380,0.764872952
381,0.764489492
382,0.764530403
383,0.764991835
384,0.765872165
385,0.767166154
386,0.768867202
387,0.770964389
388,0.773454749
389,0.776326932
390,0.77957265
391,0.783176625
392,0.787126846
393,0.791409343
394,0.796008892
395,0.800909031
396,0.806094267
397,0.811543302
398,0.817238145
399,0.823158858
400,0.82928512
401,0.835600508
402,0.842081138
403,0.848704433
404,0.855444507
405,0.862284274
406,0.869201453
407,0.876174927
408,0.883179768
409,0.890193041
410,0.897194192
411,0.904158229
412,0.911065646
413,0.917897456
414,0.924632733
415,0.931249461
416,0.937728257
417,0.94404979
418,0.950198079
419,0.956154689
420,0.961902629
421,0.967425526
422,0.972711538
423,0.977743637
424,0.982509228
425,0.986994893
426,0.991191689
427,0.995090078
428,0.99868404
429,1.001964411
430,1.004925154
431,1.007560976
432,1.009868233
433,1.011846073
434,1.013489136
435,1.014802285
436,1.01578842
437,1.016443836
438,1.016776437
439,1.016790891
440,1.016497445
441,1.015898943
442,1.015004945
443,1.01382475
444,1.012370663
445,1.01065118
446,1.008677994
447,1.006462289
448,1.004020396
449,1.001365515
450,0.998514371
451,0.995482066
452,0.992284334
453,0.98893813
454,0.985460982
455,0.981873385
456,0.978189025
457,0.974425164
458,0.970600439
459,0.966731456
460,0.962838486
461,0.958938146
462,0.955046144
463,0.951182362
464,0.947363959
465,0.943605502
466,0.939925021
467,0.936335589
468,0.93285445
469,0.929494132
470,0.926269356
471,0.923192955
472,0.92027844
473,0.917537815
474,0.914982786
475,0.912619231
476,0.910458336
477,0.908508602
478,0.906776527
479,0.905265023
480,0.903979172
481,0.902925292
482,0.902109481
483,0.901530879
484,0.90119199
485,0.901092762
486,0.901231154
487,0.901605054
488,0.902213907
489,0.903053335
490,0.904116227
491,0.905400179
492,0.906897344
493,0.908603069
494,0.910510417
495,0.912611463
496,0.914899516
497,0.917360536
498,0.919989583
499,0.922774131
500,0.925702677
501,0.928765956
502,0.931953546
503,0.935252482
504,0.938650201
505,0.942136894
506,0.945701483
507,0.949333141
508,0.953018546
509,0.956746488
510,0.960502763
511,0.964278224
512,0.968060037
513,0.971840975
514,0.975606629
515,0.979346943
516,0.983053187
517,0.986712472
518,0.990317235
519,0.993857125
520,0.997323272
521,1.000707158
522,1.004003632
523,1.007203118
524,1.010300255
525,1.013289309
526,1.016164652
527,1.018922042
528,1.021554058
529,1.024061374
530,1.026436438
531,1.028676086
532,1.030778553
533,1.03274241
534,1.034567226
535,1.036252148
536,1.037792857
