cl-rfile,
Iteration,cl
"(""Iteration""",cl)
537,1.145562956
538,1.14739892
539,1.149091314
540,1.15063568
541,1.152030557
542,1.153278085
543,1.154378287
544,1.15533666
545,1.156154482
546,1.156836297
547,1.157384282
548,1.157802179
549,1.158093419
550,1.158264701
551,1.158318289
552,1.158261071
553,1.158097917
554,1.15783729
555,1.157484827
556,1.157044708
557,1.156524041
558,1.155929793
559,1.155269251
560,1.154547171
561,1.153770861
562,1.152946392
563,1.15207921
564,1.151177413
565,1.150249509
566,1.149300599
567,1.148334132
568,1.147356548
569,1.146373085
570,1.14539282
571,1.144420248
572,1.143458126
573,1.142513759
574,1.141591944
575,1.140696878
576,1.139835033
577,1.139008376
578,1.138222085
579,1.137478586
580,1.136780194
581,1.136131038
582,1.135533457
583,1.134989838
584,1.134505059
585,1.134079475
586,1.133715664
587,1.133414969
588,1.133180937
589,1.133011548
590,1.132911433
591,1.13287951
592,1.132914695
593,1.133018708
594,1.13319057
595,1.133432874
596,1.133744445
597,1.134124561
598,1.134573429
599,1.135088107
600,1.135669342
601,1.136317375
602,1.137030217
603,1.137807054
604,1.138647814
605,1.139549009
606,1.140506637
607,1.141521717
608,1.142592665
609,1.143718193
610,1.144896486
611,1.146126563
612,1.147405019
613,1.148730397
614,1.15009944
615,1.15150871
616,1.152957865
617,1.154441841
618,1.155959072
619,1.157508638
620,1.159084638
621,1.160685976
622,1.162309742
623,1.163953294
624,1.16561506
625,1.167288558
626,1.168972314
627,1.170660176
628,1.172351775
629,1.174043557
630,1.175732545
631,1.177415198
632,1.179091016
633,1.18075206
634,1.182399319
635,1.184030344
636,1.185642547
637,1.187229132
638,1.188786531
639,1.190313456
640,1.191806629
641,1.193261034
642,1.19467613
643,1.196051548
644,1.197382837
645,1.198670039
646,1.19990949
647,1.201098031
648,1.202233012
649,1.203314564
650,1.204340872
651,1.205310175
652,1.206219958
653,1.20706921
654,1.207858353
655,1.208584438
656,1.209249946
657,1.209852409
658,1.210394369
659,1.210876771
660,1.211297864
661,1.211659269
662,1.211961746
663,1.212208615
664,1.212396479
665,1.21252972
666,1.212610502
667,1.212641823
668,1.212621109
669,1.212551989
670,1.212439596
671,1.212286873
672,1.212095564
673,1.211869857
674,1.211612334
675,1.211327048
676,1.211018596
677,1.210686756
678,1.210337702
679,1.2099738
680,1.209598863
681,1.209218652
682,1.208836068
683,1.208454948
684,1.208076682
685,1.207706328
686,1.207348645
687,1.207008432
688,1.206687423
689,1.206391618
690,1.206120653
691,1.205878764
692,1.205670187
693,1.205497181
694,1.205363676
695,1.20527002
696,1.205218225
697,1.205208879
698,1.20524563
699,1.205329763
700,1.205464276
701,1.205652691
702,1.205892552
703,1.206185344
704,1.20652976
705,1.20692886
706,1.207381332
707,1.207886819
708,1.208443152
709,1.209050385
710,1.20970663
711,1.210411269
712,1.211164047
713,1.21196527
714,1.21281136
715,1.213703044
716,1.214634791
717,1.215606052
718,1.216613818
719,1.21765375
720,1.218725273
721,1.219825221
722,1.220949037
723,1.222097578
724,1.223264793
725,1.22444904
726,1.225647571
727,1.226858258
728,1.228080568
729,1.229306648
730,1.23053455
731,1.231763793
732,1.232988555
733,1.23420801
734,1.235417928
735,1.236616246
736,1.237800796
737,1.238967715
738,1.240116868
739,1.241244438
740,1.242349304
741,1.243431004
742,1.244486947
743,1.245514924
744,1.246513002
745,1.247479928
746,1.248413513
747,1.249314302
748,1.250181457
749,1.251012486
750,1.251808557
751,1.252566177
752,1.253284644
753,1.25396744
754,1.254613499
755,1.255224381
756,1.255800163
757,1.256338969
758,1.256841241
759,1.25730637
760,1.257736085
761,1.258131484
762,1.258494805
763,1.258824465
764,1.259123007
765,1.259389365
766,1.259628251
767,1.259841181
768,1.260029202
769,1.260192844
770,1.260333535
771,1.260450308
772,1.260545697
773,1.260624016
774,1.260685127
775,1.260731306
776,1.260763114
777,1.260781399
778,1.260790196
779,1.260787854
780,1.260778429
781,1.26076459
782,1.260747242
783,1.260726589
784,1.260705965
785,1.260685523
786,1.260668639
787,1.260654442
788,1.260644074
789,1.260637858
790,1.260639985
791,1.260649807
792,1.260669626
793,1.260698984
794,1.260738807
795,1.260791538
796,1.260858575
797,1.260941695
798,1.261038548
799,1.261150981
800,1.261278144
801,1.261422333
802,1.261583829
803,1.261763269
804,1.261960321
805,1.262174291
806,1.262408513
807,1.262659603
808,1.262932271
809,1.263223271
810,1.263533848
811,1.263863563
812,1.264211461
813,1.26457833
814,1.264963636
815,1.265365587
816,1.265783494
817,1.266218089
818,1.266669109
819,1.26713856
820,1.267623166
821,1.268124063
822,1.268639478
823,1.269168784
824,1.269710578
825,1.270264965
826,1.27082877
827,1.27140336
828,1.271985412
829,1.272577818
830,1.273178684
831,1.273789243
832,1.274408654
833,1.275033214
834,1.275661547
835,1.276292654
836,1.276927225
837,1.277561898
838,1.278197115
839,1.278832805
840,1.27946672
841,1.280099529
842,1.280730912
843,1.281360314
844,1.281985147
845,1.282604846
846,1.283218732
847,1.283826502
848,1.284425012
849,1.285014935
850,1.285598492
851,1.286171948
852,1.286735872
853,1.287288883
854,1.28782913
855,1.288358924
856,1.288876827
857,1.289382306
858,1.289875502
859,1.290353422
860,1.290818499
861,1.291269412
862,1.291705978
863,1.292129318
864,1.292538809
865,1.292934324
866,1.293314355
867,1.293678807
868,1.294027323
869,1.294362078
870,1.294681392
871,1.294988009
872,1.295279651
873,1.295558325
874,1.295823732
875,1.296075195
876,1.296311952
877,1.29653764
878,1.296749929
879,1.296951591
880,1.29714012
881,1.297318995
882,1.297486851
883,1.29764592
884,1.297796773
885,1.297938423
886,1.298069571
887,1.29819371
888,1.298311786
889,1.298423908
890,1.298531161
891,1.298634225
892,1.298732645
893,1.298827367
894,1.298917428
895,1.299006572
896,1.299094671
897,1.2991807
898,1.299267238
899,1.299354922
900,1.299443888
901,1.299533704
902,1.299627705
903,1.299723652
904,1.299821131
905,1.299924469
906,1.300033245
907,1.300145294
908,1.300262511
909,1.300386221
910,1.30051717
911,1.30065519
912,1.300800624
913,1.300953399
914,1.301114777
915,1.301283192
916,1.30145822
917,1.301641726
918,1.301833385
919,1.302033765
920,1.302242775
921,1.302460527
922,1.302687099
923,1.302924365
924,1.303170071
925,1.303424761
926,1.303686813
927,1.303958867
928,1.304238529
929,1.304524397
930,1.304817586
931,1.305119885
932,1.30542834
933,1.305743629
934,1.306067276
935,1.306396609
936,1.306729745
937,1.307067802
938,1.307411677
939,1.307762572
940,1.308117722
941,1.308474708
942,1.308836393
943,1.309197628
944,1.309560908
945,1.309925526
946,1.310291679
947,1.310659464
948,1.31102743
949,1.311396841
950,1.311764638
951,1.312131031
952,1.312494449
953,1.312856048
954,1.313214451
955,1.313569529
956,1.313920706
957,1.314268141
958,1.314612727
959,1.314950854
960,1.315283453
961,1.315610548
962,1.315932934
963,1.316247588
964,1.316555815
965,1.316858158
966,1.317153391
967,1.317440313
968,1.317720622
969,1.317992317
970,1.31825862
971,1.318515438
972,1.318763414
973,1.319003422
974,1.319236042
