%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73713.13,297.057,0.864,24.989,269.91,269.842,-10.053,-5.685,-5.345,-4.28,-2.051,-7.681,-8.116,-7.815,-5.135,-2.71,-0.527,-7.329,-0.314,-1.672,-4.457,-7.544,0,24.955,9.336,-0.327,119.991,-39.992
73717.161,297.057,0.865,24.985,269.831,269.842,-9.945,-5.573,-4.383,-4.28,-2.051,-6.851,-8.223,-7.601,-5.693,-2.814,-0.422,-7.435,0.209,-2.821,-5.287,-6.868,0,25.012,9.336,-0.327,119.958,-40.024
73721.193,297.055,0.865,24.984,269.831,269.842,-10.809,-6.577,-4.491,-4.593,-2.051,-6.643,-7.689,-7.494,-5.582,-2.084,-0.844,-7.116,0.209,-2.508,-3.835,-6.643,0,25.089,9.356,-0.326,119.974,-40.014
73717.161,297.055,0.865,24.988,269.91,269.842,-9.837,-6.911,-4.491,-3.967,-2.483,-7.058,-8.116,-7.922,-5.582,-2.606,0.211,-8.709,0.105,-1.985,-4.768,-6.643,0,25.166,9.366,-0.327,119.991,-40.014
73721.193,297.058,0.865,24.98,269.752,269.682,-9.837,-5.908,-4.491,-3.967,-2.267,-7.889,-7.689,-7.387,-5.47,-2.501,0,-7.329,-0.314,-1.985,-3.939,-7.094,0,25.224,9.376,-0.325,119.974,-40.014
73721.193,297.055,0.865,24.991,269.989,269.842,-9.837,-5.573,-5.025,-3.967,-2.375,-6.435,-8.223,-7.815,-5.47,-3.335,-0.527,-8.285,0.105,-2.194,-4.354,-6.305,0,25.301,9.376,-0.325,119.942,-40.014
73717.161,297.053,0.865,24.992,269.989,269.682,-10.593,-6.131,-4.811,-4.28,-2.483,-6.851,-7.368,-7.815,-5.47,-2.189,-1.055,-7.435,0.524,-2.821,-3.939,-6.08,0,25.378,9.376,-0.325,119.942,-40.014
73713.13,297.057,0.864,24.989,269.91,269.682,-9.945,-5.685,-4.17,-3.654,-2.699,-6.954,-7.582,-7.815,-5.023,-1.876,0.423,-7.754,0.733,-1.672,-4.561,-6.531,0,25.455,9.376,-0.324,119.958,-40.003
73725.224,297.057,0.865,24.983,269.831,269.842,-9.62,-6.8,-4.384,-3.758,-2.051,-7.266,-7.475,-7.494,-6.586,-2.397,-0.105,-7.86,-0.105,-1.881,-4.146,-7.094,0,25.513,9.386,-0.325,119.958,-40.003
73713.13,297.055,0.864,24.996,270.068,270.002,-10.701,-5.908,-5.881,-4.071,-2.051,-7.37,-7.689,-8.457,-4.8,-3.335,-0.211,-7.435,-0.314,-2.299,-4.146,-6.981,0,25.57,9.386,-0.324,119.942,-40.014
73717.161,297.057,0.865,24.988,269.91,269.682,-10.161,-6.465,-4.598,-4.385,-2.483,-6.643,-8.009,-7.601,-5.135,-1.98,0,-7.329,0.524,-2.717,-3.939,-6.193,0,25.609,9.407,-0.324,119.974,-40.014
73717.161,297.055,0.865,24.988,269.91,270.162,-10.701,-6.465,-4.811,-3.758,-2.915,-7.37,-7.902,-8.029,-5.358,-1.98,-0.422,-7.966,-0.105,-1.463,-4.768,-6.531,0,25.667,9.427,-0.323,119.974,-40.014
73721.193,297.055,0.865,24.984,269.831,270.002,-9.729,-6.465,-4.705,-3.863,-1.835,-6.643,-7.582,-7.173,-5.805,-2.71,-0.105,-8.816,0.105,-1.985,-4.561,-7.206,0,25.705,9.427,-0.323,119.958,-40.014
73725.224,297.06,0.865,24.991,269.989,269.682,-10.701,-5.908,-5.667,-3.549,-2.375,-8.304,-8.009,-7.708,-5.582,-2.71,-0.316,-7.435,-0.209,-1.881,-3.939,-6.868,0,25.724,9.427,-0.324,119.974,-39.992
73717.161,297.053,0.865,24.988,269.91,270.002,-9.837,-6.019,-4.277,-3.967,-2.159,-6.643,-8.543,-8.136,-5.247,-2.71,-0.211,-7.435,0,-2.717,-4.56,-6.418,0,25.744,9.417,-0.323,119.974,-40.003
73717.161,297.055,0.865,24.985,269.831,270.162,-10.809,-6.131,-4.705,-3.549,-1.943,-6.954,-7.475,-8.029,-5.358,-2.397,-0.527,-7.223,0.209,-1.881,-4.146,-7.205,0,25.801,9.437,-0.323,119.942,-40.003
73721.193,297.057,0.865,24.988,269.91,270.162,-9.622,-7.245,-4.811,-3.967,-2.159,-7.266,-7.796,-7.601,-5.247,-2.918,-0.633,-8.816,-0.105,-2.194,-4.768,-6.755,0,25.821,9.427,-0.323,119.958,-40.003
73725.224,297.055,0.865,24.98,269.752,270.162,-9.946,-6.131,-4.705,-4.176,-1.511,-7.266,-7.796,-7.28,-5.47,-2.397,-0.633,-7.647,-0.523,-2.194,-4.975,-7.318,0,25.801,9.427,-0.323,119.974,-39.992
73729.255,297.06,0.865,24.986,269.91,270.162,-10.162,-5.908,-4.705,-4.071,-2.591,-6.954,-8.116,-7.922,-4.912,-2.606,0.211,-7.647,0.209,-2.403,-4.249,-6.642,0,25.821,9.417,-0.323,119.942,-40.003
73721.193,297.055,0.865,24.991,269.989,270.162,-10.595,-6.242,-4.491,-4.385,-1.943,-7.37,-8.009,-7.387,-5.693,-2.397,-1.265,-7.435,0,-1.672,-4.353,-6.867,0,25.821,9.417,-0.324,119.974,-40.014
73721.193,297.057,0.865,24.991,269.989,270.162,-9.514,-6.577,-4.384,-3.967,-2.375,-6.747,-7.582,-7.28,-5.47,-1.98,0.528,-7.86,0.209,-2.403,-5.182,-7.093,0,25.821,9.417,-0.324,119.942,-40.014
73721.193,297.055,0.865,24.988,269.91,270.482,-9.946,-6.688,-5.453,-4.385,-1.835,-7.37,-7.475,-8.029,-5.582,-2.606,-0.422,-7.223,-0.105,-1.567,-3.938,-7.318,0,25.782,9.366,-0.324,119.958,-40.003
73729.255,297.057,0.865,24.986,269.91,270.162,-9.622,-5.462,-4.705,-3.863,-2.159,-6.851,-7.796,-7.708,-4.912,-3.127,-1.055,-7.01,0.628,-2.717,-4.249,-6.642,0,25.782,9.346,-0.325,119.974,-40.014
73725.224,297.057,0.865,24.983,269.831,270.322,-10.595,-5.462,-4.17,-4.593,-1.727,-7.37,-7.475,-7.173,-5.023,-2.397,-0.422,-7.541,0.209,-2.717,-4.249,-6.304,0,25.801,9.325,-0.325,119.958,-40.003
73721.193,297.055,0.865,24.988,269.91,270.322,-9.73,-6.131,-4.918,-3.758,-2.267,-7.058,-7.582,-7.922,-4.689,-2.293,0.106,-7.647,0.209,-1.567,-4.871,-6.53,0,25.763,9.285,-0.324,119.942,-40.003
73721.193,297.057,0.865,24.988,269.91,270.322,-9.406,-6.688,-4.811,-3.758,-1.727,-7.058,-7.368,-7.173,-6.14,-2.189,-0.211,-7.966,-0.105,-1.776,-4.249,-6.98,0,25.763,9.254,-0.325,119.942,-40.003
73721.193,297.055,0.865,24.988,269.91,270.322,-10.162,-5.796,-5.132,-3.967,-2.483,-7.37,-7.902,-7.387,-5.135,-3.231,-0.844,-7.435,-0.627,-2.299,-4.353,-6.98,0,25.724,9.224,-0.325,119.942,-40.003
73733.287,297.058,0.865,24.978,269.752,270.162,-10.054,-6.131,-4.705,-4.385,-2.591,-6.851,-8.436,-7.173,-4.577,-1.98,-0.105,-7.754,0.419,-2.821,-4.664,-6.417,0,25.705,9.183,-0.325,119.942,-40.003
73721.193,297.06,0.865,24.984,269.831,270.322,-10.595,-6.577,-4.918,-3.967,-2.159,-7.058,-7.368,-8.671,-5.47,-2.189,-0.844,-7.754,0.209,-1.776,-4.664,-6.755,0,25.686,9.143,-0.326,119.942,-40.003
73729.255,297.058,0.865,24.986,269.91,270.322,-9.298,-6.799,-4.918,-3.549,-2.267,-7.37,-7.368,-7.708,-4.912,-2.189,-0.211,-8.285,0,-2.194,-4.249,-7.093,0,25.667,9.122,-0.327,119.958,-39.992
73725.224,297.055,0.865,24.987,269.91,270.642,-10.271,-6.019,-5.239,-4.176,-2.375,-7.785,-8.116,-7.815,-5.247,-2.918,-0.738,-7.329,0,-1.881,-4.249,-6.98,0,25.628,9.071,-0.327,119.942,-40.014
73725.224,297.058,0.865,24.987,269.91,270.962,-9.946,-5.685,-4.705,-3.445,-1.296,-6.539,-8.223,-7.387,-5.023,-3.022,-0.211,-7.541,0.628,-2.821,-4.457,-6.867,0,25.647,9.021,-0.327,119.958,-39.992
73733.287,297.058,0.865,24.978,269.752,270.642,-11.027,-6.354,-4.918,-4.176,-2.483,-7.37,-7.796,-7.815,-5.358,-1.98,-0.949,-7.541,-0.209,-2.403,-4.249,-6.417,0,25.57,8.97,-0.328,119.942,-40.024
73725.224,297.055,0.865,24.98,269.752,270.802,-9.406,-6.799,-4.705,-3.967,-2.699,-6.851,-7.902,-7.066,-5.247,-2.293,-0.211,-7.966,0.314,-1.985,-4.56,-6.192,0,25.57,8.909,-0.327,119.925,-39.992
73721.193,297.053,0.865,24.98,269.752,270.802,-9.406,-6.242,-5.132,-3.863,-1.727,-7.37,-7.368,-7.494,-5.582,-2.084,-0.211,-7.541,-0.105,-2.299,-4.56,-7.205,0,25.513,8.878,-0.329,119.974,-40.014
73725.224,297.057,0.865,24.98,269.752,270.802,-9.73,-5.462,-4.918,-4.176,-2.051,-6.851,-7.689,-7.494,-5.358,-3.022,0.106,-7.329,0.628,-1.567,-3.835,-6.755,0,25.474,8.807,-0.328,119.958,-40.014
73721.193,297.057,0.865,24.98,269.752,270.482,-10.487,-6.019,-4.598,-5.115,-2.159,-7.266,-7.262,-7.815,-5.47,-2.189,-1.055,-7.435,0.628,-2.194,-4.56,-6.192,0,25.474,8.767,-0.328,119.958,-40.014
73721.193,297.053,0.865,24.98,269.752,270.642,-9.838,-6.465,-5.025,-3.758,-3.023,-6.851,-7.582,-7.815,-5.247,-2.814,0,-7.86,0.105,-2.09,-4.975,-6.755,0,25.455,8.716,-0.328,119.974,-40.003
73721.193,297.057,0.865,24.984,269.831,270.642,-10.811,-6.465,-4.384,-3.863,-1.835,-7.266,-7.796,-7.387,-5.247,-2.501,-0.211,-7.86,0.419,-2.09,-4.353,-6.98,0,25.436,8.685,-0.328,119.958,-39.992
73725.224,297.055,0.865,24.983,269.831,270.802,-9.946,-5.685,-4.918,-3.863,-2.483,-7.162,-7.902,-8.029,-5.135,-3.439,-0.527,-8.285,-0.418,-2.717,-5.079,-7.43,0,25.397,8.635,-0.327,119.974,-40.014
73721.193,297.057,0.865,24.98,269.752,270.482,-10.919,-6.465,-5.453,-5.115,-2.591,-7.058,-8.223,-7.922,-5.247,-2.084,-0.738,-8.072,0.419,-3.657,-4.56,-6.642,0,25.416,8.574,-0.326,119.958,-40.014
73729.255,297.055,0.865,24.979,269.752,270.642,-10.054,-6.242,-4.705,-4.28,-2.591,-7.577,-7.796,-8.457,-5.135,-1.876,-0.844,-7.435,-0.209,-2.612,-4.768,-6.53,0,25.397,8.543,-0.326,119.958,-39.992
73725.224,297.055,0.865,24.983,269.831,270.962,-9.838,-6.911,-4.811,-4.071,-2.051,-7.577,-8.116,-7.173,-6.14,-2.397,0.317,-7.86,0.209,-1.567,-4.042,-6.867,0,25.378,8.492,-0.325,119.974,-40.014
73721.193,297.055,0.865,24.988,269.91,270.642,-10.271,-5.239,-5.132,-4.071,-1.619,-6.954,-7.048,-7.494,-4.8,-2.606,-0.316,-7.541,-0.314,-1.776,-4.664,-6.755,0,25.34,8.452,-0.324,119.958,-40.003
73725.224,297.055,0.865,24.98,269.752,270.802,-10.162,-6.354,-4.491,-4.698,-2.375,-6.851,-8.223,-7.601,-5.47,-2.397,-0.844,-7.966,0,-2.821,-4.353,-6.192,0,25.359,8.401,-0.322,119.958,-40.003
73721.193,297.055,0.865,24.991,269.989,270.802,-10.919,-6.019,-4.491,-4.176,-1.943,-6.954,-7.582,-8.564,-5.247,-2.084,-0.844,-7.86,-0.209,-1.776,-4.146,-7.093,0,25.359,8.36,-0.321,119.958,-40.024
73717.161,297.058,0.865,24.992,269.989,270.962,-9.73,-6.577,-4.918,-3.863,-1.727,-7.058,-7.155,-7.387,-5.023,-1.876,0.74,-7.754,0.628,-1.358,-4.457,-6.98,0,25.359,8.32,-0.32,119.942,-40.014
73721.193,297.058,0.865,24.988,269.91,270.802,-10.054,-5.685,-5.239,-3.654,-2.159,-7.577,-7.796,-7.173,-5.247,-2.501,0,-6.798,-0.105,-1.985,-4.353,-6.867,0,25.359,8.279,-0.32,119.942,-39.982
73717.161,297.057,0.865,24.992,269.989,270.962,-9.838,-6.242,-4.491,-3.758,-2.051,-7.473,-8.543,-8.243,-5.358,-2.918,-0.949,-7.435,-0.418,-2.612,-5.286,-6.98,0,25.32,8.208,-0.317,119.942,-40.003
73713.13,297.057,0.864,24.993,269.989,270.482,-10.703,-6.577,-4.918,-4.176,-2.051,-6.851,-6.728,-7.815,-5.023,-1.668,-0.844,-7.647,0.628,-2.821,-4.042,-6.304,0,25.282,8.167,-0.316,119.974,-40.003
73721.193,297.058,0.865,24.995,270.068,270.642,-9.406,-6.465,-5.132,-3.863,-2.051,-7.37,-7.689,-7.815,-4.912,-2.397,-0.422,-7.541,-0.105,-2.09,-4.871,-6.755,0,25.282,8.137,-0.314,119.958,-40.014
73721.193,297.057,0.865,25.002,270.226,270.802,-10.162,-5.573,-4.705,-3.863,-1.943,-7.473,-8.116,-7.815,-5.247,-2.814,-0.211,-8.072,0.314,-1.881,-4.042,-6.98,0,25.32,8.096,-0.313,119.958,-40.014
73717.161,297.057,0.865,24.999,270.147,270.642,-10.595,-5.908,-5.453,-4.698,-2.375,-7.37,-8.009,-7.601,-4.577,-2.501,-0.105,-7.116,0.209,-1.567,-4.146,-6.417,0,25.32,8.076,-0.311,119.942,-40.003
73713.13,297.057,0.864,25,270.147,270.802,-9.622,-6.019,-4.491,-4.698,-1.943,-7.266,-7.368,-7.066,-5.47,-2.293,-0.527,-7.86,0.105,-2.821,-4.042,-6.53,0,25.282,8.005,-0.309,119.974,-40.024
73717.161,297.058,0.865,24.996,270.068,270.642,-10.162,-6.242,-4.491,-4.071,-2.807,-7.266,-7.475,-7.922,-5.247,-2.084,-0.422,-7.754,0,-1.254,-4.871,-6.53,0,25.282,7.964,-0.309,119.925,-40.003
73717.161,297.061,0.864,25,270.147,270.962,-9.946,-6.911,-4.918,-3.863,-2.267,-6.954,-8.009,-7.494,-6.14,-2.918,-0.316,-8.179,-0.627,-2.403,-4.249,-7.093,0,25.301,7.923,-0.308,119.925,-40.003
73717.161,297.061,0.864,24.996,270.068,270.962,-10.703,-5.462,-5.453,-3.758,-1.943,-7.058,-7.582,-7.173,-4.689,-2.814,-0.316,-7.435,0.314,-2.09,-4.146,-6.642,0,25.301,7.913,-0.306,119.925,-40.035
73717.161,297.058,0.865,25.01,270.384,271.122,-9.298,-5.685,-3.956,-4.802,-2.591,-6.643,-8.009,-7.387,-5.023,-2.189,-0.211,-7.966,0.419,-2.717,-4.249,-6.98,0,25.282,7.862,-0.305,119.958,-39.992
73717.161,297.055,0.865,25.003,270.226,270.642,-10.162,-6.019,-4.277,-3.967,-2.159,-6.643,-7.902,-8.243,-4.912,-2.189,-0.738,-7.435,0.942,-1.881,-4.146,-6.417,0,25.301,7.801,-0.304,119.958,-40.024
