%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73120.519,298.316,0.854,25.156,270.181,266.606,-11.349,-6.910,-5.451,-3.967,-2.267,-8.511,-7.474,-7.705,-6.697,-2.917,-0.316,-7.859,-0.627,-2.716,-4.560,-7.654,0.000,16.450,-6.861,0.128,-177.809,-10.023
73128.582,298.311,0.854,25.158,270.260,266.606,-11.565,-6.799,-5.451,-3.967,-2.375,-7.369,-7.901,-7.705,-5.916,-4.272,-0.738,-7.646,-0.836,-3.448,-4.975,-6.641,0.000,16.489,-6.902,0.130,-177.826,-10.045
73120.519,298.313,0.854,25.152,270.102,266.446,-11.889,-6.799,-5.131,-4.280,-2.591,-7.680,-7.474,-7.812,-5.916,-2.917,-1.265,-7.540,-0.941,-3.134,-4.457,-6.866,0.000,16.585,-6.942,0.130,-177.826,-10.034
73128.582,298.313,0.854,25.154,270.181,266.286,-11.132,-7.245,-5.558,-3.862,-3.454,-7.888,-7.154,-8.133,-6.027,-3.022,-0.316,-7.965,-0.941,-2.403,-5.390,-6.641,0.000,16.623,-6.993,0.132,-177.809,-10.002
73124.551,298.314,0.854,25.151,270.102,266.286,-11.565,-6.353,-5.558,-4.488,-1.943,-8.095,-7.581,-7.705,-6.362,-3.022,-0.633,-7.222,-0.836,-2.507,-4.560,-7.654,0.000,16.681,-7.044,0.133,-177.809,-10.023
73128.582,298.314,0.854,25.151,270.102,266.286,-11.024,-6.799,-5.451,-3.653,-2.051,-7.784,-8.222,-7.491,-5.916,-3.543,-0.422,-7.540,-0.732,-2.925,-4.664,-6.866,0.000,16.719,-7.075,0.135,-177.809,-10.034
73124.551,298.314,0.854,25.151,270.102,266.286,-11.997,-6.910,-5.345,-4.488,-2.483,-7.369,-7.368,-7.919,-5.469,-2.501,-0.844,-8.071,-0.523,-2.925,-4.042,-6.304,0.000,16.816,-7.146,0.137,-177.826,-10.034
73132.613,298.314,0.854,25.150,270.102,266.446,-11.024,-7.022,-5.131,-3.653,-2.699,-7.057,-7.688,-6.956,-5.804,-2.292,0.211,-8.177,-0.209,-2.403,-4.975,-6.529,0.000,16.816,-7.186,0.139,-177.809,-10.023
73128.582,298.313,0.854,25.151,270.102,265.965,-11.673,-6.687,-5.986,-4.071,-2.915,-8.303,-8.008,-7.598,-6.252,-3.438,-0.738,-7.540,-1.045,-2.612,-4.560,-7.654,0.000,16.873,-7.237,0.140,-177.809,-10.023
73124.551,298.313,0.854,25.148,270.023,266.446,-11.457,-6.464,-5.345,-4.280,-2.591,-7.265,-8.008,-7.812,-5.470,-3.959,-0.633,-8.071,-1.255,-3.239,-4.975,-7.429,0.000,16.950,-7.298,0.143,-177.826,-10.045
73124.551,298.313,0.854,25.148,270.023,266.446,-12.646,-7.579,-5.558,-4.384,-2.591,-7.784,-7.688,-8.240,-6.363,-2.917,-0.633,-7.753,-1.255,-2.612,-4.871,-6.754,0.000,16.931,-7.329,0.145,-177.826,-10.034
73128.582,298.313,0.854,25.140,269.865,266.446,-10.484,-7.133,-4.917,-3.758,-2.267,-7.369,-7.261,-7.705,-5.805,-2.605,-0.211,-8.389,-1.150,-2.716,-4.664,-6.979,0.000,16.989,-7.369,0.148,-177.809,-10.034
73128.582,298.314,0.854,25.143,269.944,266.446,-11.565,-7.245,-5.986,-4.280,-2.699,-8.303,-7.688,-7.705,-5.917,-3.334,-1.054,-7.433,-0.941,-2.821,-4.353,-7.429,0.000,17.047,-7.410,0.151,-177.809,-10.034
73124.551,298.314,0.854,25.140,269.865,266.446,-11.241,-7.022,-5.772,-4.071,-2.375,-7.576,-8.008,-8.133,-5.470,-3.959,-0.527,-7.964,-0.836,-3.134,-5.079,-6.979,0.000,17.047,-7.461,0.154,-177.826,-10.023
73128.582,298.314,0.854,25.140,269.865,266.286,-12.538,-7.245,-5.451,-4.593,-2.699,-7.161,-7.581,-7.812,-5.917,-2.605,-0.633,-7.645,-0.732,-2.612,-4.457,-6.641,0.000,17.104,-7.501,0.157,-177.826,-10.045
73128.582,298.311,0.854,25.136,269.786,266.126,-11.349,-7.579,-4.917,-3.653,-2.807,-7.369,-7.688,-7.812,-5.917,-2.397,0.106,-8.389,-1.255,-2.403,-4.457,-6.528,0.000,17.104,-7.562,0.159,-177.793,-10.034
73128.582,298.314,0.854,25.143,269.944,266.286,-10.700,-5.907,-5.131,-3.653,-1.619,-8.303,-8.008,-7.277,-5.805,-3.334,-0.316,-7.221,-1.882,-2.925,-4.250,-7.878,0.000,17.124,-7.613,0.162,-177.826,-10.034
73128.582,298.311,0.854,25.143,269.944,266.286,-11.565,-6.910,-5.772,-4.384,-2.699,-7.161,-7.795,-7.384,-5.359,-3.126,-0.422,-7.433,-0.941,-2.612,-4.561,-6.078,0.000,17.162,-7.644,0.166,-177.809,-10.034
73120.519,298.313,0.854,25.137,269.786,266.286,-11.349,-6.687,-4.703,-3.967,-2.267,-7.265,-7.901,-7.491,-5.470,-2.397,-1.265,-7.433,-0.627,-2.612,-4.768,-7.090,0.000,17.181,-7.674,0.168,-177.793,-10.034
73124.551,298.313,0.854,25.137,269.786,266.126,-10.916,-7.133,-5.558,-3.653,-2.483,-7.161,-7.474,-8.026,-5.693,-2.397,-0.211,-8.495,-0.314,-2.508,-4.664,-6.865,0.000,17.201,-7.735,0.171,-177.809,-10.034
73124.551,298.314,0.854,25.133,269.707,266.446,-11.132,-6.799,-5.451,-4.593,-2.375,-8.199,-7.795,-7.919,-5.359,-3.334,-0.316,-7.539,-1.255,-2.821,-4.871,-7.766,0.000,17.201,-7.765,0.174,-177.826,-10.023
73120.519,298.316,0.854,25.137,269.786,266.126,-11.781,-6.576,-5.665,-3.758,-3.238,-7.369,-8.435,-7.705,-5.805,-3.334,-0.422,-7.858,-0.836,-2.612,-4.768,-6.415,0.000,17.201,-7.826,0.176,-177.826,-10.045
73116.488,298.313,0.854,25.134,269.707,265.965,-11.673,-7.133,-5.345,-4.280,-2.915,-7.784,-7.581,-8.240,-6.475,-2.917,-1.160,-7.752,-0.732,-2.508,-5.182,-7.316,0.000,17.239,-7.847,0.179,-177.793,-10.045
73128.582,298.313,0.854,25.132,269.707,265.965,-11.024,-7.802,-5.345,-3.653,-2.375,-7.473,-7.688,-7.491,-6.028,-2.917,-0.422,-8.601,-1.150,-2.821,-4.871,-7.203,0.000,17.297,-7.887,0.181,-177.793,-10.013
