%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73039.892,296.229,0.859,14.932,95.753,73.9,-12.973,-6.912,-5.239,-4.907,-2.915,-8.304,-8.116,-7.601,-6.029,-3.44,-0.527,-8.073,-1.464,-4.18,-4.354,-6.531,0,-544.798,-289.718,14.557,-89.68,-18.757
73035.86,296.231,0.859,14.932,95.753,73.9,-13.406,-7.358,-5.453,-3.968,-2.591,-8.823,-7.582,-8.564,-5.694,-3.544,-0.316,-7.542,-1.777,-3.657,-4.872,-6.868,0,-544.798,-289.718,14.557,-89.712,-18.757
73043.923,296.231,0.859,14.925,95.674,73.9,-13.189,-8.25,-5.345,-4.176,-3.239,-8.408,-7.795,-7.601,-7.034,-3.857,-0.211,-8.392,-1.882,-3.239,-4.665,-6.868,0,-544.798,-289.718,14.557,-89.663,-18.746
73031.829,296.229,0.859,14.932,95.753,74.221,-13.189,-6.801,-5.773,-4.176,-2.483,-9.446,-8.223,-7.922,-5.471,-4.065,-0.844,-7.648,-2.614,-4.075,-4.561,-7.769,0,-544.798,-289.718,14.557,-89.696,-18.735
73039.892,296.226,0.859,14.931,95.753,74.061,-13.406,-6.578,-5.773,-4.072,-2.699,-7.992,-8.223,-8.243,-6.364,-4.169,-0.422,-7.542,-1.673,-3.657,-4.457,-6.756,0,-544.798,-289.718,14.557,-89.696,-18.767
73039.892,296.231,0.859,14.932,95.753,74.061,-13.838,-6.578,-6.093,-4.281,-3.023,-8.409,-7.902,-7.922,-6.699,-3.336,-1.266,-7.648,-2.3,-3.448,-4.561,-6.531,0,-544.798,-289.718,14.557,-89.68,-18.757
73043.923,296.231,0.859,14.931,95.753,74.221,-13.189,-7.358,-5.345,-3.863,-3.239,-8.72,-7.475,-8.029,-6.476,-3.44,-0.105,-8.18,-1.673,-3.448,-5.494,-6.756,0,-544.798,-289.718,14.557,-89.68,-18.767
73043.923,296.233,0.859,14.931,95.753,73.9,-12.973,-7.024,-5.666,-4.072,-2.159,-9.447,-8.009,-7.708,-6.81,-3.544,-0.105,-7.117,-1.882,-3.657,-4.354,-7.994,0,-544.798,-289.718,14.557,-89.663,-18.757
73043.923,296.231,0.859,14.937,95.832,74.221,-13.406,-7.135,-6.414,-4.072,-2.267,-8.72,-7.795,-7.922,-6.14,-4.586,-0.527,-7.436,-2.091,-3.762,-4.561,-6.756,0,-544.798,-289.718,14.557,-89.68,-18.757
73039.892,296.229,0.859,14.938,95.832,74.221,-13.406,-7.024,-5.238,-4.907,-2.159,-8.305,-8.009,-7.601,-7.033,-3.231,-0.633,-8.073,-1.568,-4.493,-4.561,-6.868,0,-544.798,-289.718,14.557,-89.68,-18.757
