%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73733.287,297.613,0.863,15.019,97.345,96.845,-12.539,-8.359,-6.734,-5.115,-3.130,-9.132,-8.969,-8.348,-7.479,-4.064,-1.371,-8.602,-1.254,-3.657,-5.079,-8.331,0.000,10.085,-22.903,-1.170,-90.059,-35.000
73733.287,297.616,0.863,15.007,97.187,97.166,-11.891,-7.357,-6.413,-4.697,-3.130,-7.783,-8.649,-8.562,-6.251,-4.377,-1.793,-8.921,-1.568,-3.866,-5.597,-8.106,0.000,10.066,-22.933,-1.171,-90.042,-35.000
73733.287,297.613,0.863,15.013,97.266,97.326,-12.431,-8.137,-6.307,-6.367,-3.670,-8.405,-9.289,-8.776,-6.698,-3.752,-1.371,-9.027,-1.359,-3.553,-5.804,-8.218,0.000,10.047,-22.933,-1.173,-90.026,-35.011
73741.350,297.613,0.863,15.012,97.266,97.326,-11.999,-8.137,-6.200,-5.116,-3.670,-8.717,-8.862,-9.097,-7.256,-3.960,-1.476,-9.027,-1.777,-3.239,-6.737,-7.881,0.000,10.008,-22.954,-1.174,-90.042,-35.000
73741.350,297.615,0.863,15.012,97.266,97.326,-11.999,-8.026,-6.734,-5.116,-3.346,-8.924,-9.183,-8.562,-7.591,-4.585,-1.793,-9.133,-1.464,-4.075,-5.182,-8.669,0.000,9.989,-22.964,-1.176,-90.042,-35.000
73737.318,297.615,0.863,15.013,97.266,96.845,-12.107,-7.691,-6.948,-5.220,-3.130,-9.029,-9.076,-8.669,-6.140,-5.315,-2.004,-9.133,-1.777,-3.971,-5.804,-7.881,0.000,9.950,-22.954,-1.179,-90.059,-35.000
73729.255,297.615,0.863,15.007,97.187,97.166,-12.864,-8.137,-6.627,-5.742,-3.562,-8.407,-9.076,-8.241,-7.368,-3.960,-2.109,-9.346,-1.986,-3.866,-5.804,-8.218,0.000,9.854,-22.943,-1.182,-90.059,-35.011
73725.224,297.615,0.863,15.008,97.187,97.166,-11.891,-8.137,-6.520,-5.011,-4.318,-8.095,-9.076,-8.990,-6.810,-4.064,-1.687,-9.027,-1.150,-3.344,-6.322,-8.669,0.000,9.797,-22.933,-1.186,-90.042,-35.011
73733.287,297.613,0.863,15.025,97.424,97.166,-12.107,-8.026,-6.520,-4.907,-3.022,-9.237,-9.823,-8.883,-7.032,-4.481,-1.898,-9.133,-1.882,-3.762,-5.390,-8.781,0.000,9.797,-22.893,-1.191,-90.026,-35.000
73741.350,297.611,0.863,15.012,97.266,97.166,-12.107,-7.691,-6.734,-4.594,-3.130,-8.407,-9.396,-8.562,-6.697,-5.001,-2.004,-9.239,-1.882,-4.075,-5.908,-7.993,0.000,9.720,-22.882,-1.194,-90.042,-34.978
73729.255,297.615,0.863,15.007,97.187,97.326,-12.647,-8.137,-6.307,-5.846,-3.346,-8.407,-9.396,-8.455,-6.809,-3.438,-2.425,-9.558,-1.150,-3.866,-5.493,-8.331,0.000,9.681,-22.852,-1.199,-90.026,-35.000
73729.255,297.615,0.863,15.007,97.187,97.166,-11.458,-8.583,-6.627,-4.802,-3.778,-8.926,-9.183,-8.669,-6.809,-4.272,-1.582,-9.875,-1.777,-4.075,-6.219,-8.106,0.000,9.623,-22.811,-1.204,-90.042,-35.011
