%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72995.547,297.100,0.856,14.947,95.614,71.548,-12.975,-7.469,-5.240,-3.863,-2.699,-9.031,-8.332,-7.816,-7.370,-3.648,-0.211,-7.756,-1.987,-3.344,-4.664,-7.545,0.000,76.407,-2.218,-0.814,43.028,-0.002
72999.578,297.100,0.856,14.947,95.614,71.868,-13.840,-6.689,-6.416,-4.698,-2.915,-9.031,-8.011,-7.495,-6.588,-4.691,-0.633,-7.437,-2.196,-4.180,-5.286,-6.982,0.000,76.426,-2.218,-0.813,43.028,-0.013
72999.578,297.102,0.856,14.953,95.693,71.708,-13.299,-6.577,-5.026,-4.281,-2.915,-8.616,-8.759,-7.388,-6.030,-3.752,-0.316,-8.074,-1.987,-3.867,-4.768,-6.982,0.000,76.446,-2.188,-0.814,43.044,-0.013
72991.515,297.098,0.856,14.954,95.693,71.708,-13.732,-7.581,-5.667,-4.176,-2.591,-9.031,-7.584,-8.244,-6.700,-3.440,-0.949,-7.862,-1.568,-3.449,-4.457,-6.869,0.000,76.465,-2.178,-0.813,43.028,-0.002
72999.578,297.098,0.856,14.953,95.693,71.708,-12.651,-7.915,-5.667,-3.654,-2.915,-8.409,-8.118,-7.495,-6.253,-4.169,-0.527,-8.074,-2.091,-3.658,-4.664,-6.757,0.000,76.523,-2.168,-0.810,43.011,0.009
72991.515,297.097,0.856,14.935,95.456,71.228,-13.191,-6.577,-6.095,-4.176,-2.591,-9.448,-7.905,-7.923,-6.811,-3.648,-0.633,-7.437,-2.405,-3.971,-4.768,-7.883,0.000,76.542,-2.178,-0.809,43.028,-0.013
72991.515,297.098,0.856,14.954,95.693,71.388,-12.434,-7.135,-5.561,-3.759,-2.375,-8.098,-8.332,-8.351,-6.365,-4.795,-0.633,-7.543,-1.882,-3.971,-4.457,-6.531,0.000,76.619,-2.157,-0.808,43.028,-0.002
72991.515,297.098,0.856,14.947,95.614,71.388,-13.624,-7.023,-5.881,-4.698,-3.239,-9.033,-7.798,-7.816,-6.811,-3.752,-0.844,-8.287,-2.300,-4.076,-4.561,-7.432,0.000,76.638,-2.178,-0.805,43.028,0.009
72987.484,297.100,0.856,14.942,95.535,71.228,-12.867,-7.023,-5.988,-4.176,-3.670,-8.825,-8.225,-8.137,-6.141,-4.065,-0.422,-8.393,-1.987,-3.553,-5.390,-6.982,0.000,76.715,-2.157,-0.804,43.011,-0.002
72995.547,297.098,0.856,14.959,95.772,70.908,-13.191,-7.135,-6.202,-3.863,-2.483,-9.033,-8.332,-7.709,-7.145,-3.857,-0.422,-7.224,-2.196,-3.240,-4.561,-7.320,0.000,76.773,-2.157,-0.803,43.060,-0.002
