%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73019.735,296.541,0.858,24.998,268.038,265.434,-13.728,-8.026,-5.88,-4.176,-3.347,-8.927,-8.223,-7.706,-6.699,-3.751,-0.211,-8.603,-2.091,-4.494,-5.597,-7.543,0,-544.798,-289.718,14.557,43.001,-9.094
73015.704,296.541,0.858,24.999,268.038,265.594,-13.944,-7.691,-6.094,-4.698,-3.239,-9.757,-8.543,-8.027,-7.257,-4.585,-0.844,-8.178,-2.509,-4.076,-5.286,-7.993,0,-544.798,-289.718,14.557,42.984,-9.072
73019.735,296.542,0.858,25.006,268.196,265.434,-13.728,-8.137,-6.094,-4.698,-3.023,-8.927,-8.33,-8.455,-6.476,-4.585,-0.527,-7.966,-2.196,-3.971,-5.389,-7.205,0,-544.798,-289.718,14.557,43.001,-9.083
73019.735,296.539,0.858,25.002,268.117,265.754,-14.377,-7.691,-5.773,-5.324,-3.131,-9.446,-8.223,-8.669,-7.034,-3.96,-0.949,-8.178,-2.3,-4.598,-4.768,-7.43,0,-544.798,-289.718,14.557,43.001,-9.094
73023.766,296.542,0.858,25.002,268.117,265.594,-13.62,-7.468,-5.559,-4.176,-3.023,-8.408,-7.689,-7.92,-6.364,-3.543,-0.316,-8.497,-2.509,-4.076,-5.389,-7.43,0,-544.798,-289.718,14.557,43.001,-9.094
73015.704,296.541,0.858,25.007,268.196,265.594,-13.836,-8.026,-6.521,-4.489,-2.807,-9.238,-8.543,-8.134,-7.815,-4.794,-0.949,-8.285,-2.091,-3.971,-4.664,-8.106,0,-544.798,-289.718,14.557,42.984,-9.094
73019.735,296.544,0.858,25.01,268.275,265.594,-13.836,-7.58,-5.987,-4.176,-2.807,-8.719,-8.436,-7.92,-6.476,-4.689,-0.844,-7.966,-2.509,-3.762,-5.182,-7.43,0,-544.798,-289.718,14.557,42.968,-9.083
73023.766,296.542,0.858,25.005,268.196,265.754,-13.836,-8.137,-6.094,-4.907,-3.131,-8.823,-8.543,-7.92,-6.699,-3.856,-0.316,-7.647,-1.673,-4.598,-4.353,-7.092,0,-544.798,-289.718,14.557,42.968,-9.094
73019.735,296.542,0.858,25.006,268.196,265.754,-13.404,-7.58,-5.559,-3.967,-3.239,-8.823,-7.902,-8.883,-6.698,-3.96,-0.633,-8.285,-2.509,-3.762,-5.389,-7.655,0,-544.798,-289.718,14.557,43.001,-9.094
73027.798,296.541,0.858,25.012,268.354,266.075,-14.16,-8.026,-6.2,-4.593,-2.699,-9.342,-8.65,-8.241,-7.144,-4.377,-0.527,-8.709,-2.614,-3.971,-4.56,-7.88,0,-544.798,-289.718,14.557,43.001,-9.094
73011.672,296.541,0.858,25.011,268.275,265.915,-14.052,-7.245,-6.628,-4.071,-2.807,-8.823,-8.116,-8.348,-6.586,-4.377,-0.949,-7.541,-2.091,-3.658,-4.56,-7.205,0,-544.798,-289.718,14.557,43.001,-9.083
73027.798,296.542,0.858,25.012,268.354,266.235,-14.16,-7.245,-5.559,-3.967,-2.483,-9.03,-8.757,-7.813,-5.917,-3.856,0,-7.435,-1.568,-4.18,-4.871,-6.867,0,-544.798,-289.718,14.557,43.001,-9.083
