%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72959.265,298.231,0.852,15.009,95.990,95.153,-13.836,-8.472,-7.696,-6.159,-4.426,-9.444,-10.465,-9.204,-8.596,-5.627,-2.953,-10.090,-2.300,-5.434,-6.633,-9.794,0.000,20.287,28.941,-0.304,-90.062,-24.989
72959.265,298.231,0.852,14.996,95.832,95.153,-14.053,-8.806,-7.375,-6.367,-4.750,-9.548,-10.359,-9.953,-8.707,-5.731,-2.742,-9.984,-2.718,-4.598,-6.633,-9.232,0.000,20.364,28.941,-0.303,-90.062,-25.000
72959.265,298.231,0.852,15.003,95.911,95.153,-13.080,-9.363,-7.375,-6.472,-3.995,-9.652,-9.825,-9.311,-8.261,-5.627,-2.109,-10.621,-2.823,-5.016,-6.633,-9.569,0.000,20.383,28.890,-0.305,-90.046,-25.000
72967.327,298.231,0.852,15.002,95.911,94.993,-13.296,-8.695,-8.017,-6.158,-4.103,-10.586,-9.825,-9.418,-7.926,-5.731,-2.847,-9.559,-2.718,-4.911,-6.944,-10.470,0.000,20.460,28.880,-0.307,-90.013,-25.021
72963.296,298.229,0.852,15.002,95.911,94.993,-13.188,-8.806,-7.910,-5.845,-4.210,-9.444,-10.359,-9.311,-8.149,-6.252,-2.953,-9.666,-2.614,-4.702,-7.255,-9.344,0.000,20.518,28.829,-0.308,-90.046,-24.978
72967.327,298.231,0.852,15.008,95.990,94.833,-13.512,-9.029,-7.589,-6.472,-3.887,-9.342,-9.718,-8.883,-8.931,-5.315,-3.269,-9.666,-1.987,-5.120,-6.633,-9.119,0.000,20.575,28.788,-0.308,-90.030,-25.000
72955.233,298.232,0.852,15.003,95.911,95.153,-12.647,-9.252,-8.017,-5.845,-4.642,-9.342,-10.359,-9.204,-8.596,-5.627,-2.425,-10.515,-2.405,-4.389,-6.737,-9.232,0.000,20.652,28.778,-0.309,-90.030,-25.010
72967.327,298.229,0.852,15.002,95.911,94.993,-12.755,-8.360,-7.375,-5.845,-3.563,-10.691,-9.504,-9.204,-9.154,-5.419,-2.636,-9.772,-2.928,-4.389,-6.633,-10.020,0.000,20.691,28.778,-0.311,-90.013,-24.989
72963.296,298.229,0.852,15.002,95.911,95.313,-13.620,-8.806,-8.444,-6.158,-4.103,-9.653,-9.825,-9.632,-7.703,-6.774,-2.742,-9.772,-2.091,-5.016,-6.633,-9.457,0.000,20.749,28.747,-0.311,-90.062,-25.021
72959.265,298.232,0.852,15.009,95.990,94.993,-12.972,-9.140,-7.162,-6.367,-4.318,-9.757,-10.038,-9.311,-8.038,-5.418,-2.953,-10.090,-2.196,-4.911,-6.633,-9.569,0.000,20.826,28.717,-0.313,-90.030,-25.021
72959.265,298.231,0.852,15.009,95.990,95.153,-13.080,-8.918,-7.589,-5.950,-4.858,-9.446,-9.718,-10.167,-7.926,-5.210,-2.531,-9.878,-2.823,-4.598,-7.048,-9.569,0.000,20.922,28.707,-0.315,-90.030,-24.978
72967.327,298.231,0.852,14.995,95.832,95.153,-13.080,-9.252,-7.482,-6.576,-3.887,-9.653,-10.572,-8.990,-9.154,-5.314,-3.058,-10.514,-2.091,-4.807,-6.633,-9.569,0.000,20.999,28.707,-0.317,-90.046,-25.000
72963.296,298.232,0.852,15.002,95.911,94.993,-13.620,-8.918,-8.551,-6.158,-4.318,-9.446,-10.359,-9.418,-7.703,-5.939,-3.058,-10.195,-3.136,-4.493,-6.633,-9.682,0.000,21.095,28.676,-0.317,-90.046,-25.010
72959.265,298.231,0.852,15.003,95.911,95.153,-13.296,-9.140,-7.162,-6.158,-4.642,-9.550,-10.893,-9.418,-7.926,-5.210,-2.636,-10.301,-2.404,-5.120,-6.530,-9.457,0.000,21.153,28.686,-0.319,-90.062,-25.000
72959.265,298.229,0.852,15.002,95.911,95.153,-13.620,-8.918,-7.482,-6.054,-4.103,-9.757,-9.718,-10.167,-8.596,-5.001,-2.953,-10.089,-2.300,-4.389,-7.255,-10.020,0.000,21.249,28.676,-0.320,-90.062,-25.000
72959.265,298.227,0.852,14.984,95.674,95.153,-13.404,-10.032,-7.589,-6.367,-4.318,-10.172,-10.145,-9.204,-8.261,-5.626,-2.636,-10.832,-3.241,-4.598,-6.737,-9.569,0.000,21.307,28.676,-0.321,-89.997,-24.989
72963.296,298.229,0.852,14.996,95.832,95.153,-13.080,-8.360,-8.230,-6.367,-3.995,-10.276,-10.145,-8.990,-8.149,-5.731,-2.636,-9.770,-2.509,-4.493,-6.530,-9.682,0.000,21.441,28.666,-0.324,-90.046,-25.010
72963.296,298.229,0.852,14.990,95.753,95.313,-12.972,-8.583,-7.268,-6.472,-4.318,-9.965,-10.786,-9.311,-8.149,-5.418,-2.742,-10.408,-1.986,-5.016,-6.426,-9.569,0.000,21.480,28.697,-0.325,-90.030,-25.000
72963.296,298.229,0.852,15.008,95.990,95.153,-13.944,-8.918,-7.803,-6.263,-4.210,-9.446,-9.718,-9.632,-8.596,-5.418,-3.585,-9.664,-2.718,-4.598,-6.944,-9.457,0.000,21.557,28.666,-0.327,-90.030,-24.989
72967.327,298.227,0.852,14.989,95.753,94.993,-13.080,-9.029,-7.803,-6.785,-4.858,-9.550,-10.145,-9.525,-8.038,-5.731,-2.425,-10.726,-3.241,-4.493,-7.255,-8.894,0.000,21.634,28.666,-0.328,-90.030,-25.010
72959.265,298.229,0.852,14.990,95.753,95.313,-13.296,-9.252,-7.696,-6.263,-3.671,-10.588,-9.718,-9.097,-8.484,-5.522,-2.742,-10.301,-3.032,-5.225,-6.322,-9.907,0.000,21.730,28.686,-0.331,-90.013,-25.010
72955.233,298.229,0.852,14.984,95.674,94.993,-13.080,-8.472,-7.803,-6.263,-3.995,-9.653,-10.465,-9.311,-7.926,-5.939,-2.742,-10.301,-2.718,-4.702,-6.944,-9.119,0.000,21.788,28.676,-0.333,-90.062,-25.010
72955.233,298.229,0.852,14.997,95.832,95.153,-13.620,-8.806,-7.055,-6.576,-3.995,-9.757,-9.718,-9.525,-9.042,-5.210,-2.953,-10.408,-2.718,-5.747,-6.737,-9.119,0.000,21.846,28.636,-0.334,-90.046,-25.000
72959.265,298.227,0.852,14.984,95.674,95.153,-12.755,-9.363,-8.124,-6.263,-4.642,-9.965,-10.038,-9.739,-7.926,-5.522,-2.531,-10.089,-3.136,-4.911,-7.670,-9.119,0.000,21.865,28.636,-0.336,-90.046,-24.978
72959.265,298.231,0.852,14.990,95.753,94.993,-13.512,-9.809,-7.589,-6.158,-4.103,-9.861,-10.359,-9.311,-9.042,-6.147,-3.058,-10.620,-2.614,-4.702,-6.633,-9.682,0.000,21.980,28.636,-0.338,-90.030,-25.010
