%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73701.036,297.544,0.863,25.011,269.891,265.941,-11.891,-8.249,-7.269,-5.637,-4.318,-8.614,-9.718,-9.204,-6.810,-5.106,-2.004,-9.028,-1.673,-3.866,-5.493,-7.993,0.000,40.995,6.977,1.160,90.255,27.389
73701.036,297.540,0.863,25.014,269.970,265.621,-12.107,-8.137,-6.307,-6.680,-3.455,-8.614,-8.757,-8.562,-6.698,-3.335,-1.898,-9.028,-1.150,-3.657,-5.804,-7.768,0.000,41.033,6.977,1.164,90.255,27.389
73701.036,297.542,0.863,25.007,269.812,265.781,-11.999,-7.691,-5.987,-4.697,-3.671,-8.407,-9.184,-9.097,-6.810,-4.273,-1.265,-8.603,-1.359,-3.448,-6.219,-8.669,0.000,41.072,6.947,1.167,90.271,27.389
73701.036,297.540,0.863,25.007,269.812,265.941,-12.107,-8.249,-6.842,-5.741,-3.131,-8.718,-9.291,-8.990,-7.368,-4.064,-1.476,-9.453,-1.568,-3.762,-5.597,-8.444,0.000,41.091,6.957,1.170,90.271,27.389
73701.036,297.540,0.863,25.007,269.812,266.101,-11.999,-7.580,-7.163,-5.323,-3.131,-8.718,-9.077,-8.669,-6.363,-4.689,-1.476,-8.603,-1.255,-3.553,-5.700,-7.543,0.000,41.129,6.926,1.174,90.271,27.411
73697.005,297.539,0.863,25.008,269.812,265.941,-11.999,-7.803,-5.452,-5.950,-3.131,-8.200,-8.970,-8.348,-6.251,-3.856,-1.793,-9.241,-1.464,-3.971,-5.804,-7.768,0.000,41.168,6.916,1.178,90.271,27.400
73701.036,297.540,0.863,25.007,269.812,265.941,-11.783,-7.914,-6.307,-5.219,-3.995,-9.031,-9.291,-9.097,-6.475,-3.960,-1.160,-9.028,-1.568,-3.553,-6.530,-8.444,0.000,41.226,6.896,1.181,90.255,27.400
73697.005,297.537,0.863,25.000,269.654,266.101,-11.674,-8.249,-6.949,-5.741,-2.915,-8.823,-8.864,-8.883,-7.591,-4.377,-1.582,-8.922,-1.359,-3.553,-5.493,-8.106,0.000,41.245,6.875,1.185,90.287,27.411
73701.036,297.540,0.863,25.003,269.733,265.941,-11.891,-7.580,-7.163,-5.010,-3.347,-8.304,-8.650,-8.455,-6.475,-4.377,-1.476,-9.134,-1.673,-3.448,-5.804,-8.331,0.000,41.303,6.825,1.187,90.287,27.411
73697.005,297.539,0.863,25.000,269.654,265.941,-12.755,-8.026,-6.521,-6.158,-3.239,-8.615,-9.077,-8.990,-6.921,-3.543,-2.214,-8.922,-1.464,-4.284,-5.804,-8.331,0.000,41.341,6.804,1.190,90.287,27.400
73701.036,297.539,0.863,25.003,269.733,266.101,-11.891,-7.580,-6.521,-5.010,-3.131,-8.408,-8.543,-9.204,-6.586,-3.543,-1.160,-9.453,-1.777,-3.030,-6.011,-7.655,0.000,41.399,6.753,1.193,90.271,27.400
73701.036,297.540,0.863,25.003,269.733,265.941,-11.674,-8.249,-6.521,-5.219,-3.023,-8.512,-8.864,-8.134,-7.256,-3.647,-1.898,-9.239,-1.464,-3.344,-5.597,-8.669,0.000,41.399,6.723,1.196,90.287,27.389
73692.973,297.539,0.863,25.001,269.654,266.101,-11.999,-7.468,-7.377,-4.593,-3.131,-8.304,-8.864,-8.669,-5.805,-4.377,-1.582,-8.602,-1.464,-2.717,-5.079,-7.881,0.000,41.437,6.723,1.199,90.271,27.400
73697.005,297.540,0.863,25.004,269.733,266.581,-11.783,-6.911,-5.559,-5.637,-3.239,-8.304,-8.757,-8.027,-6.586,-3.230,-1.582,-8.921,-1.255,-4.180,-5.597,-7.881,0.000,41.495,6.672,1.200,90.271,27.378
