%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73709.099,297.145,0.864,24.992,269.881,257.309,-11.673,-7.469,-6.093,-5.116,-3.239,-8.199,-9.610,-8.669,-6.698,-4.377,-2.109,-8.815,-1.673,-4.284,-5.908,-8.106,0.000,-1.036,17.622,-1.222,180.032,-35.043
73713.130,297.144,0.864,24.995,269.960,257.148,-12.429,-8.472,-6.520,-5.116,-3.131,-8.614,-8.969,-9.204,-6.921,-3.439,-2.214,-8.284,-1.359,-2.926,-5.700,-8.106,0.000,-1.113,17.591,-1.220,180.065,-35.054
73713.130,297.145,0.864,24.991,269.881,257.309,-11.673,-8.583,-6.948,-5.324,-3.563,-8.303,-8.862,-9.097,-7.256,-4.064,-1.160,-9.770,-1.673,-2.717,-4.975,-7.881,0.000,-1.132,17.540,-1.219,180.032,-35.054
73717.161,297.144,0.864,24.987,269.802,256.988,-11.673,-7.691,-6.627,-5.428,-3.023,-8.303,-9.396,-8.562,-6.363,-4.064,-1.898,-8.602,-1.464,-3.448,-5.908,-8.556,0.000,-1.209,17.510,-1.218,180.049,-35.054
73713.130,297.145,0.864,24.984,269.723,257.469,-12.321,-8.360,-6.841,-5.219,-3.563,-8.199,-10.357,-9.097,-6.698,-4.794,-1.582,-9.664,-1.359,-4.075,-5.597,-7.093,0.000,-1.286,17.490,-1.218,180.049,-35.054
73713.130,297.140,0.864,24.988,269.802,256.988,-12.213,-8.137,-5.879,-5.323,-3.023,-7.784,-8.222,-8.776,-6.475,-3.439,-1.582,-8.284,-1.254,-3.135,-5.182,-8.106,0.000,-1.305,17.439,-1.217,180.016,-35.043
73713.130,297.142,0.864,24.984,269.723,256.668,-11.997,-8.472,-5.879,-5.219,-3.239,-8.199,-8.756,-8.562,-6.586,-3.960,-1.265,-9.452,-1.254,-3.135,-5.493,-7.768,0.000,-1.344,17.408,-1.217,180.049,-35.054
73721.193,297.144,0.864,24.979,269.644,256.828,-11.348,-7.468,-6.307,-5.219,-2.699,-9.237,-8.649,-8.455,-6.586,-3.856,-1.371,-8.390,-1.777,-3.135,-5.597,-8.556,0.000,-1.402,17.408,-1.218,180.065,-35.054
73717.161,297.145,0.864,24.980,269.644,256.988,-11.997,-7.246,-6.093,-5.219,-2.915,-7.784,-8.649,-8.669,-6.139,-4.064,-1.160,-8.602,-1.150,-3.030,-5.286,-7.430,0.000,-1.440,17.368,-1.218,180.049,-35.065
73721.193,297.144,0.864,24.979,269.644,256.988,-12.537,-7.357,-6.520,-5.532,-3.347,-8.407,-8.862,-8.562,-6.474,-3.543,-2.320,-8.921,-1.568,-3.762,-5.493,-7.655,0.000,-1.575,17.357,-1.219,180.049,-35.054
