%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73668.785,297.692,0.862,24.803,265.176,264.682,-11.781,-7.023,-5.879,-5.116,-2.807,-7.991,-9.289,-8.562,-6.586,-3.959,-1.476,-8.708,-1.045,-4.284,-5.39,-7.543,0,6.486,7.752,-0.503,-91.942,-9.914
73668.785,297.694,0.862,24.803,265.176,264.522,-11.997,-7.914,-5.986,-4.594,-2.699,-8.407,-8.435,-8.99,-6.921,-3.647,-1.265,-8.602,-1.464,-3.135,-5.7,-7.881,0,6.506,7.803,-0.502,-91.926,-9.946
73672.816,297.695,0.862,24.806,265.256,264.522,-11.673,-8.36,-5.879,-5.324,-2.915,-7.888,-9.289,-8.027,-7.479,-4.168,-1.687,-9.133,-1.15,-3.03,-5.39,-7.543,0,6.467,7.834,-0.502,-91.959,-9.925
73676.848,297.692,0.862,24.798,265.097,264.522,-11.565,-7.357,-6.52,-4.594,-2.915,-8.614,-8.542,-8.455,-6.251,-4.272,-1.16,-8.708,-1.882,-3.344,-4.975,-8.106,0,6.448,7.854,-0.502,-91.91,-9.936
73668.785,297.692,0.862,24.807,265.256,264.842,-11.781,-7.357,-6.093,-5.011,-2.915,-7.888,-9.61,-8.134,-6.363,-4.168,-1.476,-8.284,-1.359,-3.971,-5.597,-7.543,0,6.409,7.905,-0.5,-91.942,-9.925
73672.816,297.694,0.862,24.81,265.335,264.522,-11.889,-7.357,-6.627,-5.22,-2.915,-8.303,-8.222,-8.99,-6.586,-3.751,-1.371,-8.815,-1.464,-3.553,-5.493,-8.106,0,6.39,7.905,-0.5,-91.942,-9.925
73676.848,297.694,0.862,24.809,265.335,264.842,-11.024,-8.806,-6.627,-4.907,-3.887,-8.926,-8.969,-8.776,-7.703,-4.376,-1.476,-9.877,-1.568,-3.866,-6.115,-8.218,0,6.39,7.925,-0.5,-91.959,-9.914
73676.848,297.695,0.862,24.809,265.335,264.842,-12.537,-8.026,-7.055,-4.802,-3.239,-9.029,-9.076,-8.562,-6.363,-4.272,-1.582,-8.39,-1.673,-2.926,-5.493,-9.006,0,6.352,7.935,-0.498,-91.959,-9.914
73672.816,297.695,0.862,24.806,265.256,264.522,-11.781,-7.691,-6.413,-5.116,-3.239,-8.095,-9.61,-8.562,-6.92,-4.584,-1.371,-8.921,-1.464,-3.657,-6.011,-8.218,0,6.371,7.915,-0.497,-91.942,-9.903
73680.879,297.694,0.862,24.808,265.335,264.522,-13.078,-7.914,-5.986,-5.22,-2.807,-8.407,-8.756,-8.883,-6.474,-4.064,-2.214,-8.708,-0.627,-3.344,-5.7,-7.768,0,6.332,7.915,-0.496,-91.942,-9.914
