%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73709.099,296.866,0.865,15.018,97.543,96.565,-11.350,-7.803,-6.200,-4.280,-3.131,-7.889,-8.543,-8.671,-6.921,-3.856,-1.266,-9.134,-1.568,-3.030,-6.323,-7.769,0.000,47.797,13.620,-2.138,180.057,-40.044
73713.130,296.866,0.865,15.018,97.543,96.244,-11.890,-7.580,-6.628,-5.011,-3.239,-8.719,-8.757,-8.136,-7.033,-3.648,-1.371,-8.709,-0.941,-3.135,-5.390,-8.557,0.000,47.817,13.620,-2.139,180.106,-40.034
73717.161,296.865,0.865,15.035,97.780,96.244,-11.782,-7.245,-6.628,-5.220,-3.887,-8.615,-8.757,-8.885,-6.475,-4.794,-1.793,-9.134,-1.777,-3.762,-5.287,-7.657,0.000,47.913,13.610,-2.139,180.106,-40.034
73713.130,296.865,0.865,15.024,97.622,96.244,-11.674,-7.134,-5.880,-6.159,-3.455,-7.681,-8.650,-8.243,-6.586,-3.856,-1.687,-8.816,-0.732,-4.075,-5.701,-7.769,0.000,47.894,13.610,-2.140,180.057,-40.044
73709.099,296.868,0.865,15.036,97.780,96.565,-11.890,-7.803,-5.880,-4.802,-3.455,-8.615,-8.970,-9.207,-6.921,-3.544,-2.109,-8.603,-0.836,-3.448,-5.701,-7.544,0.000,47.951,13.631,-2.141,180.090,-40.055
73717.161,296.865,0.865,15.029,97.701,96.725,-11.566,-8.137,-6.200,-4.802,-3.023,-8.304,-8.757,-8.457,-7.256,-4.273,-1.582,-9.453,-1.150,-3.448,-5.909,-8.220,0.000,47.990,13.620,-2.141,180.090,-40.044
73709.099,296.865,0.865,15.024,97.622,95.924,-11.782,-7.245,-6.735,-5.637,-3.455,-9.030,-8.863,-8.457,-6.140,-4.377,-1.371,-8.497,-1.568,-3.239,-5.183,-7.994,0.000,48.048,13.631,-2.142,180.057,-40.055
73713.130,296.863,0.865,15.017,97.543,96.244,-11.242,-7.468,-5.987,-4.907,-3.239,-8.096,-9.077,-8.883,-7.144,-3.856,-1.266,-9.028,-0.836,-3.448,-5.598,-7.544,0.000,48.048,13.631,-2.144,180.073,-40.055
73717.161,296.865,0.865,15.029,97.701,96.404,-12.323,-7.245,-5.452,-5.115,-3.023,-8.511,-8.970,-8.990,-7.145,-3.544,-1.898,-8.922,-1.777,-3.657,-6.012,-7.994,0.000,48.086,13.641,-2.144,180.073,-40.034
73709.099,296.866,0.865,15.030,97.701,96.404,-11.782,-8.583,-6.521,-5.533,-4.210,-8.304,-9.077,-8.990,-6.586,-4.064,-1.160,-9.453,-1.046,-3.030,-5.494,-7.994,0.000,48.163,13.631,-2.144,180.090,-40.044
73705.067,296.868,0.865,15.031,97.701,96.244,-11.566,-7.357,-6.094,-5.220,-3.455,-9.238,-9.504,-8.990,-7.033,-3.960,-1.687,-9.134,-1.359,-3.448,-5.183,-8.557,0.000,48.202,13.661,-2.144,180.090,-40.034
73713.130,296.865,0.865,15.042,97.859,96.404,-11.566,-7.691,-6.094,-4.698,-3.347,-7.992,-8.970,-8.455,-6.140,-4.168,-1.160,-8.708,-1.046,-3.448,-5.287,-7.657,0.000,48.279,13.671,-2.145,180.057,-40.044
73705.067,296.863,0.865,15.030,97.701,96.244,-11.999,-7.803,-6.200,-5.324,-3.671,-8.408,-8.757,-8.241,-7.033,-3.439,-2.214,-8.815,-1.568,-3.866,-4.872,-7.319,0.000,48.317,13.651,-2.145,180.057,-40.044
73705.067,296.865,0.865,15.043,97.859,96.565,-11.566,-7.691,-6.094,-4.907,-3.887,-8.615,-8.970,-8.776,-6.028,-3.335,-1.687,-9.239,-1.673,-3.135,-6.012,-8.332,0.000,48.375,13.681,-2.145,180.073,-40.044
73709.099,296.865,0.865,15.036,97.780,96.404,-11.782,-7.691,-6.200,-5.011,-2.807,-8.719,-8.970,-8.134,-6.921,-3.751,-1.582,-8.815,-0.732,-2.926,-5.182,-8.670,0.000,48.471,13.681,-2.146,180.090,-40.044
73705.067,296.865,0.865,15.030,97.701,96.244,-11.782,-6.911,-7.163,-4.489,-3.347,-8.511,-9.397,-8.990,-5.805,-4.168,-2.109,-9.239,-1.986,-3.657,-5.908,-7.768,0.000,48.529,13.692,-2.145,180.090,-40.034
73713.130,296.863,0.865,15.030,97.701,96.084,-11.999,-7.803,-6.735,-5.846,-3.347,-8.304,-9.504,-8.562,-6.475,-3.751,-1.687,-9.027,-1.254,-4.284,-5.493,-7.093,0.000,48.567,13.671,-2.145,180.090,-40.023
73705.067,296.861,0.865,15.024,97.622,96.404,-12.215,-7.580,-6.200,-4.907,-3.671,-8.304,-8.330,-8.776,-6.251,-3.230,-1.792,-9.027,-1.359,-3.344,-5.804,-7.543,0.000,48.664,13.692,-2.144,180.073,-40.044
73713.130,296.863,0.865,15.024,97.622,96.244,-11.134,-8.694,-6.414,-4.802,-3.239,-8.408,-8.650,-8.562,-6.921,-3.543,-1.160,-9.345,-1.464,-3.448,-5.597,-8.331,0.000,48.702,13.712,-2.144,180.073,-40.034
73713.130,296.865,0.865,15.030,97.701,96.404,-12.323,-7.580,-6.842,-5.324,-3.239,-8.511,-8.970,-8.669,-5.917,-4.064,-1.582,-9.239,-2.091,-3.762,-5.390,-7.881,0.000,48.798,13.712,-2.143,180.090,-40.034
73701.036,296.861,0.865,15.025,97.622,96.404,-11.890,-7.245,-5.773,-5.220,-3.563,-7.889,-9.397,-8.669,-6.810,-3.856,-1.371,-8.815,-0.627,-3.866,-5.804,-7.205,0.000,48.894,13.702,-2.142,180.090,-40.055
73705.067,296.865,0.865,15.030,97.701,96.404,-11.999,-7.468,-6.200,-5.011,-3.131,-8.096,-8.650,-9.097,-6.698,-3.439,-2.109,-8.708,-1.568,-3.762,-5.286,-8.106,0.000,49.029,13.702,-2.141,180.106,-40.034
73701.036,296.861,0.865,15.019,97.543,96.404,-11.242,-7.914,-5.987,-5.324,-3.887,-8.511,-8.863,-9.204,-6.475,-4.064,-1.054,-9.558,-1.777,-3.344,-6.011,-7.768,0.000,49.068,13.742,-2.141,180.073,-40.023
73705.067,296.861,0.865,15.024,97.622,96.565,-11.674,-7.357,-6.307,-4.907,-3.347,-8.927,-8.650,-8.990,-6.475,-4.064,-1.582,-8.815,-1.673,-3.553,-5.286,-8.444,0.000,49.183,13.732,-2.139,180.057,-40.055
