%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73902.604,297.097,0.867,14.956,96.920,95.545,-11.134,-6.242,-4.597,-4.489,-2.159,-7.266,-7.262,-8.134,-5.694,-2.501,-1.055,-7.116,-0.105,-2.404,-5.078,-6.642,0.000,-63.584,6.181,-0.782,149.993,-39.982
73898.573,297.100,0.867,14.963,96.999,95.545,-9.729,-7.022,-5.238,-3.863,-3.347,-6.955,-7.582,-7.491,-5.359,-2.397,0.317,-8.391,0.314,-1.672,-5.182,-6.530,0.000,-63.699,6.202,-0.782,150.009,-39.982
73902.604,297.097,0.867,14.956,96.920,95.385,-9.404,-6.131,-5.025,-4.071,-2.159,-7.577,-7.902,-7.491,-6.476,-2.605,-0.211,-7.754,-0.209,-2.508,-4.560,-7.880,0.000,-63.738,6.222,-0.784,150.009,-40.003
73898.573,297.097,0.867,14.957,96.920,95.545,-10.161,-6.131,-5.559,-3.758,-2.483,-7.370,-7.902,-8.027,-5.471,-3.230,0.106,-7.541,0.314,-1.881,-5.286,-6.755,0.000,-63.814,6.242,-0.786,149.993,-39.982
73898.573,297.095,0.867,14.944,96.762,95.385,-10.269,-6.131,-4.704,-4.489,-2.375,-7.058,-7.582,-8.348,-5.471,-2.084,-1.160,-7.966,0.628,-2.404,-4.353,-6.980,0.000,-63.930,6.242,-0.788,149.993,-39.982
73894.542,297.094,0.866,14.957,96.920,95.545,-9.945,-6.465,-5.238,-4.071,-2.699,-6.851,-7.902,-8.134,-5.582,-2.501,-0.105,-8.391,0.000,-1.568,-5.078,-7.092,0.000,-63.968,6.242,-0.788,150.009,-39.982
73894.542,297.095,0.866,14.957,96.920,95.225,-9.837,-6.354,-5.131,-4.176,-1.619,-7.266,-7.902,-7.491,-5.917,-2.918,0.000,-7.647,-0.209,-2.195,-4.457,-7.543,0.000,-64.026,6.242,-0.790,150.025,-39.992
73898.573,297.095,0.867,14.957,96.920,95.385,-10.161,-6.131,-5.345,-4.385,-2.375,-6.955,-8.009,-8.027,-5.024,-3.543,-0.527,-8.072,-0.105,-1.986,-4.768,-6.755,0.000,-64.045,6.263,-0.791,150.009,-39.992
73894.542,297.094,0.866,14.957,96.920,95.385,-10.161,-6.019,-4.704,-4.698,-2.483,-6.643,-7.796,-8.027,-5.247,-2.605,-0.527,-8.072,0.628,-2.613,-4.560,-7.092,0.000,-64.142,6.263,-0.792,150.009,-39.982
73898.573,297.095,0.867,14.950,96.841,95.225,-10.377,-6.354,-4.704,-3.758,-2.699,-6.747,-7.796,-8.134,-5.023,-2.605,-0.422,-7.754,-0.105,-1.359,-4.560,-6.417,0.000,-64.103,6.253,-0.792,149.993,-39.992
