cl-rfile,
Iteration,cl
"(""Iteration""",cl)
1,0.423585785
2,0.64163523
3,0.817970411
4,0.929844673
5,0.988131411
6,1.002135271
7,0.980723122
8,0.933048184
9,0.875675841
10,0.819400741
11,0.766903205
12,0.720576765
13,0.682200491
14,0.651669887
15,0.629873714
16,0.610835637
17,0.593127066
18,0.576564023
19,0.559884067
20,0.541808094
21,0.521870016
22,0.500039324
23,0.476636652
24,0.452073608
25,0.426499415
26,0.399759379
27,0.373343381
28,0.346482136
29,0.319874019
30,0.2937706
31,0.268064807
32,0.242910722
33,0.218567322
34,0.194970109
35,0.172148584
36,0.150176559
37,0.128542404
38,0.107960545
39,0.088291089
40,0.069573907
41,0.051823388
42,0.035018022
43,0.019179521
44,0.004304041
45,-0.009621044
46,-0.022628416
47,-0.034769822
48,-0.046040455
49,-0.056430989
50,-0.065997887
51,-0.07476527
52,-0.082794482
53,-0.090059019
54,-0.096577227
55,-0.102376032
56,-0.107478321
57,-0.111902777
58,-0.115669197
59,-0.118794625
60,-0.121292294
61,-0.123174823
62,-0.124456352
63,-0.125197994
64,-0.125362554
65,-0.124737219
66,-0.123552996
67,-0.121818216
68,-0.119522547
69,-0.116677042
70,-0.113276075
71,-0.109320744
72,-0.104812644
73,-0.099753461
74,-0.094141744
75,-0.087987794
76,-0.081287161
77,-0.07405191
78,-0.066292857
79,-0.058029289
80,-0.049281334
81,-0.040048448
82,-0.03039662
83,-0.020355487
84,-0.009969223
85,0.000734252
86,0.011705537
87,0.022909045
88,0.034278739
89,0.045788823
90,0.057392892
91,0.069034226
92,0.080659141
93,0.092216454
94,0.103646185
95,0.114895861
96,0.125897354
97,0.136662889
98,0.147099207
99,0.157156342
100,0.166783635
101,0.175951554
102,0.184627727
103,0.192772949
104,0.20035689
105,0.207375072
106,0.213778767
107,0.219551124
108,0.224678761
109,0.229154805
110,0.232973523
111,0.236137573
112,0.238651661
113,0.240521493
114,0.241766176
115,0.242391974
116,0.242417093
117,0.241855285
118,0.240729755
119,0.239066628
120,0.236894263
121,0.234239283
122,0.231132173
123,0.227604062
124,0.223688909
125,0.219417254
126,0.214818913
127,0.209925024
128,0.204762279
129,0.199369084
130,0.193775091
131,0.188010607
132,0.182105248
133,0.176102811
134,0.170007458
135,0.16384777
136,0.157646776
137,0.151426485
138,0.145209171
139,0.13901562
140,0.132867498
141,0.12678118
142,0.120779509
143,0.114879714
144,0.109090834
145,0.103432359
146,0.097915549
147,0.092559341
148,0.087374017
149,0.082372946
150,0.077569115
151,0.072974477
152,0.068599603
153,0.064454508
154,0.060550085
155,0.056897715
156,0.053505311
157,0.050381319
158,0.047535442
159,0.044972665
160,0.042701648
161,0.040726072
162,0.039054215
163,0.037690591
164,0.036640466
165,0.035906472
166,0.035489751
167,0.035388476
168,0.035608466
169,0.036142823
170,0.03699223
171,0.038157991
172,0.039627944
173,0.04140119
174,0.043466486
175,0.045817096
176,0.04844411
177,0.051336337
178,0.054483742
179,0.057874609
180,0.061492048
181,0.065320111
182,0.069347403
183,0.073554915
184,0.077924755
185,0.082443204
186,0.087088405
187,0.09184353
188,0.09668917
189,0.10160995
190,0.106586057
191,0.111593917
192,0.116612482
193,0.121626667
194,0.126616945
195,0.131562275
196,0.136444104
197,0.141243128
198,0.145944801
199,0.150539216
200,0.155001654
201,0.159321121
202,0.163482947
203,0.167468364
204,0.171270904
205,0.174880155
206,0.178274971
207,0.181449328
208,0.184399371
209,0.187113292
210,0.189581504
211,0.191801609
212,0.193768041
213,0.195478737
214,0.196925897
215,0.198113063
216,0.199040656
217,0.199701782
218,0.20010358
219,0.200245681
220,0.200134453
221,0.19976873
222,0.199158877
223,0.198307615
224,0.197225548
225,0.195917483
226,0.194395581
227,0.192661743
228,0.190732158
229,0.188616207
230,0.186323662
231,0.183869049
232,0.18126246
233,0.17851968
234,0.175651586
235,0.172675579
236,0.169608155
237,0.166456014
238,0.163234662
239,0.159961373
240,0.156646973
241,0.153308101
242,0.149959713
243,0.146613934
244,0.143287259
245,0.13999037
246,0.136734803
247,0.133541402
248,0.130416699
249,0.127369762
250,0.124418967
251,0.121571957
252,0.118839555
253,0.116228182
254,0.113749999
255,0.111410149
256,0.109219706
257,0.107185343
258,0.105313425
259,0.103606949
260,0.102069794
261,0.10070529
262,0.099515845
263,0.098503943
264,0.097672023
265,0.09701732
266,0.096547182
267,0.096258669
268,0.096147599
269,0.096214783
270,0.096456627
271,0.096868923
272,0.097447506
273,0.098193741
274,0.099097312
275,0.1001551
276,0.10136506
277,0.102716209
278,0.104204558
279,0.10582529
280,0.107571965
281,0.109433279
282,0.111401304
283,0.113469281
284,0.11563331
285,0.117884547
286,0.120207157
287,0.122600416
288,0.125052983
289,0.127558728
290,0.130111213
291,0.132697607
292,0.135313514
293,0.137944625
294,0.140585314
295,0.143226219
296,0.145862242
297,0.148480458
298,0.151073484
299,0.15363657
300,0.156159884
301,0.158637898
302,0.161061831
303,0.163422891
304,0.165713738
305,0.167929142
306,0.170061157
307,0.172106555
308,0.174056635
309,0.175905015
310,0.177649075
311,0.179287127
312,0.180811752
313,0.182219843
314,0.183505274
315,0.18466763
316,0.1857001
317,0.186606111
318,0.187381306
319,0.188022867
320,0.188532721
321,0.188911439
322,0.189156701
323,0.189270578
324,0.189256451
325,0.189115113
326,0.188846817
327,0.188453837
328,0.187943762
329,0.187318149
330,0.186579763
331,0.185732859
332,0.184780466
333,0.183731344
334,0.182587698
335,0.181354591
336,0.180045236
337,0.178660384
338,0.177210479
339,0.17570167
340,0.174138355
341,0.172529507
342,0.170881804
343,0.169201114
344,0.167496378
345,0.1657753
346,0.16404461
347,0.162315145
348,0.160592376
349,0.158881011
350,0.157193221
351,0.155534602
352,0.15391361
353,0.152333157
354,0.150800953
355,0.149322474
356,0.147905816
357,0.146553155
358,0.145272616
359,0.144069505
360,0.14294601
361,0.141909344
362,0.14096239
363,0.140111304
364,0.139352134
365,0.138694021
366,0.138136997
367,0.137676879
368,0.137320983
369,0.137066189
370,0.136915927
371,0.136869256
372,0.136926874
373,0.137086049
374,0.137344533
375,0.137702136
376,0.138158631
377,0.138709209
378,0.139349798
379,0.140079174
380,0.14089158
381,0.14178292
382,0.142752861
383,0.14379575
384,0.144903983
385,0.146077309
386,0.147306979
387,0.148589852
388,0.149924215
389,0.151302796
390,0.15272123
391,0.154169119
392,0.15564479
393,0.157140749
394,0.158650657
395,0.160174934
396,0.161704792
397,0.163235946
398,0.16476575
399,0.166287325
400,0.167797064
401,0.16928695
402,0.170753717
403,0.172191699
404,0.173597029
405,0.174966934
406,0.176297862
407,0.177585975
408,0.178832819
409,0.18002889
410,0.181174004
411,0.182263309
412,0.18329655
413,0.18427277
414,0.185189368
415,0.186040473
416,0.186825342
417,0.187543657
418,0.188195874
419,0.188780644
420,0.18929918
421,0.189749206
422,0.190134836
423,0.190449469
424,0.190700244
425,0.190882186
426,0.190994793
427,0.191041231
428,0.191024043
429,0.190942499
430,0.190799478
431,0.190601034
432,0.190341351
433,0.190027279
434,0.189663149
435,0.189249602
436,0.188785627
437,0.188275215
438,0.187720011
439,0.187124473
440,0.186493614
441,0.185827021
442,0.18513265
443,0.184407975
444,0.183657916
445,0.18288576
446,0.18209788
447,0.181294692
448,0.180480937
449,0.179656473
450,0.17882666
451,0.177998138
452,0.17717009
453,0.176347165
454,0.175534541
455,0.17473414
456,0.173949685
457,0.173181745
458,0.172433589
459,0.171709181
460,0.171009641
461,0.170337996
462,0.169700001
463,0.169097459
464,0.168528722
465,0.167995619
466,0.167503316
467,0.167054638
468,0.16664735
469,0.166287194
470,0.165971099
471,0.165700717
472,0.165479536
473,0.165306113
474,0.165183857
475,0.165112933
476,0.165088555
477,0.165113493
478,0.165188427
479,0.165312256
480,0.165485206
481,0.165705903
482,0.165975339
483,0.166294826
484,0.166657425
485,0.167065072
486,0.167513369
487,0.168001857
488,0.168529193
489,0.169093421
490,0.16969505
491,0.170330607
492,0.17099791
493,0.171696397
494,0.172419092
495,0.173166399
496,0.173936136
497,0.174723546
498,0.175526031
499,0.176344142
500,0.177175207
501,0.178018452
502,0.178871098
503,0.179728222
504,0.180589696
505,0.181450046
506,0.182305987
507,0.183153955
508,0.183988772
509,0.184808617
510,0.185619132
511,0.186414832
512,0.187195807
513,0.187959686
514,0.188704233
515,0.189426491
516,0.190119695
517,0.190785359
518,0.191426358
519,0.192035573
520,0.192611069
521,0.193147197
522,0.19365163
523,0.194120918
524,0.194558008
525,0.194959513
526,0.195324839
527,0.195652618
528,0.195943597
529,0.196195754
530,0.196407628
531,0.196580123
532,0.196712032
533,0.196805395
534,0.196861813
535,0.196879546
536,0.196861715
