cd-rfile,
211,0.129053148
212,0.131495984
213,0.133767157
214,0.135862233
215,0.137774645
216,0.13949863
217,0.141031934
218,0.142370519
219,0.143509274
220,0.144445511
221,0.145174135
222,0.14569324
223,0.146001101
224,0.146096113
225,0.145981623
226,0.145650997
227,0.145104969
228,0.144345123
229,0.143373326
230,0.142191787
231,0.140805498
232,0.139219055
233,0.137437297
234,0.135465728
235,0.133312525
236,0.130986473
237,0.128494774
238,0.12584457
239,0.123049305
240,0.120120351
241,0.11706865
242,0.11391113
243,0.110654283
244,0.107312557
245,0.103899893
246,0.10043027
247,0.096917293
248,0.093372933
249,0.089817113
250,0.086260075
251,0.082717064
252,0.079200831
253,0.075727353
254,0.072310858
255,0.068960115
256,0.065692043
257,0.062521557
258,0.059458801
259,0.056516101
260,0.053703807
261,0.051032508
262,0.04851074
263,0.046146344
264,0.043946677
265,0.041918582
266,0.040068298
267,0.038400696
268,0.036919599
269,0.035628576
270,0.03452875
271,0.033621094
272,0.032907235
273,0.032387255
274,0.03205943
275,0.031921492
276,0.031971155
277,0.032205123
278,0.032617672
279,0.033206007
280,0.033964668
281,0.034886263
282,0.035965789
283,0.037195643
284,0.038569154
285,0.040077788
286,0.04171282
287,0.043466876
288,0.045331436
289,0.047297902
290,0.049356275
291,0.051497911
292,0.053713709
293,0.055993755
294,0.058329627
295,0.060711281
296,0.063128252
297,0.065571917
298,0.068033708
299,0.070505056
300,0.072976057
301,0.075438488
302,0.077884207
303,0.08030384
304,0.082689646
305,0.085033654
306,0.087328024
307,0.089565793
308,0.091739984
309,0.093843453
310,0.095870104
311,0.097813576
312,0.099667796
313,0.101427869
314,0.103088658
315,0.104646645
316,0.106096625
317,0.107434903
318,0.108657711
319,0.109761744
320,0.110744782
321,0.111604295
322,0.112339577
323,0.112948579
324,0.113430966
325,0.113786427
326,0.11401471
327,0.114117565
328,0.114094287
329,0.113945766
330,0.113674556
331,0.113282758
332,0.112772518
333,0.112147091
334,0.11141039
335,0.11056527
336,0.109616563
337,0.108568599
338,0.107427027
339,0.106195245
340,0.104878871
341,0.103484201
342,0.102015104
343,0.10047836
344,0.098880086
345,0.097226978
346,0.095525312
347,0.09378178
348,0.09200351
349,0.090196624
350,0.088367161
351,0.086521629
352,0.084666729
353,0.082809802
354,0.080957278
355,0.079115364
356,0.077291034
357,0.075492058
358,0.073723141
359,0.071989082
360,0.070296416
361,0.068649811
362,0.067054535
363,0.065516832
364,0.06403732
365,0.06262397
366,0.061281198
367,0.060013034
368,0.05882284
369,0.057713827
370,0.05668948
371,0.055751893
372,0.054903278
373,0.054145589
374,0.053478665
375,0.052904862
376,0.052424815
377,0.052039167
378,0.051748548
379,0.051552576
380,0.051450615
381,0.0514416
382,0.051523734
383,0.051695654
384,0.05195535
385,0.052300335
386,0.052728171
387,0.053235488
388,0.053819464
389,0.054477207
390,0.055205443
391,0.056000044
392,0.056857546
393,0.057773939
394,0.058745353
395,0.059767373
396,0.060835347
397,0.061943641
398,0.063088735
399,0.064264726
400,0.065467123
401,0.066692434
402,0.067934716
403,0.069188958
404,0.070449763
405,0.071713722
406,0.072976767
407,0.074233905
408,0.075479737
409,0.076710581
410,0.0779224
411,0.079109913
412,0.080269902
413,0.081398454
414,0.082491662
415,0.083546148
416,0.084558565
417,0.085525504
418,0.086444435
419,0.087311757
420,0.088125712
421,0.088883631
422,0.089584989
423,0.09022682
424,0.090807154
425,0.091324109
426,0.091776625
427,0.092163529
428,0.092484335
429,0.092738548
430,0.092925483
431,0.093045011
432,0.093097411
433,0.093082861
434,0.093001565
435,0.092855491
436,0.092645235
437,0.09237137
438,0.092036904
439,0.09164261
440,0.091190564
441,0.09068118
442,0.09011666
443,0.08950022
444,0.088834263
445,0.088120918
446,0.087363212
447,0.086563227
448,0.085724679
449,0.084850668
450,0.083943965
451,0.083007928
452,0.082046524
453,0.081062469
454,0.080059431
455,0.079040555
456,0.078008799
457,0.076967956
458,0.075922222
459,0.074874718
460,0.073828886
461,0.072787758
462,0.071754533
463,0.070733074
464,0.069726914
465,0.06873956
466,0.067774141
467,0.066832865
468,0.065918278
469,0.065033083
470,0.064179917
471,0.063361262
472,0.062580532
473,0.061839412
474,0.061140002
475,0.060483788
476,0.059872944
477,0.059308912
478,0.058793279
479,0.058326174
480,0.057909016
481,0.057542739
482,0.057227871
483,0.056963672
484,0.056750607
485,0.056588571
486,0.056477692
487,0.056417544
488,0.056407476
489,0.056446507
490,0.056533006
491,0.056666766
492,0.056846171
493,0.057070039
494,0.057336556
495,0.05764368
496,0.057989503
497,0.058370865
498,0.058786729
499,0.059235044
500,0.059713012
501,0.060218816
502,0.060749651
503,0.061302851
504,0.061875717
505,0.062466219
506,0.063071431
507,0.063688173
508,0.06431433
509,0.06494742
510,0.065584089
511,0.066222349
512,0.06685931
513,0.067493432
514,0.068121541
515,0.068740805
516,0.0693494
517,0.069944187
518,0.070523741
519,0.071085792
520,0.071628313
521,0.072148172
522,0.072645449
523,0.073118676
524,0.073566083
525,0.073986506
526,0.074378332
527,0.074740666
528,0.075072164
529,0.075372453
530,0.075640266
531,0.075875052
532,0.076077269
533,0.076246057
534,0.076380776
535,0.076481405
536,0.076548045
537,0.076580997
538,0.076580958
539,0.076547435
540,0.076481164
541,0.076382301
542,0.07625184
543,0.076090784
544,0.075900533
545,0.075682104
546,0.075436186
547,0.075164023
548,0.074866578
549,0.074544828
550,0.074200337
551,0.073834212
552,0.073448335
553,0.073043797
554,0.072622415
555,0.072185872
556,0.071735848
557,0.071273551
558,0.070801162
559,0.070320211
560,0.069832457
561,0.069337932
562,0.068838504
563,0.068335684
564,0.067831818
565,0.067327971
566,0.066826082
567,0.066327021
568,0.065832677
569,0.065344563
570,0.06486403
571,0.064392537
572,0.063931358
573,0.063480615
574,0.063042128
575,0.062617224
576,0.062206385
577,0.061810421
578,0.061430929
579,0.061068428
580,0.060723807
581,0.060398042
582,0.060091391
583,0.059804932
584,0.059538935
585,0.059294177
586,0.059070444
587,0.058868278
588,0.05868786
589,0.058528818
590,0.058391079
591,0.058275632
592,0.058182199
593,0.058110601
594,0.058060528
595,0.058031587
596,0.058023474
597,0.05803571
598,0.058068452
599,0.058120937
600,0.058192808
601,0.0582826
602,0.058389982
603,0.058514397
604,0.05865529
605,0.058811761
606,0.058983163
607,0.0591682
608,0.059366159
609,0.059575472
610,0.059795715
611,0.060025222
612,0.060263774
613,0.060510641
614,0.060764497
615,0.061023309
616,0.061286426
617,0.061553067
618,0.061822014
619,0.062092081
620,0.062361681
621,0.062630232
622,0.062896735
623,0.063160122
624,0.063419808
625,0.063674113
626,0.063922196
627,0.064162724
628,0.064394783
629,0.064617339
630,0.064829263
631,0.065030482
632,0.065220017
633,0.065396775
634,0.065560484
635,0.065710527
636,0.065846088
637,0.065966397
638,0.066072915
639,0.066162447
640,0.066235488
641,0.066291222
642,0.066329018
643,0.066348953
644,0.066350887
645,0.066335076
646,0.066301853
647,0.066250456
648,0.066181015
649,0.066094388
650,0.065989584
651,0.065867186
652,0.065728733
653,0.065574234
654,0.065403699
655,0.065217524
656,0.065016852
657,0.064801976
658,0.064573506
659,0.064331524
660,0.064076348
661,0.063809567
662,0.063531534
663,0.063243549
664,0.062945952
665,0.062640554
666,0.062328312
667,0.062009731
668,0.061685573
669,0.061356513
670,0.061024101
671,0.060688368
672,0.060350708
673,0.060012502
674,0.05967461
675,0.059338096
676,0.059004491
677,0.058674286
678,0.058349071
679,0.058029204
680,0.057715912
681,0.057409542
682,0.057110553
683,0.056819926
684,0.056538834
685,0.056267859
686,0.056008477
687,0.055760908
688,0.055525741
689,0.055303475
690,0.055094994
691,0.054900192
692,0.054720062
693,0.054554226
694,0.054403121
695,0.054266878
696,0.054145754
697,0.054040113
698,0.053949971
699,0.053875606
700,0.053816613
701,0.053773326
702,0.053745028
703,0.053731333
704,0.053731737
705,0.053746542
706,0.053775227
707,0.053817069
708,0.053871772
709,0.053938488
710,0.054017188
711,0.054107065
712,0.05420751
713,0.054317768
714,0.054436344
715,0.054563068
716,0.054696418
717,0.054836634
718,0.054982772
719,0.055134382
720,0.055290134
721,0.055448445
722,0.055608321
723,0.055769618
724,0.055931805
725,0.056093526
726,0.056253374
727,0.056410789
728,0.05656495
729,0.056714907
730,0.056860402
731,0.057000729
732,0.057135219
733,0.0572628
734,0.05738267
735,0.057494714
736,0.057598397
737,0.057692393
738,0.057776825
739,0.057850474
740,0.057913441
741,0.057965215
742,0.058006117
743,0.058035385
744,0.058052825
745,0.058058516
746,0.058052897
747,0.05803538
748,0.058005704
749,0.057963413
750,0.05790917
751,0.05784289
752,0.057764895
753,0.057674688
754,0.057572566
755,0.057459289
756,0.057336031
757,0.057202781
758,0.057059608
759,0.056907597
760,0.056746643
761,0.056577379
762,0.056400337
763,0.056215414
764,0.056023718
765,0.055825273
766,0.055620821
767,0.055411347
768,0.055197683
769,0.05498011
770,0.05475986
771,0.054536869
772,0.054311795
773,0.054085807
774,0.053858769
775,0.053632322
776,0.053406373
777,0.053181307
