cd-rfile,
216,0.013883935
217,0.014227295
218,0.014553245
219,0.014859981
220,0.015144948
221,0.015406521
222,0.015643128
223,0.015852762
224,0.016034371
225,0.016186892
226,0.016309401
227,0.01640204
228,0.016464825
229,0.016498779
230,0.016505163
231,0.016484358
232,0.016437888
233,0.016366046
234,0.016270867
235,0.016153228
236,0.01601413
237,0.015856964
238,0.015683521
239,0.015495485
240,0.015294822
241,0.015083629
242,0.014864512
243,0.014639225
244,0.014410645
245,0.014180736
246,0.013950614
247,0.013722177
248,0.013497645
249,0.013277828
250,0.013064114
251,0.012858335
252,0.012660968
253,0.012473428
254,0.012296414
255,0.012131423
256,0.011977999
257,0.011837876
258,0.01171097
259,0.011596629
260,0.01149476
261,0.011405398
262,0.011328063
263,0.011263095
264,0.011209878
265,0.011167658
266,0.011136289
267,0.011114985
268,0.011102693
269,0.011098927
270,0.011102488
271,0.011113213
272,0.011130321
273,0.01115318
274,0.01118065
275,0.011211944
276,0.011246256
277,0.011282938
278,0.011321715
279,0.011361373
280,0.011401863
281,0.011442448
282,0.011483138
283,0.011523503
284,0.011563181
285,0.011601973
286,0.011639267
287,0.011674876
288,0.011708605
289,0.011740368
290,0.011769201
291,0.011796376
292,0.011822002
293,0.011845647
294,0.011868314
295,0.011888939
296,0.011908563
297,0.011927381
298,0.011945441
299,0.011962735
300,0.011979526
301,0.011995951
302,0.012011745
303,0.012026605
304,0.012041518
305,0.01205693
306,0.012073494
307,0.012089912
308,0.01210666
309,0.012123939
310,0.012141885
311,0.012160556
312,0.012180219
313,0.012200627
314,0.012221864
315,0.012242806
316,0.012264546
317,0.012286315
318,0.012308148
319,0.012330011
320,0.012351716
321,0.012373531
322,0.012394552
323,0.01241444
324,0.012433186
325,0.012450627
326,0.01246689
327,0.012481412
328,0.01249393
329,0.012504292
330,0.012513424
331,0.012519718
332,0.012523492
333,0.012524715
334,0.01252298
335,0.012518536
336,0.012511206
337,0.012500874
338,0.012487403
339,0.012470665
340,0.012451136
341,0.012428843
342,0.012404612
343,0.012377078
344,0.012346285
345,0.012313183
346,0.012277967
347,0.012241168
348,0.012203024
349,0.012163969
350,0.012123877
351,0.012082295
352,0.012039776
353,0.011997206
354,0.011953829
355,0.011910362
356,0.011868026
357,0.01182652
358,0.011785868
359,0.011747293
360,0.011711285
361,0.011677186
362,0.011645774
363,0.011617165
364,0.011590823
365,0.011567158
366,0.011546889
367,0.011529767
368,0.011516394
369,0.011505817
370,0.011498464
371,0.011495591
372,0.011496722
373,0.011501475
374,0.011510207
375,0.011522224
376,0.011538222
377,0.011557304
378,0.011579243
379,0.011604117
380,0.011631501
381,0.011661394
382,0.01169389
383,0.011729097
384,0.011765987
385,0.01180473
386,0.011844653
387,0.011885393
388,0.011926601
389,0.011967961
390,0.0120093
391,0.012051276
392,0.012092499
393,0.012132357
394,0.012171122
395,0.012208492
396,0.012244473
397,0.012278032
398,0.012309998
399,0.012339857
400,0.012367009
401,0.012391461
402,0.012413196
403,0.01243222
404,0.012448291
405,0.012460677
406,0.01247012
407,0.012475824
408,0.01247845
409,0.012478406
410,0.012475324
411,0.012468523
412,0.012458884
413,0.012446357
414,0.012430647
415,0.012411938
416,0.012390724
417,0.01236722
418,0.012340825
419,0.012312078
420,0.012281362
421,0.012249298
422,0.012215048
423,0.0121797
424,0.012142886
425,0.012105315
426,0.012067039
427,0.01202742
428,0.011987932
429,0.011947702
430,0.01190712
431,0.011866953
432,0.011826819
433,0.011786946
434,0.011747941
435,0.011708999
436,0.011670281
437,0.011632811
438,0.011596419
439,0.011560768
440,0.011526525
441,0.011493669
442,0.011462205
443,0.011432076
444,0.011403297
445,0.01137561
446,0.011349618
447,0.011325074
448,0.011301684
449,0.011280542
450,0.011261417
451,0.011243742
452,0.011227694
453,0.011213775
454,0.011201529
455,0.011191408
456,0.011181721
457,0.011173772
458,0.011166738
459,0.011160888
460,0.011156852
461,0.011154595
462,0.011153687
463,0.011154861
464,0.011158319
465,0.011163087
466,0.011168329
467,0.011174637
468,0.01118143
469,0.011189062
470,0.011197345
471,0.011206316
472,0.011216027
473,0.011226853
474,0.011238395
475,0.01125086
476,0.011264581
477,0.011278973
478,0.011293031
479,0.011306425
480,0.011319609
481,0.011332724
482,0.011345653
483,0.011358235
484,0.011370501
485,0.011382557
486,0.011394548
487,0.011406021
488,0.011416653
489,0.011426315
490,0.011434541
491,0.011441519
492,0.011446933
493,0.011451626
494,0.011455099
495,0.011457343
496,0.011456866
497,0.011455817
498,0.011453624
499,0.011449352
500,0.011443624
501,0.011436565
502,0.011427663
503,0.01141729
504,0.011404998
505,0.01139115
506,0.011375669
507,0.011358881
508,0.011340684
509,0.011320837
510,0.011300165
511,0.011278325
512,0.011255714
513,0.011231578
514,0.011206663
515,0.011180783
516,0.011154514
517,0.011127409
518,0.011100142
519,0.011073307
520,0.011046217
521,0.011018539
522,0.010991653
523,0.01096493
524,0.010938633
525,0.010913319
526,0.010888154
527,0.010863672
528,0.010840717
529,0.01081907
530,0.01079881
531,0.010779317
532,0.010761101
533,0.010744345
534,0.010729196
535,0.010716089
536,0.010705368
537,0.010696596
538,0.010688568
539,0.010682188
540,0.010677271
541,0.010674277
542,0.010673127
543,0.010673783
544,0.010675871
545,0.010679602
546,0.010685299
547,0.010692581
548,0.010700861
549,0.010710396
550,0.010721067
551,0.010732581
552,0.01074481
553,0.010758136
554,0.010772874
555,0.010788615
556,0.010804385
557,0.010820527
558,0.010836983
559,0.0108542
560,0.01087077
561,0.010887153
562,0.010903419
563,0.01091943
564,0.010935385
565,0.010949988
566,0.010964241
567,0.010978035
568,0.010991003
569,0.011003488
570,0.011014871
571,0.011024385
572,0.011033219
573,0.011040454
574,0.011047088
575,0.011052746
576,0.011057532
577,0.011061191
578,0.011064378
579,0.01106643
580,0.011066842
581,0.011065586
582,0.011062841
583,0.011058674
584,0.011053691
585,0.011047786
586,0.011040923
587,0.011033379
