%Time (s)	Wheel Position (deg)	Slide position (mm)	Wheel Speed (deg/s)	Slide Speed (mm/s)	Actual sample time (ms)	%2/14/20193:03 PM
2.060	6856.480	153.305	902.500	-1019.416	20.000
2.080	6874.460	131.286	858.500	-1121.952	18.000
2.100	6891.120	108.562	872.583	-1206.930	20.000
2.120	6909.680	82.973	947.250	-1316.935	21.000
2.140	6928.820	56.465	971.750	-1336.088	20.000
2.160	6948.720	30.569	1033.000	-1203.929	20.000
2.180	6970.220	9.990	1112.417	-806.237	20.000
2.200	6992.960	0.123	1157.917	-109.175	20.000
2.220	7015.760	6.390	1059.667	726.431	19.000
2.240	7035.140	27.964	941.667	1349.624	22.000
2.260	7053.340	58.380	806.167	1645.035	18.000
2.280	7067.600	92.136	701.000	1690.621	20.000
2.300	7081.960	124.958	707.917	1585.404	20.000
2.320	7095.860	154.837	680.250	1384.547	20.000
2.340	7109.520	179.492	717.917	1053.829	20.000
2.360	7124.820	196.117	799.250	574.288	20.000
2.380	7141.340	202.277	848.333	63.398	21.000
2.400	7158.600	199.289	872.750	-334.293	20.000
2.420	7176.160	189.651	880.750	-612.403	19.000
2.440	7193.920	175.339	918.667	-806.556	22.000
2.460	7212.520	157.657	873.333	-965.276	18.000
2.480	7229.000	136.910	857.250	-1098.201	20.000
2.500	7247.200	113.879	923.417	-1210.186	20.000
2.520	7265.620	88.689	911.167	-1298.228	20.000
2.540	7283.860	62.333	943.167	-1334.812	20.000
2.560	7303.600	36.116	1020.833	-1257.240	20.000
2.580	7324.680	13.653	1093.917	-927.032	20.000
2.600	7347.180	0.981	1145.083	-273.577	21.000
2.620	7369.960	3.739	1108.833	557.879	20.000
2.640	7391.020	22.463	985.417	1245.875	20.000
2.660	7409.280	51.623	849.583	1607.877	20.000
2.680	7425.240	85.042	756.333	1700.517	21.000
2.700	7439.820	118.476	707.833	1622.689	20.000
2.720	7453.820	149.168	698.917	1437.219	20.000
2.740	7468.040	175.186	737.750	1139.190	20.000
2.760	7483.260	193.788	754.250	680.845	18.000
2.780	7498.280	202.032	777.917	155.335	20.000
2.800	7514.720	200.530	876.667	-274.470	20.000
2.820	7533.020	191.842	905.750	-575.437	20.000
2.840	7550.780	178.143	912.167	-777.443	21.000
2.860	7569.380	161.043	897.250	-939.801	20.000
2.880	7586.680	140.725	880.917	-1079.495	21.000
2.900	7604.880	118.047	918.667	-1190.138	20.000
2.920	7623.360	93.255	934.667	-1286.672	20.000
2.940	7642.340	66.915	963.917	-1337.557	20.000
2.960	7662.040	40.468	1020.750	-1291.908	20.000
2.980	7682.980	16.763	1028.000	-1009.009	19.000
3.000	7703.500	2.099	1115.833	-395.904	21.000
3.020	7727.300	2.130	1158.083	419.335	20.000
3.040	7748.800	18.418	1003.583	1161.025	20.000
3.060	7767.440	46.673	871.250	1582.084	20.000
3.080	7783.760	79.801	751.750	1700.453	20.000
3.100	7797.880	113.496	693.750	1647.908	20.000
3.120	7811.900	144.893	705.750	1480.379	20.000
3.140	7826.060	171.907	685.333	1196.267	18.000
3.160	7839.820	191.796	765.167	759.375	21.000
3.180	7856.760	201.618	862.333	195.558	21.000
3.200	7873.860	200.331	866.167	-230.673	20.000
3.220	7891.420	193.252	888.583	-511.336	19.000
3.240	7909.220	180.227	871.333	-755.161	20.000
3.260	7926.380	163.510	876.750	-919.754	20.000
3.280	7944.420	143.636	908.083	-1059.703	20.000
3.300	7962.600	121.265	914.167	-1179.476	21.000
3.320	7981.040	96.595	938.583	-1283.608	19.000
3.340	7999.940	70.255	911.750	-1340.621	20.000
3.360	8017.880	43.624	949.000	-1311.061	20.000
3.380	8038.500	19.245	1109.500	-1060.724	21.000
3.400	8061.760	3.172	1170.500	-484.393	20.000
3.420	8084.700	1.211	1130.917	315.523	20.000
3.440	8106.560	15.599	1030.417	1087.794	20.000
3.460	8125.480	42.935	844.833	1557.057	18.000
3.480	8140.700	75.894	720.167	1706.263	20.000
3.500	8155.060	109.880	742.833	1665.274	21.000
3.520	8170.360	141.660	738.417	1507.385	20.000
3.540	8184.480	169.394	699.333	1238.916	20.000
3.560	8198.840	190.233	761.500	807.706	21.000
3.580	8215.060	201.128	840.917	277.663	20.000
3.600	8232.240	201.679	873.250	-191.153	20.000
3.620	8249.860	194.324	886.750	-516.827	20.000
3.640	8267.660	181.683	893.833	-737.029	20.000
3.660	8285.600	165.196	905.833	-908.517	20.000
3.680	8303.640	145.536	863.833	-1059.830	19.000
3.700	8320.300	123.196	846.667	-1129.868	19.000
3.720	8337.940	100.043	910.167	-1276.776	20.000
3.740	8356.800	72.416	985.667	-1384.292	21.000
3.760	8377.200	45.723	1028.750	-1317.956	21.000
3.780	8397.820	20.870	1040.083	-1092.838	18.000
3.800	8419.200	3.984	1148.667	-537.577	22.000
3.820	8443.180	0.781	1149.417	251.359	18.000
3.840	8464.400	14.036	1007.917	1048.466	21.000
3.860	8483.560	40.958	897.000	1544.351	20.000
3.880	8500.340	73.764	790.167	1708.497	21.000
3.900	8515.420	107.965	730.500	1679.384	20.000
3.920	8529.640	140.051	665.917	1525.581	18.000
3.940	8542.640	168.199	708.333	1261.070	21.000
3.960	8558.280	189.498	804.583	832.094	20.000
3.980	8574.540	200.883	837.417	300.009	21.000
4.000	8591.740	201.817	879.333	-173.404	20.000
4.020	8609.340	194.753	842.583	-511.145	18.000
4.040	8625.640	182.081	842.167	-737.540	20.000
4.060	8643.520	165.671	954.083	-902.452	23.000
4.080	8663.060	146.165	904.500	-1044.954	18.000
4.100	8679.720	124.008	863.667	-1172.262	20.000
4.120	8698.160	99.568	937.333	-1241.661	20.000
4.140	8717.040	74.239	964.583	-1359.200	20.000
4.160	8736.660	46.015	975.583	-1351.858	20.000
4.180	8756.220	21.789	1012.833	-1080.005	19.000
4.200	8777.460	4.413	1112.667	-568.925	20.000
4.220	8800.360	0.628	1151.500	220.266	20.000
4.240	8822.740	13.270	1048.167	1021.076	21.000
