%Time (s)	Wheel Position (deg)	Slide position (mm)	Wheel Speed (deg/s)	Slide Speed (mm/s)	Actual sample time (ms)	%2/14/20193:01 PM
2.940	9423.220	93.224	752.083	-1042.975	19.000
2.960	9438.480	71.849	777.583	-1087.220	21.000
2.980	9454.280	50.044	788.417	-1092.711	20.000
3.000	9470.220	28.868	837.500	-986.472	20.000
3.020	9487.920	11.630	919.333	-717.045	20.000
3.040	9506.600	1.287	919.750	-270.321	19.000
3.060	9524.680	1.486	934.500	288.197	21.000
3.080	9543.560	12.595	877.583	813.835	20.000
3.100	9559.320	32.929	734.500	1156.300	20.000
3.120	9573.100	57.507	629.917	1278.883	19.000
3.140	9584.720	83.264	556.583	1284.565	21.000
3.160	9595.580	108.348	520.500	1210.505	20.000
3.180	9605.580	131.363	485.833	1088.688	20.000
3.200	9615.060	151.773	456.417	952.953	19.000
3.220	9623.960	169.379	444.083	804.641	20.000
3.240	9633.080	183.767	477.250	625.172	20.000
3.260	9643.160	194.202	526.417	416.143	20.000
3.280	9654.120	200.316	570.083	190.578	20.000
3.300	9665.940	201.894	610.833	-19.728	21.000
3.320	9678.500	199.565	645.417	-228.566	19.000
3.340	9691.600	192.930	651.000	-409.567	20.000
3.360	9704.500	183.460	648.333	-542.620	20.000
3.380	9717.700	171.355	677.833	-659.266	20.000
3.400	9731.700	157.197	725.333	-758.864	21.000
3.420	9746.520	141.047	736.917	-855.845	20.000
3.440	9760.980	123.119	705.667	-920.328	19.000
3.460	9775.080	104.134	747.917	-1011.691	21.000
3.480	9790.820	82.774	768.167	-1085.815	20.000
3.500	9805.740	61.092	774.833	-1094.817	20.000
3.520	9821.900	39.380	789.000	-1056.127	18.000
3.540	9837.760	19.736	895.500	-878.318	22.000
3.560	9857.620	5.394	991.083	-517.848	20.000
3.580	9876.580	0.000	922.750	2.618	19.000
3.600	9894.600	5.777	902.167	573.904	22.000
3.620	9912.140	22.172	774.583	1013.926	18.000
3.640	9925.580	45.034	650.333	1240.768	20.000
3.660	9938.520	70.715	598.167	1301.548	19.000
3.680	9949.560	96.335	544.500	1245.939	22.000
3.700	9960.420	120.208	514.083	1144.042	20.000
3.720	9970.100	141.951	470.667	1025.418	20.000
3.740	9979.460	161.074	467.500	884.831	20.000
3.760	9988.920	177.163	484.333	716.471	20.000
3.780	9998.780	189.544	481.750	517.401	19.000
3.800	10008.420	197.757	522.083	303.265	20.000
3.820	10019.840	201.649	597.000	86.766	20.000
3.840	10032.100	201.220	629.000	-134.777	20.000
3.860	10044.940	196.424	655.000	-329.250	20.000
3.880	10058.260	188.302	675.500	-482.095	21.000
3.900	10071.920	177.331	692.000	-607.551	20.000
3.920	10085.820	164.184	683.083	-699.488	19.000
3.940	10099.340	149.290	693.833	-810.387	20.000
3.960	10113.680	131.853	728.167	-907.049	20.000
3.980	10128.280	113.175	713.750	-973.256	20.000
4.000	10142.580	92.948	781.750	-1042.273	21.000
4.020	10159.240	71.634	780.000	-1089.838	19.000
4.040	10173.740	49.677	764.000	-1095.967	21.000
4.060	10190.360	28.562	866.083	-982.450	19.000
4.080	10208.180	11.400	920.833	-711.363	20.000
4.100	10226.900	1.211	926.417	-262.787	19.000
4.120	10245.060	1.594	910.583	305.818	21.000
4.140	10263.060	13.178	851.917	833.691	20.000
4.160	10278.920	33.741	759.167	1159.876	21.000
4.180	10293.320	58.303	647.417	1282.586	20.000
4.200	10304.940	84.230	558.417	1288.524	20.000
4.220	10315.840	109.267	496.750	1206.355	19.000
4.240	10325.060	132.206	476.167	1086.262	21.000
4.260	10335.060	152.585	488.083	949.633	20.000
4.280	10344.420	170.068	456.083	795.383	19.000
4.300	10353.580	184.257	479.167	621.214	20.000
4.320	10363.760	194.692	530.667	408.354	20.000
4.340	10374.780	200.484	573.167	177.681	20.000
4.360	10386.660	201.879	612.250	-36.264	21.000
4.380	10399.220	199.105	643.167	-242.803	20.000
4.400	10412.340	192.363	667.083	-417.739	20.000
4.420	10425.860	182.633	686.583	-553.985	20.000
4.440	10439.680	170.359	680.417	-667.310	20.000
4.460	10453.160	156.033	691.583	-767.547	19.000
4.480	10467.440	139.714	727.417	-861.208	21.000
4.500	10481.960	121.679	693.167	-938.141	18.000
4.520	10495.500	102.219	732.333	-1014.117	21.000
4.540	10511.280	81.226	767.000	-1074.195	20.000
4.560	10526.240	59.483	816.333	-1105.160	22.000
4.580	10543.800	37.602	835.167	-1048.210	18.000
4.600	10559.740	18.464	873.250	-850.929	21.000
4.620	10578.840	4.643	941.583	-485.862	19.000
4.640	10596.980	0.031	926.667	47.629	21.000
4.660	10615.740	6.742	900.750	616.617	20.000
4.680	10632.540	23.827	784.250	1039.783	20.000
4.700	10647.140	47.026	683.917	1248.493	20.000
4.720	10659.960	72.753	588.750	1305.570	19.000
4.740	10670.960	98.511	544.833	1249.642	21.000
4.760	10681.800	122.368	503.917	1141.361	20.000
4.780	10691.100	144.035	450.167	1020.757	19.000
4.800	10700.140	163.020	460.833	871.870	20.000
4.820	10709.640	178.741	483.167	697.636	20.000
