%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73959.043,297.329,0.867,14.939,96.690,96.348,-10.053,-6.354,-5.238,-4.385,-2.375,-7.264,-8.008,-7.492,-5.693,-3.126,-0.527,-8.177,-0.523,-2.612,-4.768,-7.656,0.000,21.003,24.283,0.068,179.875,-50.027
73955.012,297.329,0.867,14.939,96.690,96.348,-10.269,-6.354,-5.665,-3.550,-2.375,-7.471,-7.901,-7.920,-5.024,-3.335,-0.422,-8.071,-0.314,-2.508,-4.664,-6.642,0.000,21.041,24.242,0.069,179.891,-50.038
73946.949,297.329,0.866,14.940,96.690,96.348,-10.485,-6.688,-5.131,-4.907,-2.591,-7.160,-7.795,-8.027,-5.805,-2.397,-0.843,-7.965,-0.418,-2.299,-4.353,-6.417,0.000,21.080,24.263,0.068,179.858,-50.048
73955.012,297.329,0.867,14.939,96.690,96.668,-10.161,-6.688,-4.596,-3.863,-3.454,-7.471,-7.901,-7.599,-5.247,-2.397,-0.316,-8.284,-0.627,-1.672,-5.079,-6.980,0.000,21.080,24.242,0.071,179.858,-50.038
73959.043,297.331,0.867,14.932,96.611,96.508,-10.702,-6.800,-5.558,-4.489,-2.375,-7.679,-8.115,-7.064,-5.582,-2.709,0.106,-7.434,0.105,-2.194,-4.146,-7.881,0.000,21.138,24.253,0.070,179.907,-50.059
73946.949,297.327,0.866,14.940,96.690,96.508,-10.377,-5.908,-5.451,-4.176,-2.591,-7.369,-8.222,-8.241,-5.470,-3.126,-0.422,-7.646,-0.314,-2.194,-5.079,-6.642,0.000,21.157,24.263,0.070,179.875,-50.059
73955.012,297.331,0.867,14.933,96.611,96.668,-10.918,-6.131,-5.024,-3.967,-1.943,-7.369,-7.688,-7.920,-6.028,-2.293,-0.949,-7.753,-0.000,-1.776,-4.664,-7.318,0.000,21.157,24.283,0.071,179.858,-50.038
73950.981,297.329,0.866,14.939,96.690,96.668,-9.513,-6.688,-5.238,-4.280,-2.807,-7.057,-8.222,-7.171,-5.358,-2.501,-0.211,-8.177,-0.523,-2.299,-4.871,-6.642,0.000,21.157,24.293,0.071,179.875,-50.038
73946.949,297.331,0.866,14.934,96.611,96.668,-10.053,-6.242,-5.345,-4.072,-2.483,-7.888,-7.688,-7.385,-5.359,-2.709,-0.422,-7.434,-0.627,-2.194,-4.249,-7.430,0.000,21.118,24.334,0.071,179.875,-50.059
73938.887,297.332,0.866,14.941,96.690,96.828,-10.485,-6.465,-4.383,-4.280,-2.807,-6.746,-8.435,-7.813,-5.917,-2.813,-0.738,-8.071,-0.209,-2.508,-4.768,-6.642,0.000,21.118,24.354,0.070,179.907,-50.048
