%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73773.601,297.360,0.864,15.030,97.626,97.376,-9.945,-6.577,-4.382,-4.071,-1.943,-7.370,-7.796,-7.063,-5.693,-2.710,0.106,-7.966,0.838,-1.881,-4.146,-7.205,0.000,64.779,-0.884,-1.387,89.766,-40.043
73773.601,297.361,0.864,15.024,97.547,97.696,-10.593,-6.019,-4.703,-3.862,-1.835,-7.370,-7.048,-7.063,-5.135,-2.501,-0.000,-6.904,-0.105,-1.881,-4.249,-6.980,0.000,64.779,-0.894,-1.387,89.782,-40.021
73773.601,297.360,0.864,15.036,97.705,97.696,-10.053,-5.239,-4.062,-3.862,-2.159,-6.124,-8.009,-6.956,-5.470,-2.606,-0.422,-7.223,0.314,-2.717,-4.249,-6.192,0.000,64.798,-0.884,-1.389,89.766,-40.021
73777.632,297.360,0.864,15.042,97.784,97.696,-10.485,-6.242,-4.383,-4.280,-1.943,-6.955,-7.475,-7.492,-5.247,-2.397,-0.949,-7.116,0.105,-2.090,-4.146,-6.192,0.000,64.836,-0.884,-1.390,89.766,-40.021
73777.632,297.358,0.864,15.036,97.705,97.536,-9.621,-6.131,-4.597,-3.549,-2.915,-6.643,-7.475,-8.027,-5.470,-2.710,0.211,-8.179,-0.627,-1.776,-4.664,-6.642,0.000,64.817,-0.873,-1.390,89.749,-40.021
73777.632,297.360,0.864,15.030,97.626,97.536,-9.729,-6.131,-5.025,-3.549,-2.159,-7.577,-7.155,-7.385,-6.028,-2.397,-0.211,-7.116,0.000,-1.881,-4.664,-7.093,0.000,64.817,-0.853,-1.392,89.766,-40.043
73785.695,297.358,0.864,15.035,97.705,97.856,-9.837,-5.796,-5.025,-3.863,-1.835,-7.266,-7.902,-7.599,-4.912,-3.439,-0.105,-7.010,0.105,-2.090,-4.146,-6.079,0.000,64.913,-0.833,-1.394,89.766,-40.032
73777.632,297.358,0.864,15.036,97.705,97.856,-10.485,-5.685,-4.276,-4.489,-2.267,-7.058,-7.796,-7.813,-5.358,-1.876,-0.527,-7.116,0.105,-2.508,-4.146,-6.980,0.000,64.856,-0.833,-1.394,89.766,-40.021
73777.632,297.361,0.864,15.036,97.705,97.856,-9.729,-5.908,-4.169,-3.654,-2.699,-6.643,-7.689,-7.599,-4.689,-2.397,-0.105,-7.541,0.314,-1.045,-4.664,-6.304,0.000,64.933,-0.792,-1.395,89.798,-40.021
73777.632,297.360,0.864,15.030,97.626,98.176,-10.269,-6.354,-4.811,-4.071,-2.267,-7.474,-7.475,-7.277,-5.805,-3.022,-0.211,-7.329,-0.209,-1.672,-4.042,-7.093,0.000,64.933,-0.762,-1.396,89.749,-40.021
