%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73201.146,297.856,0.856,15.045,96.893,95.139,-11.889,-6.130,-5.878,-4.593,-2.483,-7.887,-8.222,-7.812,-5.693,-3.438,-0.949,-7.539,-1.881,-2.716,-5.079,-7.992,0.000,58.644,32.089,-2.862,32.966,-17.102
73197.115,297.856,0.856,15.033,96.735,95.139,-11.241,-7.356,-5.558,-3.653,-3.130,-7.472,-8.542,-7.705,-6.252,-3.334,-0.844,-7.752,-0.732,-3.134,-4.975,-7.092,0.000,58.567,32.119,-2.865,32.966,-17.113
73201.146,297.853,0.856,15.032,96.735,95.139,-12.105,-6.910,-5.237,-3.967,-2.159,-7.887,-7.581,-8.026,-5.358,-2.917,-0.633,-7.858,-1.254,-2.508,-4.768,-6.866,0.000,58.413,32.129,-2.866,32.966,-17.092
73197.115,297.855,0.856,15.027,96.656,95.139,-11.565,-7.690,-5.451,-4.071,-2.915,-7.679,-7.474,-7.598,-6.363,-3.230,-0.422,-8.389,-0.836,-2.612,-4.664,-7.542,0.000,58.278,32.160,-2.867,32.966,-17.092
73197.115,297.855,0.856,15.033,96.735,95.139,-11.997,-6.353,-6.092,-3.862,-2.051,-8.198,-7.581,-7.491,-5.470,-3.751,-0.738,-7.539,-1.672,-1.985,-4.353,-6.866,0.000,58.182,32.180,-2.870,32.966,-17.102
73197.115,297.850,0.856,15.020,96.577,95.139,-11.241,-7.022,-4.916,-4.697,-2.591,-7.473,-7.795,-6.956,-5.358,-3.334,-0.211,-7.645,-0.523,-3.239,-4.768,-6.979,0.000,58.124,32.201,-2.871,32.966,-17.092
73197.115,297.855,0.856,15.021,96.577,94.979,-11.781,-7.133,-5.023,-3.758,-2.915,-7.161,-7.047,-8.026,-5.805,-2.917,0.000,-7.645,-0.941,-2.508,-4.975,-6.754,0.000,57.990,32.231,-2.872,32.950,-17.070
73205.178,297.853,0.856,15.020,96.577,95.300,-11.781,-7.467,-5.985,-4.071,-2.051,-7.680,-7.474,-7.598,-6.586,-3.022,0.000,-8.601,-0.732,-2.612,-4.250,-7.204,0.000,57.893,32.241,-2.873,32.982,-17.113
73197.115,297.856,0.856,15.021,96.577,95.300,-11.565,-6.799,-6.519,-3.549,-1.835,-7.680,-7.795,-7.812,-5.246,-3.959,-1.054,-7.539,-1.881,-2.612,-4.871,-7.429,0.000,57.855,32.262,-2.872,32.950,-17.081
73197.115,297.855,0.856,15.027,96.656,95.300,-12.105,-6.910,-5.558,-5.010,-2.699,-7.369,-8.756,-7.812,-5.693,-3.126,-0.633,-7.964,-0.836,-3.657,-4.250,-6.866,0.000,57.739,32.282,-2.873,32.933,-17.102
73193.084,297.852,0.856,15.039,96.814,95.300,-11.781,-6.687,-5.664,-4.175,-3.023,-7.369,-8.008,-8.347,-5.469,-3.022,-0.738,-7.964,-0.836,-2.612,-4.871,-6.979,0.000,57.701,32.312,-2.874,32.982,-17.113
73205.178,297.852,0.856,15.026,96.656,95.139,-11.673,-7.913,-5.451,-4.280,-2.591,-7.473,-8.008,-7.170,-6.697,-2.917,-0.633,-8.601,-1.463,-2.821,-4.560,-7.092,0.000,57.605,32.322,-2.873,32.966,-17.092
73197.115,297.856,0.856,15.014,96.498,95.460,-11.241,-6.241,-5.878,-3.967,-3.023,-7.784,-8.008,-7.384,-5.581,-3.855,-0.527,-7.752,-1.463,-2.925,-4.664,-7.204,0.000,57.547,32.343,-2.872,32.966,-17.092
73193.084,297.853,0.856,15.027,96.656,95.300,-11.673,-7.245,-5.558,-4.593,-2.483,-7.680,-8.222,-7.705,-5.469,-3.022,-0.422,-7.752,-0.732,-3.761,-4.457,-6.416,0.000,57.508,32.363,-2.871,32.950,-17.102
73193.084,297.853,0.856,15.033,96.735,95.300,-12.213,-7.467,-5.558,-4.071,-3.130,-7.576,-7.581,-7.812,-5.358,-3.438,-0.316,-7.858,-1.045,-2.612,-4.871,-7.092,0.000,57.451,32.363,-2.870,32.982,-17.081
73193.084,297.852,0.856,15.033,96.735,95.460,-11.349,-7.579,-5.237,-3.862,-2.483,-7.680,-7.901,-7.812,-6.027,-3.334,-0.422,-8.283,-1.150,-2.612,-4.664,-7.316,0.000,57.451,32.373,-2.869,32.950,-17.102
73197.115,297.853,0.856,15.014,96.498,95.620,-11.997,-7.022,-6.413,-3.967,-2.267,-7.680,-7.795,-7.705,-5.246,-3.647,-0.422,-7.433,-1.882,-2.508,-5.079,-6.753,0.000,57.393,32.363,-2.866,32.982,-17.092
73193.084,297.855,0.856,15.021,96.577,95.460,-11.781,-7.245,-5.130,-4.175,-2.375,-7.992,-8.115,-8.454,-6.139,-3.126,-0.843,-8.283,-1.045,-3.343,-4.975,-6.865,0.000,57.374,32.383,-2.864,32.982,-17.102
73189.052,297.855,0.856,15.021,96.577,95.620,-11.565,-6.799,-5.344,-4.071,-2.807,-7.473,-7.581,-8.026,-5.693,-3.334,-0.738,-7.858,-1.359,-2.090,-4.871,-6.753,0.000,57.335,32.394,-2.861,32.966,-17.102
