%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73039.892,297.598,0.855,25.063,268.543,265.723,-10.593,-6.242,-6.306,-3.862,-2.051,-7.889,-7.902,-7.492,-5.693,-3.647,-0.527,-7.966,-1.046,-2.717,-4.768,-7.093,0.000,9.393,7.874,0.528,18.049,-11.968
73043.923,297.598,0.855,25.062,268.543,265.883,-10.918,-6.577,-5.131,-4.697,-2.807,-7.993,-8.330,-8.348,-6.028,-3.751,-0.527,-7.647,-0.732,-3.553,-4.871,-6.530,0.000,9.528,7.864,0.530,18.065,-11.990
73043.923,297.600,0.855,25.059,268.464,265.723,-11.242,-6.465,-5.025,-4.175,-2.591,-7.889,-7.369,-8.241,-5.805,-3.022,0.000,-7.754,-0.209,-2.090,-5.079,-7.655,0.000,9.547,7.854,0.533,18.065,-11.968
73043.923,297.597,0.855,25.070,268.701,265.723,-11.134,-7.691,-5.345,-4.175,-2.591,-7.577,-7.796,-7.385,-6.363,-3.230,-0.211,-8.179,-0.000,-2.194,-4.042,-7.093,0.000,9.624,7.833,0.537,18.081,-11.990
73043.923,297.600,0.855,25.066,268.622,265.723,-11.026,-6.019,-5.452,-3.758,-2.267,-7.785,-7.475,-7.063,-5.247,-2.918,-0.527,-7.435,-0.418,-2.194,-4.664,-6.642,0.000,9.682,7.803,0.542,18.065,-11.979
73039.892,297.600,0.855,25.067,268.622,265.563,-10.485,-6.354,-5.025,-4.280,-2.051,-7.058,-8.116,-7.706,-5.693,-2.397,0.106,-7.541,-0.000,-3.135,-4.664,-6.980,0.000,9.759,7.772,0.546,18.081,-11.968
73047.955,297.598,0.855,25.073,268.780,265.883,-11.242,-6.911,-5.345,-4.488,-2.915,-7.370,-7.689,-8.562,-5.470,-2.709,-1.160,-7.860,0.209,-2.194,-4.457,-7.093,0.000,9.778,7.752,0.552,18.065,-11.968
73043.923,297.598,0.855,25.066,268.622,265.883,-10.485,-7.357,-4.811,-3.549,-2.051,-7.889,-7.582,-7.599,-6.586,-3.126,0.211,-8.391,-0.314,-2.090,-4.664,-7.205,0.000,9.855,7.711,0.558,18.049,-11.958
73039.892,297.600,0.855,25.074,268.780,265.563,-10.918,-6.465,-6.307,-4.488,-1.835,-8.200,-7.689,-8.027,-5.470,-3.126,-0.422,-7.116,-1.255,-2.612,-4.975,-7.318,0.000,9.913,7.681,0.564,18.065,-11.968
73043.923,297.600,0.855,25.074,268.780,265.563,-11.026,-6.465,-5.345,-4.175,-2.699,-7.370,-8.970,-8.134,-5.247,-3.230,-0.105,-7.435,-0.209,-3.344,-4.768,-7.093,0.000,9.951,7.620,0.570,18.065,-11.958
73039.892,297.600,0.855,25.067,268.622,265.723,-11.350,-6.800,-5.452,-4.175,-2.915,-7.162,-7.369,-8.348,-5.582,-2.605,-0.633,-7.754,-0.523,-2.717,-4.353,-7.205,0.000,9.990,7.569,0.577,18.049,-11.968
73039.892,297.598,0.855,25.074,268.780,265.723,-10.269,-7.580,-5.559,-3.966,-2.483,-7.577,-7.902,-8.027,-6.028,-2.918,-0.316,-8.284,0.419,-2.508,-4.560,-6.755,0.000,10.028,7.518,0.584,18.081,-11.990
73047.955,297.600,0.855,25.069,268.701,265.883,-10.918,-5.908,-5.452,-3.966,-2.159,-7.993,-7.155,-7.706,-5.470,-2.501,0.211,-7.434,-1.150,-2.403,-4.042,-7.543,0.000,10.047,7.447,0.591,18.049,-11.968
73043.923,297.598,0.855,25.066,268.622,265.883,-11.242,-5.685,-5.025,-4.175,-2.375,-7.162,-8.436,-7.492,-5.582,-3.126,-0.316,-7.646,-0.418,-3.030,-4.975,-7.093,0.000,10.105,7.396,0.598,18.065,-11.979
73043.923,297.600,0.855,25.074,268.780,265.883,-11.242,-6.800,-5.131,-4.593,-2.591,-7.681,-7.902,-8.776,-6.140,-2.918,-1.160,-7.540,-1.045,-2.717,-4.664,-7.430,0.000,10.143,7.366,0.605,18.049,-11.968
73043.923,297.602,0.855,25.066,268.622,265.883,-10.810,-7.803,-5.238,-4.384,-2.915,-7.681,-7.689,-7.278,-5.470,-2.188,0.211,-7.753,-0.209,-2.090,-4.457,-6.755,0.000,10.201,7.315,0.611,18.049,-11.979
73035.860,297.600,0.855,25.071,268.701,265.883,-10.485,-6.465,-5.025,-3.653,-2.375,-8.408,-7.796,-7.813,-6.252,-2.709,-0.738,-7.540,-1.150,-2.926,-4.457,-7.205,0.000,10.220,7.274,0.617,18.081,-11.979
73035.860,297.598,0.855,25.075,268.780,265.883,-10.810,-5.908,-5.345,-3.236,-2.159,-6.955,-7.582,-7.170,-5.135,-2.814,0.106,-7.540,-0.627,-2.821,-4.664,-6.980,0.000,10.278,7.213,0.622,18.065,-11.979
73039.892,297.602,0.855,25.074,268.780,265.883,-11.350,-6.800,-4.704,-4.593,-2.375,-7.681,-7.582,-8.027,-5.693,-3.126,-1.160,-7.540,-0.836,-2.508,-4.353,-6.642,0.000,10.297,7.183,0.627,18.016,-11.990
73043.923,297.600,0.855,25.077,268.859,266.204,-10.702,-7.357,-5.666,-4.071,-2.807,-7.370,-8.009,-8.348,-5.917,-2.605,-0.211,-8.284,-0.418,-2.508,-4.768,-6.867,0.000,10.317,7.142,0.631,18.065,-11.968
73039.892,297.603,0.855,25.074,268.780,265.883,-10.918,-6.911,-5.238,-4.175,-2.375,-8.304,-8.436,-8.134,-5.582,-3.022,-0.633,-7.434,-0.836,-2.717,-4.768,-7.318,0.000,10.394,7.132,0.635,18.049,-11.968
73039.892,297.602,0.855,25.074,268.780,265.883,-10.810,-6.800,-5.345,-4.175,-2.591,-6.955,-8.330,-7.920,-5.917,-3.335,-0.316,-7.540,-0.418,-2.299,-4.975,-6.530,0.000,10.451,7.112,0.637,18.032,-11.979
73039.892,297.605,0.855,25.074,268.780,266.204,-11.134,-6.354,-5.773,-5.010,-2.375,-7.577,-7.582,-8.027,-6.028,-2.814,-1.055,-8.071,-0.836,-2.508,-4.975,-6.867,0.000,10.509,7.102,0.641,18.049,-11.968
73043.923,297.603,0.855,25.074,268.780,266.204,-10.918,-7.245,-5.025,-3.862,-2.591,-7.577,-8.009,-8.455,-6.028,-2.918,0.000,-8.177,-0.836,-1.881,-4.664,-6.642,0.000,10.528,7.092,0.644,18.049,-11.979
73035.860,297.603,0.855,25.079,268.859,266.204,-10.702,-6.131,-5.025,-3.653,-2.051,-7.889,-7.582,-7.492,-5.693,-2.397,-0.633,-6.903,-0.836,-2.508,-4.664,-7.543,0.000,10.586,7.092,0.645,18.065,-11.968
73043.923,297.603,0.855,25.077,268.859,266.044,-10.810,-6.242,-5.559,-3.862,-3.131,-7.785,-8.223,-7.920,-6.252,-3.647,-0.633,-8.071,-1.045,-3.239,-4.353,-7.205,0.000,10.625,7.112,0.647,18.065,-11.979
73043.923,297.605,0.855,25.085,269.017,266.044,-11.458,-6.911,-5.238,-4.280,-2.159,-7.370,-8.223,-7.813,-5.358,-2.397,-0.844,-7.540,-0.627,-3.030,-4.457,-6.417,0.000,10.644,7.132,0.648,18.081,-11.958
73035.860,297.605,0.855,25.079,268.859,266.204,-10.593,-6.800,-5.559,-3.445,-2.483,-7.889,-7.369,-7.813,-5.358,-2.605,-0.105,-8.284,-0.209,-2.194,-5.286,-6.642,0.000,10.721,7.173,0.648,18.098,-11.968
73047.955,297.606,0.855,25.084,269.017,266.044,-11.134,-6.577,-4.597,-3.966,-2.051,-7.681,-7.475,-7.599,-6.586,-2.709,-0.633,-7.222,-0.209,-2.090,-4.042,-7.656,0.000,10.721,7.193,0.648,18.081,-11.979
73039.892,297.603,0.855,25.078,268.859,266.364,-10.810,-6.242,-6.094,-4.175,-3.023,-7.577,-7.475,-7.599,-5.135,-3.335,0.000,-7.540,-0.314,-2.612,-4.249,-6.305,0.000,10.740,7.254,0.649,18.016,-11.979
73047.955,297.603,0.855,25.073,268.780,266.204,-10.593,-6.131,-4.704,-4.593,-2.591,-7.370,-7.689,-7.599,-5.582,-2.918,-0.738,-7.646,-0.523,-3.135,-4.768,-6.980,0.000,10.779,7.305,0.648,18.065,-11.990
73035.860,297.605,0.855,25.083,268.938,266.684,-11.674,-6.911,-5.559,-4.175,-3.239,-7.577,-7.796,-8.348,-6.140,-2.709,-0.422,-7.646,-0.209,-1.463,-4.768,-6.530,0.000,10.779,7.335,0.647,18.065,-11.958
73043.923,297.602,0.855,25.077,268.859,266.524,-10.485,-6.465,-5.238,-3.758,-2.159,-7.474,-8.116,-7.385,-6.252,-2.501,-0.211,-7.753,-0.836,-2.508,-4.353,-7.205,0.000,10.759,7.407,0.648,18.032,-11.958
73043.923,297.603,0.855,25.088,269.096,266.524,-11.242,-6.800,-6.201,-4.175,-2.159,-7.474,-7.475,-7.706,-5.247,-3.439,-0.527,-7.646,-0.418,-1.985,-4.353,-6.867,0.000,10.759,7.468,0.648,18.049,-11.990
73047.955,297.606,0.855,25.084,269.017,266.364,-11.134,-6.800,-5.131,-5.010,-2.375,-7.993,-8.009,-7.920,-6.140,-3.022,-0.527,-8.390,-0.314,-3.344,-4.768,-7.430,0.000,10.740,7.528,0.648,18.049,-11.979
73043.923,297.603,0.855,25.085,269.017,266.524,-11.242,-7.023,-5.666,-3.966,-2.483,-7.785,-8.116,-8.669,-6.028,-2.918,-0.105,-7.434,-0.627,-2.090,-5.390,-6.192,0.000,10.702,7.589,0.647,18.000,-11.979
73039.892,297.602,0.855,25.085,269.017,266.204,-10.593,-6.577,-5.345,-3.445,-1.943,-7.474,-7.902,-7.492,-6.028,-2.709,-0.422,-7.753,0.105,-1.881,-4.457,-7.656,0.000,10.625,7.661,0.647,18.049,-11.990
73039.892,297.605,0.855,25.086,269.017,266.524,-11.350,-6.577,-5.773,-4.280,-2.483,-8.096,-7.902,-7.492,-5.805,-3.856,-0.527,-8.284,-1.673,-2.508,-5.390,-7.318,0.000,10.528,7.722,0.649,18.065,-11.958
73047.955,297.605,0.855,25.084,269.017,266.524,-11.783,-6.800,-5.452,-4.906,-2.051,-7.474,-8.543,-7.385,-6.028,-3.230,-0.949,-7.434,-0.314,-2.926,-4.146,-6.417,0.000,10.509,7.793,0.649,18.065,-11.958
