%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73640.565,298.218,0.860,25.016,269.175,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.207,11.824,-0.121,36.644,-20.026
73640.565,298.216,0.860,25.012,269.096,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.169,11.824,-0.121,36.628,-20.037
73640.565,298.218,0.860,25.020,269.254,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.169,11.824,-0.118,36.612,-20.026
73644.597,298.218,0.860,25.015,269.175,267.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.150,11.824,-0.117,36.644,-20.037
73644.597,298.218,0.860,25.023,269.333,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.130,11.834,-0.117,36.644,-20.037
73648.628,298.216,0.860,25.026,269.412,267.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.092,11.824,-0.115,36.612,-20.037
73648.628,298.218,0.860,25.026,269.412,267.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.053,11.834,-0.114,36.644,-20.048
73648.628,298.216,0.860,25.026,269.412,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.034,11.813,-0.113,36.628,-20.037
73648.628,298.218,0.860,25.018,269.254,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.957,11.824,-0.112,36.644,-20.026
73640.565,298.218,0.860,25.027,269.412,267.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.900,11.824,-0.110,36.612,-20.037
73648.628,298.216,0.860,25.015,269.175,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.842,11.803,-0.108,36.612,-20.037
73648.628,298.216,0.860,25.026,269.412,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.803,11.813,-0.107,36.612,-20.037
73644.597,298.218,0.860,25.023,269.333,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.726,11.803,-0.106,36.628,-20.037
73644.597,298.219,0.860,25.023,269.333,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.688,11.813,-0.104,36.628,-20.026
73644.597,298.218,0.860,25.034,269.570,267.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.669,11.783,-0.102,36.595,-20.015
73644.597,298.218,0.860,25.030,269.491,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.611,11.783,-0.099,36.644,-20.037
73644.597,298.216,0.860,25.023,269.333,267.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.592,11.813,-0.098,36.644,-20.015
73640.565,298.218,0.860,25.023,269.333,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.553,11.793,-0.096,36.644,-20.026
73644.597,298.216,0.860,25.037,269.649,267.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.553,11.793,-0.093,36.644,-20.037
73644.597,298.216,0.860,25.030,269.491,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.495,11.803,-0.091,36.612,-20.037
73640.565,298.214,0.860,25.027,269.412,267.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.495,11.793,-0.088,36.628,-20.037
