%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73688.942,297.542,0.863,14.921,96.041,95.357,-11.134,-8.249,-6.520,-5.010,-3.563,-7.993,-9.077,-8.776,-7.256,-3.751,-1.055,-9.347,-1.150,-3.657,-6.426,-7.881,0.000,-26.165,21.711,0.113,-112.115,26.822
73692.973,297.540,0.863,14.914,95.962,95.197,-11.674,-7.803,-6.306,-4.802,-2.915,-8.927,-8.650,-8.348,-7.256,-3.856,-1.265,-8.391,-1.150,-3.448,-5.286,-8.669,0.000,-26.146,21.650,0.111,-112.099,26.801
73701.036,297.542,0.863,14.920,96.041,95.357,-12.107,-7.134,-6.734,-4.697,-3.239,-7.889,-9.718,-8.348,-6.586,-4.064,-1.582,-8.072,-1.359,-3.239,-5.700,-7.543,0.000,-26.185,21.558,0.109,-112.132,26.822
73692.973,297.539,0.863,14.920,96.041,95.197,-12.323,-7.914,-6.200,-5.532,-3.347,-7.993,-8.757,-8.134,-7.144,-3.856,-1.476,-8.285,-1.046,-3.762,-5.804,-7.768,0.000,-26.185,21.497,0.108,-112.148,26.812
73684.910,297.540,0.863,14.903,95.804,95.357,-11.566,-7.914,-6.200,-4.697,-3.563,-7.993,-8.970,-8.348,-6.698,-3.543,-1.265,-8.922,-1.255,-3.344,-5.908,-7.993,0.000,-26.204,21.436,0.106,-112.132,26.801
73688.942,297.540,0.863,14.927,96.120,95.197,-11.891,-7.134,-6.948,-5.115,-3.131,-8.927,-8.650,-8.455,-6.363,-4.168,-1.265,-8.922,-1.464,-3.657,-5.389,-8.894,0.000,-26.204,21.365,0.104,-112.132,26.801
73688.942,297.542,0.863,14.915,95.962,95.357,-11.783,-7.246,-6.520,-5.010,-3.131,-8.408,-9.398,-8.562,-6.921,-4.689,-0.949,-8.603,-1.255,-3.971,-5.908,-7.768,0.000,-26.185,21.304,0.101,-112.099,26.801
73688.942,297.542,0.863,14.915,95.962,95.197,-12.323,-7.246,-6.200,-5.219,-3.239,-8.408,-9.077,-8.669,-6.810,-3.647,-2.425,-8.497,-1.150,-4.389,-5.182,-7.881,0.000,-26.185,21.233,0.100,-112.099,26.812
73697.005,297.544,0.863,14.926,96.120,95.357,-11.674,-8.026,-5.772,-5.010,-3.563,-8.200,-9.184,-9.097,-6.921,-3.960,-1.793,-9.453,-1.568,-3.762,-6.426,-8.331,0.000,-26.185,21.172,0.097,-112.115,26.812
73692.973,297.544,0.863,14.927,96.120,95.197,-12.215,-7.914,-6.520,-5.010,-3.023,-9.134,-8.970,-8.562,-7.591,-4.377,-1.476,-9.241,-1.882,-3.762,-5.597,-9.006,0.000,-26.223,21.111,0.097,-112.132,26.812
