%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73846.165,297.236,0.866,25.049,271.531,268.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.427,-19.492,0.512,33.133,-7.879
73842.134,297.236,0.865,25.05,271.531,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.388,-19.512,0.513,33.133,-7.879
73842.134,297.236,0.865,25.046,271.452,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.408,-19.512,0.515,33.166,-7.869
73846.165,297.236,0.866,25.049,271.531,268.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.388,-19.532,0.516,33.133,-7.89
73842.134,297.24,0.865,25.046,271.452,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.331,-19.532,0.518,33.15,-7.858
73846.165,297.239,0.865,25.049,271.531,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.311,-19.522,0.52,33.133,-7.879
73842.134,297.236,0.865,25.046,271.452,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.292,-19.502,0.52,33.15,-7.869
73846.165,297.239,0.865,25.049,271.531,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.254,-19.522,0.523,33.133,-7.879
73842.134,297.239,0.865,25.05,271.531,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.273,-19.532,0.525,33.15,-7.879
73842.134,297.237,0.865,25.046,271.452,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.234,-19.502,0.526,33.15,-7.869
73846.165,297.239,0.865,25.049,271.531,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.273,-19.502,0.527,33.133,-7.879
73838.102,297.239,0.865,25.043,271.373,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.273,-19.492,0.528,33.133,-7.858
73842.134,297.24,0.865,25.043,271.373,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.292,-19.471,0.53,33.166,-7.879
73842.134,297.237,0.865,25.046,271.452,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.292,-19.471,0.532,33.133,-7.89
73846.165,297.242,0.865,25.046,271.452,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.273,-19.471,0.533,33.166,-7.89
73842.134,297.236,0.865,25.042,271.373,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.292,-19.451,0.535,33.15,-7.879
73838.102,297.24,0.865,25.043,271.373,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.311,-19.451,0.536,33.15,-7.89
73838.102,297.237,0.865,25.043,271.373,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.331,-19.431,0.537,33.15,-7.858
73846.165,297.24,0.865,25.038,271.294,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.35,-19.431,0.539,33.133,-7.89
73838.102,297.239,0.865,25.04,271.294,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.35,-19.421,0.539,33.133,-7.858
73842.134,297.242,0.865,25.039,271.294,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.369,-19.421,0.542,33.166,-7.901
73842.134,297.237,0.865,25.042,271.373,267.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.388,-19.41,0.543,33.166,-7.879
73838.102,297.237,0.865,25.043,271.373,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.388,-19.37,0.544,33.133,-7.858
73842.134,297.239,0.865,25.039,271.294,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.408,-19.4,0.545,33.133,-7.879
73838.102,297.237,0.865,25.032,271.136,267.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.408,-19.37,0.546,33.15,-7.869
73846.165,297.239,0.865,25.035,271.215,267.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.427,-19.36,0.547,33.117,-7.847
73846.165,297.24,0.865,25.042,271.373,267.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.465,-19.38,0.548,33.182,-7.879
73842.134,297.242,0.865,25.035,271.215,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.485,-19.349,0.549,33.133,-7.879
73842.134,297.236,0.865,25.039,271.294,267.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.446,-19.36,0.55,33.15,-7.869
73842.134,297.239,0.865,25.032,271.136,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.504,-19.329,0.551,33.15,-7.912
73838.102,297.237,0.865,25.032,271.136,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.485,-19.319,0.551,33.117,-7.858
73842.134,297.239,0.865,25.035,271.215,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.504,-19.299,0.553,33.133,-7.858
73842.134,297.237,0.865,25.035,271.215,267.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.523,-19.278,0.552,33.133,-7.879
73842.134,297.237,0.865,25.039,271.294,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.542,-19.278,0.553,33.15,-7.879
73838.102,297.239,0.865,25.04,271.294,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.542,-19.258,0.554,33.182,-7.869
73842.134,297.234,0.865,25.039,271.294,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.523,-19.228,0.555,33.166,-7.879
73842.134,297.237,0.865,25.039,271.294,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.581,-19.238,0.555,33.15,-7.869
73842.134,297.237,0.865,25.035,271.215,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.562,-19.217,0.556,33.117,-7.869
73846.165,297.239,0.865,25.035,271.215,267.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.562,-19.197,0.556,33.133,-7.879
73838.102,297.236,0.865,25.039,271.294,268.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.581,-19.156,0.557,33.133,-7.89
73838.102,297.239,0.865,25.047,271.452,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,-19.156,0.557,33.15,-7.858
73838.102,297.236,0.865,25.043,271.373,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,-19.126,0.558,33.133,-7.869
73850.197,297.237,0.866,25.041,271.373,267.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.581,-19.116,0.558,33.133,-7.879
73846.165,297.232,0.866,25.034,271.215,267.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.619,-19.085,0.559,33.133,-7.879
