%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73914.698,297.594,0.865,25.038,271.217,270.446,-11.458,-6.800,-5.238,-4.594,-2.267,-7.369,-7.901,-8.134,-5.805,-2.918,-0.844,-8.284,-0.418,-2.403,-4.768,-7.205,0.000,-45.731,0.025,-0.791,-90.054,-49.874
73922.761,297.592,0.865,25.044,271.375,270.446,-10.053,-7.691,-5.451,-4.280,-2.915,-7.265,-8.222,-7.920,-5.582,-3.126,-0.844,-8.284,-0.732,-1.985,-4.975,-7.318,0.000,-45.712,0.056,-0.794,-90.071,-49.874
73926.792,297.597,0.865,25.040,271.296,270.606,-10.269,-6.800,-5.772,-4.907,-3.239,-8.199,-8.008,-7.813,-6.028,-2.709,-0.633,-7.753,-0.836,-2.821,-4.457,-7.655,0.000,-45.731,0.086,-0.798,-90.022,-49.885
73926.792,297.594,0.865,25.043,271.375,270.606,-9.729,-6.354,-5.238,-4.176,-3.239,-6.850,-8.115,-7.813,-5.917,-3.647,-0.633,-8.284,-0.314,-2.612,-4.975,-7.093,0.000,-45.731,0.076,-0.801,-90.054,-49.874
73930.824,297.590,0.865,25.046,271.454,270.606,-10.377,-7.023,-5.131,-5.011,-2.591,-7.161,-8.222,-8.455,-5.805,-2.814,-1.265,-7.965,0.000,-2.717,-4.664,-6.755,0.000,-45.789,0.096,-0.804,-90.071,-49.885
73926.792,297.592,0.865,25.047,271.454,270.606,-9.729,-7.023,-5.451,-3.967,-2.807,-7.265,-7.901,-7.813,-5.470,-2.918,-0.633,-8.708,-0.314,-2.194,-5.597,-7.881,0.000,-45.808,0.117,-0.809,-90.071,-49.895
73922.761,297.592,0.865,25.047,271.454,270.606,-10.594,-6.800,-5.665,-4.280,-2.375,-8.303,-9.076,-7.813,-6.475,-2.918,-0.844,-8.177,-0.314,-2.508,-4.249,-7.543,0.000,-45.789,0.127,-0.811,-90.071,-49.895
73930.824,297.594,0.865,25.053,271.612,270.606,-10.485,-6.242,-5.558,-4.280,-2.159,-6.850,-8.008,-7.813,-5.358,-3.856,-0.316,-7.965,-0.523,-1.672,-4.560,-6.642,0.000,-45.827,0.127,-0.814,-90.071,-49.863
73926.792,297.595,0.865,25.054,271.612,270.926,-10.810,-6.688,-4.917,-5.220,-2.159,-7.473,-7.474,-7.920,-5.916,-2.397,-0.527,-8.177,-0.418,-2.403,-4.560,-6.530,0.000,-45.847,0.147,-0.817,-90.038,-49.895
73930.824,297.594,0.865,25.061,271.770,270.766,-10.485,-6.800,-5.238,-3.758,-2.915,-7.265,-7.795,-8.134,-5.358,-2.397,-0.633,-8.602,-0.209,-2.403,-5.079,-6.980,0.000,-45.847,0.147,-0.819,-90.071,-49.885
73926.792,297.595,0.865,25.061,271.770,271.086,-10.810,-7.246,-5.238,-4.176,-2.051,-7.784,-8.435,-7.492,-6.697,-2.605,-0.527,-8.177,-0.105,-2.299,-4.664,-7.205,0.000,-45.885,0.147,-0.822,-90.071,-49.895
73922.761,297.594,0.865,25.062,271.770,271.086,-10.161,-6.242,-5.879,-3.863,-1.835,-6.850,-7.901,-7.599,-4.688,-3.126,-0.527,-7.859,-0.627,-2.090,-4.768,-6.755,0.000,-45.904,0.157,-0.824,-90.087,-49.874
73930.824,297.594,0.865,25.068,271.928,270.926,-10.918,-6.688,-4.917,-5.220,-2.591,-7.057,-8.008,-7.599,-5.358,-2.293,-0.633,-7.859,0.105,-2.717,-4.768,-6.867,0.000,-45.904,0.157,-0.828,-90.071,-49.863
73930.824,297.592,0.865,25.068,271.928,270.926,-9.621,-6.354,-5.024,-3.967,-2.699,-7.369,-7.688,-9.097,-5.916,-2.605,-0.844,-8.177,-0.627,-2.403,-4.975,-7.430,0.000,-45.847,0.137,-0.830,-90.071,-49.874
73922.761,297.594,0.865,25.073,272.007,270.766,-10.594,-7.468,-5.451,-4.280,-2.267,-7.369,-7.581,-7.599,-6.474,-2.293,-0.316,-8.177,0.105,-1.881,-4.146,-7.318,0.000,-45.904,0.137,-0.833,-90.071,-49.874
73926.792,297.594,0.865,25.065,271.849,270.606,-10.161,-6.019,-5.238,-4.280,-2.159,-7.265,-8.435,-7.813,-5.246,-3.439,-1.160,-8.177,-0.523,-2.508,-4.146,-7.204,0.000,-45.847,0.157,-0.836,-90.054,-49.885
73930.824,297.592,0.865,25.068,271.928,270.606,-10.484,-6.577,-4.169,-4.280,-2.483,-6.850,-7.901,-7.385,-4.911,-2.188,-0.527,-7.434,0.105,-2.403,-4.353,-6.416,0.000,-45.866,0.157,-0.838,-90.071,-49.852
73934.855,297.590,0.866,25.067,271.928,271.086,-10.484,-7.023,-5.345,-4.698,-2.807,-7.576,-8.222,-8.883,-5.804,-2.709,-1.265,-7.859,-0.418,-2.508,-5.804,-7.429,0.000,-45.808,0.167,-0.840,-90.038,-49.863
73926.792,297.594,0.865,25.061,271.770,270.926,-10.268,-7.580,-5.879,-4.280,-1.835,-8.095,-7.688,-7.706,-6.585,-2.397,-0.316,-8.071,-0.523,-2.299,-5.286,-7.542,0.000,-45.789,0.157,-0.842,-90.054,-49.874
73926.792,297.592,0.865,25.069,271.928,270.606,-10.700,-6.131,-5.986,-4.072,-2.699,-7.888,-8.756,-8.348,-5.023,-3.439,-0.211,-8.071,-1.150,-2.299,-4.457,-6.641,0.000,-45.750,0.157,-0.845,-90.038,-49.885
73926.792,297.590,0.865,25.076,272.086,270.766,-10.592,-6.131,-4.917,-4.280,-1.943,-6.850,-7.901,-6.957,-5.246,-2.501,-0.949,-7.965,0.314,-2.926,-4.146,-6.641,0.000,-45.712,0.188,-0.849,-90.054,-49.874
73922.761,297.594,0.865,25.069,271.928,270.766,-10.916,-6.688,-5.024,-4.280,-3.023,-7.784,-8.008,-8.776,-6.139,-3.230,-0.949,-8.496,-0.314,-2.090,-5.182,-7.317,0.000,-45.673,0.188,-0.851,-90.054,-49.874
73926.792,297.594,0.865,25.072,272.007,270.926,-10.160,-7.580,-5.558,-4.594,-2.699,-7.473,-8.008,-7.706,-5.916,-2.605,-0.949,-8.177,-0.627,-1.881,-4.871,-7.092,0.000,-45.616,0.208,-0.854,-90.071,-49.895
73922.761,297.592,0.865,25.077,272.086,270.766,-10.376,-6.131,-6.200,-4.594,-2.159,-7.369,-8.435,-7.706,-5.469,-2.709,-0.633,-7.646,-1.045,-1.881,-4.975,-7.767,0.000,-45.539,0.188,-0.856,-90.054,-49.885
73922.761,297.592,0.865,25.077,272.086,270.766,-10.592,-6.242,-4.917,-4.385,-2.483,-7.473,-9.183,-7.599,-5.804,-2.605,-0.738,-7.859,0.523,-2.403,-4.871,-6.641,0.000,-45.462,0.218,-0.859,-90.071,-49.895
73922.761,297.590,0.865,25.069,271.928,270.606,-11.565,-6.131,-5.558,-4.072,-2.591,-7.473,-7.688,-8.455,-5.692,-2.814,-0.422,-7.859,-0.209,-2.508,-4.353,-6.754,0.000,-45.423,0.228,-0.861,-90.054,-49.874
73926.792,297.592,0.865,25.076,272.086,270.446,-10.160,-7.357,-5.024,-4.072,-2.483,-7.057,-7.581,-7.278,-5.246,-2.814,-0.211,-8.390,-0.209,-2.299,-5.079,-7.317,0.000,-45.366,0.259,-0.862,-90.038,-49.874
