%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73559.938,298.442,0.859,25.024,268.856,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.456,39.560,-1.565,-179.994,-20.026
73555.907,298.443,0.859,25.025,268.856,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.456,39.550,-1.562,-179.994,-20.016
73568.001,298.442,0.859,25.027,268.935,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.456,39.560,-1.559,-179.994,-20.016
73559.938,298.442,0.859,25.024,268.856,265.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.475,39.560,-1.557,-179.994,-20.016
73559.938,298.442,0.859,25.021,268.777,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.475,39.580,-1.554,-179.994,-20.037
73555.907,298.443,0.859,25.021,268.777,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.494,39.580,-1.551,-179.994,-20.026
73559.938,298.443,0.859,25.032,269.014,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.494,39.580,-1.548,-180.010,-20.016
73559.938,298.443,0.859,25.024,268.856,265.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.552,39.570,-1.546,-179.994,-20.016
73551.875,298.442,0.859,25.026,268.856,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.571,39.590,-1.544,-179.978,-20.016
73555.907,298.440,0.859,25.029,268.935,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.610,39.580,-1.540,-180.010,-20.026
73559.938,298.440,0.859,25.028,268.935,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.648,39.601,-1.537,-180.010,-20.016
73563.969,298.443,0.859,25.027,268.935,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.687,39.590,-1.535,-180.010,-20.026
73555.907,298.440,0.859,25.029,268.935,266.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.706,39.611,-1.533,-179.994,-20.016
73563.969,298.440,0.859,25.024,268.856,265.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.745,39.631,-1.531,-179.994,-20.016
73555.907,298.442,0.859,25.025,268.856,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.822,39.631,-1.529,-179.961,-20.037
73559.938,298.442,0.859,25.028,268.935,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.879,39.641,-1.526,-179.994,-20.016
73563.969,298.443,0.859,25.027,268.935,265.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.899,39.672,-1.525,-179.978,-20.016
73559.938,298.440,0.859,25.028,268.935,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.956,39.672,-1.523,-179.978,-20.026
73555.907,298.440,0.859,25.029,268.935,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.995,39.722,-1.521,-179.961,-20.016
73559.938,298.442,0.859,25.021,268.777,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.014,39.733,-1.520,-179.994,-20.016
73563.969,298.440,0.859,25.024,268.856,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.091,39.763,-1.516,-179.961,-20.016
73559.938,298.440,0.859,25.021,268.777,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.091,39.783,-1.515,-179.994,-20.016
73559.938,298.445,0.859,25.021,268.777,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.130,39.804,-1.513,-179.994,-20.016
73559.938,298.442,0.859,25.021,268.777,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.187,39.855,-1.511,-179.978,-20.005
73559.938,298.443,0.859,25.024,268.856,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.149,39.875,-1.510,-179.978,-20.016
73563.969,298.442,0.859,25.024,268.856,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.187,39.926,-1.507,-180.010,-20.016
73563.969,298.445,0.859,25.024,268.856,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.207,39.936,-1.506,-179.994,-20.005
73559.938,298.447,0.859,25.021,268.777,264.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.149,39.976,-1.505,-179.994,-20.026
73559.938,298.445,0.859,25.021,268.777,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.130,39.997,-1.502,-180.010,-20.016
73563.969,298.445,0.859,25.016,268.698,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.168,40.037,-1.501,-179.978,-20.037
73568.001,298.443,0.859,25.016,268.698,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.110,40.027,-1.498,-179.994,-20.016
73555.907,298.447,0.859,25.022,268.777,265.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.091,40.078,-1.496,-179.978,-20.016
73559.938,298.445,0.859,25.021,268.777,265.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.014,40.068,-1.494,-179.994,-20.026
73563.969,298.448,0.859,25.013,268.619,264.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.995,40.088,-1.492,-179.994,-20.016
73568.001,298.448,0.859,25.012,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.995,40.098,-1.489,-179.994,-20.026
73568.001,298.447,0.859,25.016,268.698,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.860,40.119,-1.488,-179.994,-20.016
73563.969,298.448,0.859,25.013,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.841,40.129,-1.486,-179.978,-20.016
73563.969,298.448,0.859,25.013,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.764,40.129,-1.483,-180.010,-20.016
73563.969,298.450,0.859,25.013,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.706,40.129,-1.482,-179.994,-20.016
73568.001,298.450,0.859,25.016,268.698,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.668,40.149,-1.479,-180.010,-20.005
73559.938,298.448,0.859,25.006,268.460,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.610,40.149,-1.478,-179.961,-20.037
73568.001,298.447,0.859,25.012,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.552,40.159,-1.475,-179.978,-20.016
73563.969,298.448,0.859,25.017,268.698,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.456,40.159,-1.474,-179.978,-20.026
73572.032,298.445,0.859,25.011,268.619,265.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.379,40.159,-1.472,-179.994,-20.026
73568.001,298.447,0.859,25.008,268.540,265.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.340,40.149,-1.470,-179.994,-20.016
73568.001,298.448,0.859,25.012,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.244,40.180,-1.469,-179.994,-20.016
73563.969,298.445,0.859,25.013,268.619,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.129,40.170,-1.466,-179.961,-20.005
73563.969,298.447,0.859,25.016,268.698,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.052,40.180,-1.466,-179.978,-20.016
73568.001,298.445,0.859,25.012,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.975,40.210,-1.463,-180.010,-20.016
73563.969,298.443,0.859,25.005,268.460,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.859,40.200,-1.462,-180.010,-20.016
73563.969,298.448,0.859,25.020,268.777,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.763,40.220,-1.461,-179.978,-20.016
73568.001,298.445,0.859,25.012,268.619,265.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.705,40.261,-1.459,-179.978,-20.026
73563.969,298.445,0.859,25.020,268.777,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.609,40.251,-1.457,-179.994,-20.016
73568.001,298.445,0.859,25.016,268.698,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.513,40.261,-1.455,-179.994,-20.016
73563.969,298.442,0.859,25.013,268.619,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.397,40.302,-1.454,-179.978,-20.026
73559.938,298.445,0.859,25.013,268.619,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.301,40.332,-1.452,-180.010,-20.016
73563.969,298.443,0.859,25.027,268.935,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.147,40.342,-1.449,-179.994,-20.016
73563.969,298.443,0.859,25.013,268.619,265.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.070,40.383,-1.448,-180.010,-20.026
73559.938,298.445,0.859,25.013,268.619,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.955,40.424,-1.445,-179.961,-20.016
73563.969,298.442,0.859,25.013,268.619,265.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.839,40.464,-1.443,-179.994,-20.026
73559.938,298.443,0.859,25.010,268.540,265.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.724,40.474,-1.440,-179.978,-20.026
