%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73705.067,297.621,0.863,14.860,95.253,92.235,-11.999,-7.803,-6.200,-6.054,-3.239,-8.408,-8.864,-8.241,-6.921,-3.856,-2.214,-8.922,-0.941,-4.598,-5.493,-7.881,0.000,105.532,34.916,-1.871,89.971,27.167
73697.005,297.619,0.863,14.848,95.095,92.395,-11.891,-8.026,-6.093,-5.115,-3.671,-8.512,-8.436,-9.739,-6.698,-3.647,-1.687,-8.391,-1.673,-3.344,-6.115,-8.218,0.000,105.590,34.905,-1.872,89.971,27.145
73701.036,297.623,0.863,14.854,95.174,92.395,-11.891,-9.363,-6.306,-5.219,-3.347,-8.200,-9.184,-8.134,-7.926,-4.168,-1.476,-9.347,-1.359,-3.657,-6.011,-8.331,0.000,105.609,34.875,-1.873,89.971,27.167
73701.036,297.621,0.863,14.842,95.016,92.075,-11.674,-7.357,-7.375,-5.637,-3.023,-8.615,-8.970,-8.455,-6.475,-4.377,-1.476,-9.134,-2.091,-3.553,-5.493,-8.106,0.000,105.686,34.875,-1.873,89.971,27.135
73705.067,297.619,0.863,14.841,95.016,92.235,-11.891,-7.246,-5.986,-5.741,-3.455,-8.200,-9.184,-8.776,-7.368,-4.168,-1.476,-8.922,-1.568,-4.389,-6.115,-7.768,0.000,105.706,34.875,-1.873,89.971,27.145
73705.067,297.624,0.863,14.848,95.095,92.395,-12.647,-7.691,-6.948,-5.219,-3.347,-8.719,-8.757,-9.418,-7.368,-3.856,-2.214,-8.710,-1.150,-3.971,-5.908,-8.331,0.000,105.783,34.885,-1.873,89.971,27.156
73697.005,297.623,0.863,14.842,95.016,92.395,-11.566,-8.695,-6.413,-5.637,-3.671,-8.304,-8.757,-8.348,-7.144,-4.689,-0.949,-9.666,-1.673,-3.553,-5.493,-7.768,0.000,105.802,34.895,-1.874,89.971,27.167
73697.005,297.621,0.863,14.842,95.016,92.235,-11.674,-7.580,-7.268,-4.906,-3.131,-8.615,-8.650,-7.920,-6.251,-4.168,-1.371,-8.710,-1.568,-3.448,-5.804,-8.669,0.000,105.840,34.905,-1.875,89.971,27.156
73697.005,297.621,0.863,14.842,95.016,92.395,-12.107,-7.468,-6.200,-5.219,-3.239,-8.512,-9.398,-8.348,-6.586,-4.585,-2.109,-8.497,-1.046,-3.866,-5.597,-7.768,0.000,105.859,34.936,-1.875,89.971,27.145
73701.036,297.621,0.863,14.829,94.858,92.075,-12.647,-8.026,-6.306,-5.323,-3.347,-8.615,-8.757,-8.348,-6.363,-3.647,-2.531,-8.497,-1.359,-3.971,-5.597,-7.881,0.000,105.898,34.966,-1.875,89.988,27.145
73701.036,297.618,0.863,14.842,95.016,92.556,-11.566,-8.026,-6.306,-5.323,-3.563,-8.719,-8.864,-8.027,-6.363,-4.168,-1.160,-9.772,-1.673,-3.553,-5.804,-8.218,0.000,105.936,34.977,-1.876,89.955,27.135
73697.005,297.626,0.863,14.836,94.937,92.395,-11.674,-7.803,-6.841,-5.010,-3.131,-9.342,-8.864,-8.455,-7.145,-4.377,-1.371,-8.390,-1.673,-3.657,-5.182,-8.443,0.000,105.994,35.007,-1.876,89.971,27.156
73697.005,297.619,0.863,14.836,94.937,92.075,-11.999,-7.134,-6.413,-4.697,-2.915,-7.889,-9.077,-8.562,-6.475,-4.273,-2.215,-9.239,-0.941,-3.239,-5.700,-7.318,0.000,105.994,35.017,-1.876,89.971,27.145
73692.973,297.619,0.863,14.843,95.016,92.395,-12.863,-7.580,-6.413,-5.532,-3.563,-8.512,-8.223,-8.990,-6.475,-3.647,-2.004,-8.921,-1.777,-3.971,-5.389,-7.993,0.000,106.052,35.058,-1.875,89.955,27.145
73692.973,297.621,0.863,14.824,94.779,92.235,-11.566,-8.137,-6.306,-4.697,-3.995,-8.408,-8.970,-8.883,-6.586,-4.273,-1.476,-9.133,-1.568,-3.553,-6.115,-8.331,0.000,106.071,35.088,-1.876,89.971,27.156
73697.005,297.621,0.863,14.836,94.937,92.395,-11.891,-7.580,-7.162,-5.428,-3.455,-9.238,-9.077,-8.883,-6.698,-4.273,-1.371,-9.346,-1.673,-3.657,-5.182,-9.007,0.000,106.071,35.099,-1.875,89.955,27.145
73688.942,297.621,0.863,14.831,94.858,92.395,-11.566,-7.580,-6.948,-5.219,-3.239,-8.096,-8.543,-8.990,-6.252,-4.481,-1.476,-8.602,-1.986,-3.344,-5.390,-7.993,0.000,106.110,35.109,-1.876,89.955,27.135
73697.005,297.621,0.863,14.824,94.779,92.556,-12.539,-8.137,-6.306,-6.263,-3.887,-8.823,-9.504,-8.990,-6.921,-3.439,-1.793,-9.133,-1.359,-4.180,-5.597,-8.331,0.000,106.129,35.149,-1.874,89.988,27.135
73697.005,297.619,0.863,14.830,94.858,92.235,-12.323,-7.691,-6.520,-5.115,-3.995,-8.512,-9.398,-9.204,-6.363,-3.752,-1.793,-8.815,-1.255,-3.762,-6.426,-8.556,0.000,106.148,35.139,-1.873,89.988,27.145
73692.973,297.618,0.863,14.824,94.779,92.556,-12.431,-7.803,-6.627,-5.323,-2.807,-9.134,-8.864,-8.669,-7.256,-4.064,-2.004,-9.239,-1.986,-3.448,-5.493,-8.556,0.000,106.148,35.149,-1.873,89.988,27.135
73697.005,297.616,0.863,14.830,94.858,92.556,-12.539,-7.357,-7.268,-5.428,-3.563,-8.512,-8.970,-8.883,-6.140,-4.794,-2.004,-9.133,-2.195,-3.448,-5.597,-7.543,0.000,106.167,35.149,-1.871,89.971,27.156
73697.005,297.618,0.863,14.830,94.858,92.395,-11.999,-8.249,-6.413,-5.741,-3.347,-8.512,-9.291,-8.455,-6.586,-3.752,-2.004,-8.708,-1.150,-4.389,-5.493,-7.656,0.000,106.167,35.139,-1.870,89.971,27.156
73697.005,297.616,0.863,14.817,94.700,92.556,-12.107,-8.137,-6.413,-4.802,-3.455,-8.615,-8.970,-9.418,-6.475,-3.856,-1.582,-9.239,-1.882,-3.657,-6.011,-7.881,0.000,106.167,35.159,-1.868,89.971,27.156
73692.973,297.619,0.863,14.824,94.779,92.876,-11.783,-8.360,-6.093,-4.906,-3.239,-8.408,-8.757,-8.027,-7.256,-3.856,-1.265,-9.664,-1.673,-2.926,-5.908,-8.331,0.000,106.167,35.159,-1.868,89.971,27.135
73688.942,297.618,0.863,14.824,94.779,92.716,-11.674,-7.357,-6.734,-5.532,-3.347,-8.615,-8.864,-8.562,-5.917,-3.960,-2.109,-8.921,-2.091,-3.239,-5.390,-7.881,0.000,106.225,35.129,-1.865,89.955,27.145
73688.942,297.618,0.863,14.824,94.779,92.876,-11.783,-7.803,-6.093,-5.950,-3.455,-7.785,-9.291,-8.669,-6.698,-4.689,-1.582,-9.239,-0.941,-4.075,-5.701,-7.656,0.000,106.225,35.109,-1.862,89.955,27.156
73692.973,297.616,0.863,14.812,94.621,92.876,-12.431,-7.691,-6.734,-5.323,-2.915,-8.823,-8.970,-9.097,-6.252,-3.960,-1.793,-9.133,-1.673,-3.657,-6.011,-8.106,0.000,106.167,35.099,-1.860,89.988,27.145
73684.910,297.613,0.863,14.819,94.700,93.196,-11.242,-8.360,-6.734,-5.323,-3.563,-8.304,-8.650,-8.669,-6.921,-3.543,-1.687,-9.877,-1.464,-3.553,-5.701,-8.444,0.000,106.206,35.058,-1.858,90.004,27.167
73692.973,297.616,0.863,14.812,94.621,93.196,-11.999,-7.580,-6.841,-5.115,-3.347,-9.238,-8.436,-8.241,-6.252,-3.960,-2.215,-9.133,-2.195,-3.030,-6.115,-8.894,0.000,106.244,35.027,-1.854,89.955,27.167
73688.942,297.615,0.863,14.824,94.779,93.036,-12.107,-6.800,-6.200,-5.741,-3.671,-7.681,-9.504,-8.455,-6.363,-4.273,-1.371,-8.921,-1.150,-4.075,-5.908,-7.768,0.000,106.244,35.017,-1.851,89.988,27.135
73688.942,297.616,0.863,14.824,94.779,92.876,-12.431,-7.691,-6.413,-5.219,-2.915,-8.408,-8.864,-8.455,-6.698,-3.752,-2.531,-9.027,-1.150,-3.135,-6.011,-8.444,0.000,106.283,34.987,-1.848,89.971,27.156
73688.942,297.616,0.863,14.824,94.779,93.036,-11.242,-8.249,-6.948,-5.115,-4.103,-8.615,-8.650,-9.097,-6.810,-3.856,-2.004,-9.452,-1.777,-3.866,-6.322,-8.106,0.000,106.302,34.946,-1.844,89.971,27.145
73701.036,297.616,0.863,14.817,94.700,93.356,-11.674,-7.914,-7.162,-5.532,-3.347,-9.550,-8.970,-8.455,-6.586,-4.377,-2.004,-8.815,-1.777,-3.553,-5.701,-8.894,0.000,106.341,34.946,-1.840,89.955,27.145
73697.005,297.616,0.863,14.817,94.700,93.196,-12.107,-7.357,-6.734,-5.010,-3.131,-8.304,-9.077,-9.097,-6.698,-4.585,-2.004,-8.921,-1.673,-3.971,-5.701,-7.881,0.000,106.341,34.926,-1.836,89.939,27.145
73701.036,297.618,0.863,14.829,94.858,93.516,-12.647,-8.137,-6.734,-6.054,-3.455,-8.719,-8.864,-8.883,-6.698,-4.585,-2.425,-9.133,-1.986,-4.389,-6.322,-8.331,0.000,106.418,34.885,-1.832,89.971,27.135
73684.910,297.618,0.863,14.819,94.700,93.196,-11.891,-8.360,-6.413,-5.219,-4.318,-8.719,-9.291,-8.455,-6.140,-4.273,-1.265,-9.452,-1.359,-3.553,-5.804,-7.881,0.000,106.456,34.865,-1.829,89.939,27.145
73701.036,297.616,0.863,14.817,94.700,93.516,-11.891,-7.914,-5.986,-5.532,-3.239,-8.719,-9.184,-8.776,-7.145,-3.960,-1.476,-9.027,-1.777,-3.344,-5.182,-8.781,0.000,106.533,34.844,-1.824,89.988,27.135
73692.973,297.618,0.863,14.805,94.542,93.356,-12.539,-7.357,-6.841,-5.741,-3.563,-8.304,-9.718,-8.883,-6.475,-4.689,-2.109,-9.027,-1.673,-3.657,-5.390,-8.106,0.000,106.572,34.844,-1.820,89.955,27.135
73692.973,297.619,0.863,14.812,94.621,93.516,-12.215,-7.580,-6.413,-5.637,-3.023,-7.993,-8.970,-9.204,-6.586,-3.752,-2.109,-8.602,-1.150,-3.553,-5.804,-7.993,0.000,106.649,34.824,-1.816,89.955,27.135
73701.036,297.616,0.863,14.817,94.700,93.356,-11.458,-8.249,-6.306,-4.906,-3.779,-8.304,-8.970,-9.311,-6.810,-3.230,-1.371,-8.708,-1.673,-3.239,-6.219,-7.993,0.000,106.668,34.814,-1.811,89.971,27.145
73705.067,297.615,0.863,14.823,94.779,93.516,-11.242,-7.803,-6.520,-4.906,-3.131,-9.031,-8.970,-8.348,-7.256,-4.168,-1.476,-9.558,-1.359,-3.344,-5.079,-8.556,0.000,106.764,34.773,-1.807,89.971,27.135
73701.036,297.616,0.863,14.805,94.542,93.356,-12.323,-7.580,-7.055,-4.802,-3.455,-8.512,-8.650,-8.776,-6.028,-4.377,-1.687,-8.815,-1.777,-3.239,-5.701,-7.881,0.000,106.783,34.763,-1.803,89.955,27.145
73697.005,297.616,0.863,14.811,94.621,93.516,-11.891,-8.137,-6.093,-5.950,-3.455,-8.408,-9.611,-8.562,-6.698,-4.377,-1.793,-9.133,-1.045,-4.702,-5.908,-8.218,0.000,106.880,34.733,-1.799,89.955,27.145
73697.005,297.615,0.863,14.811,94.621,93.356,-11.891,-7.914,-5.772,-5.219,-3.563,-8.512,-8.330,-9.097,-6.363,-3.543,-2.004,-9.133,-2.091,-3.030,-6.322,-8.106,0.000,106.937,34.733,-1.795,89.955,27.145
