%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73882.447,296.644,0.868,24.966,270.398,269.024,-10.161,-7.022,-4.490,-3.654,-1.943,-6.851,-7.796,-6.959,-5.358,-2.397,0.106,-8.285,0.838,-1.463,-4.250,-6.868,0.000,11.840,15.943,-0.561,150.019,-39.987
73882.447,296.647,0.868,24.966,270.398,269.184,-10.053,-6.131,-5.666,-3.967,-1.835,-8.304,-7.902,-8.243,-5.805,-2.814,-1.055,-7.754,-0.418,-2.194,-4.665,-7.431,0.000,11.763,15.963,-0.564,149.987,-39.987
73890.510,296.645,0.868,24.968,270.477,269.184,-10.269,-6.019,-4.491,-3.758,-2.375,-6.228,-8.116,-7.280,-5.135,-2.918,0.317,-7.329,0.314,-1.881,-4.561,-6.531,0.000,11.686,15.963,-0.567,150.003,-39.965
73874.385,296.645,0.868,24.967,270.398,269.184,-11.026,-6.242,-4.491,-4.280,-2.051,-7.162,-8.330,-7.922,-6.140,-2.084,-1.160,-7.647,-0.105,-2.299,-4.872,-6.868,0.000,11.667,15.974,-0.571,150.019,-39.965
73878.416,296.645,0.868,24.977,270.635,269.504,-9.620,-6.465,-5.132,-3.758,-3.023,-7.473,-7.796,-7.387,-6.140,-2.918,-0.422,-8.603,0.628,-1.672,-4.665,-6.643,0.000,11.609,16.004,-0.574,150.003,-39.965
73882.447,296.645,0.868,24.980,270.714,269.504,-10.053,-6.242,-4.705,-4.489,-2.375,-7.785,-8.330,-7.601,-5.470,-1.980,-0.316,-7.222,0.209,-1.463,-3.835,-7.094,0.000,11.571,16.014,-0.577,150.019,-39.998
73882.447,296.645,0.868,24.977,270.635,269.504,-9.945,-6.019,-4.918,-3.758,-2.051,-6.851,-8.116,-8.136,-5.470,-3.544,-0.211,-7.966,-0.209,-2.194,-5.079,-7.544,0.000,11.551,16.004,-0.580,150.003,-39.965
73874.385,296.644,0.868,24.978,270.635,269.504,-10.809,-6.911,-5.453,-5.324,-2.699,-7.058,-7.796,-7.601,-6.140,-3.127,-1.371,-7.647,-0.418,-2.821,-4.872,-6.756,0.000,11.494,16.024,-0.583,149.987,-39.976
73882.447,296.647,0.868,24.977,270.635,269.504,-9.404,-6.911,-4.811,-3.758,-2.375,-6.954,-7.902,-7.815,-5.135,-2.189,0.211,-7.541,0.628,-1.985,-4.665,-6.643,0.000,11.474,16.014,-0.587,150.003,-39.955
73882.447,296.647,0.868,24.980,270.714,269.984,-9.620,-6.354,-4.384,-3.445,-2.267,-7.266,-8.009,-6.958,-5.358,-2.188,-0.211,-7.860,0.419,-1.672,-3.939,-7.206,0.000,11.436,16.024,-0.589,149.987,-39.987
73882.447,296.647,0.868,24.984,270.793,269.824,-10.377,-5.796,-5.346,-4.280,-2.375,-7.370,-8.116,-8.350,-5.023,-3.335,-0.422,-8.072,-0.314,-1.672,-4.457,-6.418,0.000,11.436,16.024,-0.592,150.019,-39.998
73882.447,296.645,0.868,24.984,270.793,269.984,-9.837,-6.465,-4.491,-4.385,-1.835,-6.124,-7.796,-7.066,-5.358,-1.772,0.106,-8.179,0.942,-2.299,-3.939,-5.968,0.000,11.397,16.004,-0.595,150.003,-39.998
73882.447,296.645,0.868,24.984,270.793,269.824,-9.296,-6.242,-4.384,-3.967,-2.267,-7.266,-7.689,-8.350,-5.135,-2.188,-0.211,-7.541,0.105,-1.881,-4.665,-6.868,0.000,11.320,16.014,-0.597,150.019,-39.965
73882.447,296.647,0.868,24.991,270.951,269.824,-9.296,-7.022,-4.811,-4.071,-1.835,-7.162,-7.796,-7.708,-5.917,-2.709,-0.316,-8.179,0.105,-1.985,-4.354,-7.431,0.000,11.340,16.024,-0.598,150.019,-39.976
73882.447,296.649,0.868,24.999,271.109,270.144,-10.269,-5.908,-5.346,-4.176,-2.267,-7.162,-8.009,-7.922,-5.470,-2.293,-0.844,-7.541,-0.105,-2.194,-4.560,-6.756,0.000,11.359,15.994,-0.601,150.019,-39.965
73878.416,296.647,0.868,24.999,271.109,270.464,-9.837,-5.908,-4.918,-4.698,-2.483,-7.473,-8.330,-8.136,-5.470,-2.709,-0.422,-8.072,-0.209,-2.821,-4.560,-6.642,0.000,11.320,15.984,-0.602,150.003,-39.976
73882.447,296.649,0.868,24.999,271.109,270.304,-10.487,-6.465,-4.491,-3.967,-2.699,-6.851,-7.155,-8.671,-5.805,-2.501,-0.949,-7.647,-0.000,-2.403,-5.079,-6.642,0.000,11.320,15.974,-0.602,149.987,-39.976
73882.447,296.650,0.868,24.995,271.030,270.464,-10.162,-7.357,-5.025,-4.489,-2.267,-7.577,-8.009,-7.387,-5.693,-2.709,-0.211,-8.391,0.733,-1.463,-3.938,-6.192,0.000,11.340,15.974,-0.603,150.003,-39.987
73882.447,296.649,0.868,24.995,271.030,270.144,-9.838,-5.239,-4.277,-3.967,-1.727,-7.473,-7.368,-7.494,-4.689,-3.022,-0.633,-7.541,-0.523,-2.612,-4.664,-7.430,0.000,11.320,15.923,-0.603,150.003,-39.998
73886.479,296.649,0.868,25.005,271.267,270.144,-10.162,-6.242,-4.705,-4.489,-2.591,-6.851,-8.330,-8.029,-5.247,-2.814,-0.105,-7.647,0.419,-2.612,-4.249,-6.192,0.000,11.320,15.892,-0.603,150.019,-39.976
73886.479,296.647,0.868,25.005,271.267,270.304,-10.811,-6.577,-4.918,-4.489,-2.375,-6.954,-7.689,-8.136,-5.470,-2.605,-1.055,-7.541,0.419,-2.194,-4.353,-6.530,0.000,11.359,15.892,-0.601,150.003,-39.987
73890.510,296.650,0.868,25.001,271.188,270.624,-9.406,-6.354,-4.918,-3.549,-2.807,-6.747,-7.796,-7.173,-5.358,-2.501,-0.000,-8.497,0.209,-1.672,-4.664,-6.867,0.000,11.397,15.862,-0.600,149.987,-39.965
73882.447,296.649,0.868,25.010,271.346,270.144,-9.946,-6.242,-5.132,-3.967,-2.483,-7.266,-7.582,-7.922,-5.582,-2.605,-0.422,-7.541,-0.314,-1.567,-4.560,-7.318,0.000,11.378,15.831,-0.598,150.003,-39.976
73894.542,296.647,0.868,25.011,271.425,270.304,-9.946,-5.796,-4.918,-3.863,-2.591,-6.435,-8.116,-7.601,-5.358,-2.814,-0.633,-8.072,-0.523,-1.985,-4.664,-6.642,0.000,11.436,15.791,-0.596,150.019,-39.976
73886.479,296.650,0.868,25.009,271.346,270.144,-10.919,-6.354,-4.811,-4.698,-1.943,-6.851,-7.796,-8.136,-5.470,-1.876,-0.527,-7.647,-0.105,-2.299,-4.664,-6.304,0.000,11.436,15.750,-0.594,150.019,-39.998
73890.510,296.649,0.868,25.005,271.267,270.304,-10.487,-7.022,-5.132,-3.967,-2.699,-7.058,-7.902,-8.243,-5.693,-2.918,-0.316,-7.966,0.209,-2.299,-5.286,-6.642,0.000,11.455,15.709,-0.591,150.019,-39.987
73894.542,296.649,0.868,25.004,271.267,270.144,-10.162,-6.131,-5.025,-4.071,-2.375,-7.370,-7.689,-7.494,-5.358,-2.084,-0.316,-7.754,0.209,-1.881,-4.042,-7.655,0.000,11.494,15.689,-0.587,150.003,-39.976
73894.542,296.649,0.868,25.015,271.504,270.304,-9.838,-5.908,-4.918,-3.758,-1.943,-6.851,-7.689,-8.029,-4.689,-3.022,-0.527,-7.754,-0.523,-1.985,-4.457,-6.192,0.000,11.571,15.638,-0.584,150.003,-39.976
73890.510,296.649,0.868,25.008,271.346,270.464,-10.487,-6.131,-4.811,-4.802,-2.267,-7.162,-7.796,-7.601,-5.247,-1.876,-0.738,-8.072,0.105,-2.926,-4.249,-6.867,0.000,11.590,15.598,-0.579,149.987,-39.976
