%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
72491.626,297.094,0.850,25.064,266.997,263.680,-12.865,-7.358,-5.453,-5.012,-3.563,-7.994,-9.184,-8.243,-6.475,-3.960,-0.738,-7.861,-0.941,-3.553,-4.354,-6.869,0.000,38.767,-8.817,0.704,-90.053,-10.053
72495.658,297.092,0.850,25.060,266.918,263.840,-12.541,-6.800,-5.774,-4.072,-2.699,-8.097,-7.475,-8.457,-6.587,-3.335,-0.949,-7.967,-1.359,-3.031,-4.872,-7.432,0.000,38.671,-8.807,0.704,-90.036,-10.053
72495.658,297.094,0.850,25.060,266.918,264.160,-12.216,-8.027,-5.881,-4.281,-2.915,-8.616,-8.436,-7.708,-6.475,-3.543,-0.105,-8.073,-1.255,-2.613,-4.561,-7.883,0.000,38.652,-8.817,0.705,-90.085,-10.031
72487.595,297.094,0.850,25.065,266.997,264.000,-12.216,-6.800,-5.774,-4.594,-2.267,-9.032,-8.650,-8.778,-6.587,-4.065,-0.949,-7.648,-1.673,-3.344,-5.390,-8.333,0.000,38.517,-8.827,0.706,-90.036,-10.053
72495.658,297.090,0.850,25.063,266.997,263.840,-12.325,-7.135,-5.881,-4.698,-2.807,-7.994,-8.757,-7.387,-6.141,-4.273,0.106,-7.436,-0.732,-2.822,-4.457,-6.194,0.000,38.440,-8.847,0.707,-90.036,-10.042
72491.626,297.094,0.850,25.068,267.076,264.160,-12.216,-6.800,-5.239,-4.698,-2.375,-7.890,-8.009,-8.136,-6.364,-3.752,-0.844,-8.073,-1.255,-3.658,-4.146,-6.869,0.000,38.325,-8.867,0.707,-90.053,-10.053
72495.658,297.089,0.850,25.063,266.997,263.840,-12.000,-7.358,-6.201,-4.176,-3.887,-8.513,-8.009,-8.457,-6.364,-3.231,-0.422,-7.967,-1.046,-2.613,-5.183,-7.095,0.000,38.267,-8.898,0.709,-90.053,-10.042
72491.626,297.097,0.850,25.064,266.997,264.000,-12.000,-7.246,-5.987,-4.490,-2.591,-8.616,-8.223,-7.708,-7.257,-3.648,-0.316,-8.392,-0.732,-2.717,-4.043,-7.320,0.000,38.190,-8.918,0.708,-90.069,-10.053
72491.626,297.098,0.850,25.068,267.076,263.840,-12.000,-5.909,-6.415,-3.968,-2.483,-8.097,-8.116,-7.494,-5.582,-3.752,-0.316,-7.861,-1.777,-3.135,-5.286,-7.320,0.000,38.075,-8.928,0.711,-90.036,-10.042
72495.658,297.095,0.850,25.056,266.839,264.320,-12.325,-6.800,-5.881,-5.012,-2.807,-8.513,-8.970,-8.029,-6.141,-3.752,-0.422,-7.542,-1.046,-3.240,-4.561,-7.545,0.000,37.959,-8.969,0.711,-90.053,-10.042
72499.689,297.097,0.850,25.063,266.997,264.320,-12.216,-6.912,-5.025,-3.968,-2.267,-7.474,-8.009,-7.708,-6.029,-2.501,-1.055,-7.648,-1.046,-3.031,-4.250,-7.095,0.000,37.882,-8.989,0.712,-90.053,-10.053
72491.626,297.097,0.850,25.064,266.997,264.160,-11.676,-7.692,-5.560,-4.072,-3.671,-8.097,-8.116,-7.815,-6.141,-3.856,-0.211,-8.922,-1.568,-2.822,-4.768,-7.545,0.000,37.747,-9.061,0.713,-90.053,-10.064
72499.689,297.098,0.850,25.063,266.997,263.840,-12.108,-6.689,-5.987,-4.490,-2.915,-9.239,-8.329,-8.029,-7.034,-3.752,-0.633,-7.966,-1.777,-3.135,-4.561,-7.658,0.000,37.690,-9.081,0.715,-90.069,-10.042
72503.720,297.095,0.850,25.062,266.997,263.840,-12.000,-6.355,-5.453,-4.281,-2.699,-7.890,-8.329,-7.815,-5.136,-3.960,-0.527,-7.966,-1.777,-3.344,-4.146,-6.757,0.000,37.574,-9.142,0.716,-90.053,-10.042
72495.658,297.098,0.850,25.067,267.076,264.320,-12.757,-6.689,-5.667,-5.220,-2.915,-8.201,-8.970,-8.457,-6.141,-3.335,-1.477,-8.285,-0.836,-3.866,-5.183,-7.320,0.000,37.459,-9.193,0.717,-90.053,-10.031
72495.658,297.097,0.850,25.067,267.076,264.160,-12.216,-7.023,-5.667,-3.654,-3.455,-8.513,-8.329,-8.778,-6.252,-3.752,-0.949,-7.754,-1.673,-3.239,-5.598,-7.431,0.000,37.382,-9.243,0.718,-90.069,-10.042
72499.689,297.100,0.850,25.059,266.918,264.000,-12.541,-7.804,-6.201,-4.490,-2.807,-8.720,-7.902,-8.136,-6.364,-3.960,-0.105,-8.603,-1.150,-2.612,-4.768,-7.657,0.000,37.343,-9.304,0.720,-90.069,-10.042
72507.752,297.100,0.850,25.061,266.997,264.000,-11.892,-6.689,-6.308,-4.594,-2.915,-8.928,-8.863,-8.243,-5.806,-4.065,-0.738,-7.966,-1.882,-3.657,-5.183,-7.882,0.000,37.247,-9.365,0.723,-90.069,-10.042
72503.720,297.098,0.850,25.066,267.076,264.160,-12.108,-6.466,-5.239,-3.968,-2.699,-7.682,-8.650,-8.136,-5.806,-3.439,-0.738,-7.222,-1.046,-3.239,-4.872,-7.094,0.000,37.189,-9.416,0.723,-90.053,-10.053
72503.720,297.098,0.850,25.073,267.234,264.160,-13.298,-6.801,-5.667,-4.803,-3.023,-8.305,-8.329,-9.099,-6.811,-3.544,-1.477,-8.285,-1.777,-3.657,-4.872,-7.094,0.000,37.093,-9.487,0.725,-90.036,-10.042
72507.752,297.098,0.850,25.069,267.155,264.160,-11.892,-7.135,-5.667,-4.176,-3.239,-8.305,-7.795,-7.815,-5.917,-3.022,-0.105,-7.966,-1.255,-2.194,-5.079,-7.094,0.000,37.035,-9.569,0.725,-90.069,-10.042
72499.689,297.098,0.850,25.074,267.234,264.320,-11.892,-6.801,-5.453,-4.594,-2.052,-8.720,-8.009,-8.243,-6.364,-3.648,-0.633,-7.435,-1.150,-2.821,-4.354,-7.657,0.000,37.035,-9.619,0.726,-90.069,-10.053
72511.783,297.097,0.850,25.068,267.155,264.160,-12.108,-6.243,-6.094,-4.072,-2.807,-8.409,-8.009,-7.922,-5.247,-3.856,-0.633,-7.222,-1.464,-2.926,-4.976,-6.981,0.000,37.016,-9.670,0.727,-90.069,-10.053
72507.752,297.098,0.850,25.076,267.313,264.320,-12.325,-6.689,-5.025,-4.594,-2.699,-7.994,-9.077,-7.815,-5.917,-3.544,-0.949,-8.072,-1.255,-4.075,-4.976,-7.431,0.000,36.958,-9.731,0.729,-90.036,-10.042
72503.720,297.098,0.850,25.081,267.392,264.160,-12.541,-7.135,-5.346,-4.385,-3.023,-8.097,-8.543,-8.992,-6.251,-3.544,-0.527,-7.860,-1.046,-2.612,-5.079,-7.769,0.000,36.920,-9.782,0.730,-90.053,-10.064
72507.752,297.097,0.850,25.076,267.313,264.320,-11.352,-7.915,-5.881,-4.698,-3.455,-7.682,-8.436,-7.708,-6.809,-3.439,-0.105,-8.603,-1.150,-2.926,-4.768,-7.431,0.000,36.920,-9.853,0.731,-90.053,-10.053
72503.720,297.098,0.850,25.084,267.472,263.840,-11.892,-6.466,-6.201,-3.968,-2.591,-9.032,-8.329,-7.922,-6.475,-3.960,-0.633,-8.178,-2.300,-3.553,-5.079,-8.895,0.000,36.958,-9.894,0.732,-90.036,-10.042
72499.689,297.097,0.850,25.081,267.392,264.320,-12.541,-6.355,-5.987,-4.281,-3.131,-8.305,-8.863,-7.815,-6.475,-3.960,-0.633,-7.647,-1.464,-3.762,-4.768,-6.756,0.000,36.958,-9.955,0.732,-90.053,-10.074
72503.720,297.095,0.850,25.080,267.392,264.160,-12.757,-7.469,-5.667,-5.116,-2.807,-8.409,-8.757,-8.136,-6.475,-3.127,-0.738,-7.647,-1.359,-3.553,-4.665,-7.094,0.000,36.939,-10.006,0.734,-90.053,-10.064
72503.720,297.095,0.850,25.080,267.392,264.160,-11.892,-7.358,-5.881,-4.385,-3.779,-8.305,-8.436,-8.671,-6.363,-3.335,-0.316,-8.391,-1.464,-2.821,-5.909,-7.319,0.000,36.958,-10.046,0.733,-90.053,-10.042
72507.752,297.095,0.850,25.080,267.392,264.000,-12.325,-7.246,-5.774,-4.698,-2.591,-7.994,-8.863,-7.601,-6.921,-3.544,-0.633,-8.178,-0.627,-3.030,-4.457,-7.769,0.000,37.016,-10.067,0.734,-90.069,-10.053
72507.752,297.095,0.850,25.084,267.472,264.000,-12.325,-6.689,-6.308,-4.803,-2.915,-8.616,-8.543,-7.815,-6.475,-4.377,-0.738,-7.754,-1.882,-3.448,-4.976,-6.756,0.000,37.035,-10.107,0.735,-90.053,-10.064
72507.752,297.090,0.850,25.083,267.472,264.160,-12.108,-6.355,-5.132,-5.220,-2.159,-8.097,-8.436,-7.387,-5.916,-3.127,-0.316,-7.329,-0.836,-3.657,-4.976,-7.094,0.000,37.074,-10.148,0.736,-90.069,-10.053
72503.720,297.092,0.850,25.084,267.472,264.000,-12.216,-7.135,-5.667,-4.698,-3.023,-8.305,-8.223,-8.671,-6.251,-3.231,-0.633,-8.072,-1.150,-2.612,-4.561,-7.319,0.000,37.093,-10.178,0.737,-90.069,-10.042
72503.720,297.094,0.850,25.080,267.392,264.160,-11.568,-7.692,-5.667,-4.281,-2.807,-8.305,-8.436,-8.029,-6.698,-3.648,-0.738,-8.816,-1.568,-3.239,-5.183,-7.769,0.000,37.151,-10.219,0.736,-90.020,-10.053
72499.689,297.094,0.850,25.081,267.392,264.160,-12.000,-7.023,-5.774,-4.490,-3.131,-9.032,-8.329,-7.922,-6.475,-2.918,-0.211,-7.116,-1.359,-3.030,-4.354,-7.431,0.000,37.170,-10.239,0.736,-90.036,-10.064
72503.720,297.089,0.850,25.088,267.551,264.320,-11.676,-6.689,-5.346,-3.654,-2.699,-7.994,-8.757,-7.922,-5.916,-4.065,-0.211,-7.435,-1.255,-3.030,-4.768,-6.868,0.000,37.189,-10.239,0.737,-90.053,-10.042
72503.720,297.092,0.850,25.088,267.551,264.160,-12.216,-7.023,-5.346,-5.116,-2.591,-7.994,-7.902,-7.387,-6.028,-3.127,-1.477,-7.966,-1.255,-4.284,-4.976,-7.319,0.000,37.228,-10.270,0.737,-90.053,-10.064
72499.689,297.090,0.850,25.085,267.472,264.320,-12.325,-6.912,-5.667,-4.385,-3.563,-8.513,-8.650,-8.778,-6.698,-3.856,-0.738,-8.391,-1.359,-2.926,-5.598,-7.544,0.000,37.247,-10.290,0.738,-90.053,-10.053
72495.658,297.087,0.850,25.082,267.392,264.320,-12.000,-7.804,-5.987,-4.490,-2.591,-8.513,-8.116,-7.815,-7.479,-3.544,-0.738,-8.072,-1.673,-3.030,-5.079,-7.431,0.000,37.247,-10.310,0.738,-90.053,-10.031
72503.720,297.089,0.850,25.080,267.392,264.000,-12.433,-6.578,-5.881,-4.385,-2.483,-8.616,-8.223,-7.708,-5.917,-4.273,-0.949,-7.754,-1.882,-3.030,-5.598,-7.319,0.000,37.228,-10.321,0.739,-90.053,-10.042
72495.658,297.089,0.850,25.089,267.551,264.000,-12.216,-6.466,-5.881,-4.907,-3.131,-8.201,-9.290,-7.708,-6.141,-3.752,-0.527,-7.541,-1.255,-3.344,-4.872,-7.544,0.000,37.247,-10.341,0.740,-90.069,-10.042
72499.689,297.090,0.850,25.085,267.472,264.000,-12.216,-7.246,-5.346,-4.490,-3.455,-8.305,-8.009,-8.564,-6.811,-3.439,-1.582,-8.072,-1.255,-3.657,-5.079,-7.431,0.000,37.209,-10.351,0.740,-90.020,-10.053
72495.658,297.090,0.850,25.085,267.472,264.160,-11.892,-7.692,-5.881,-4.594,-3.671,-8.928,-8.436,-8.564,-6.811,-3.648,-0.211,-8.603,-1.777,-3.448,-4.872,-7.094,0.000,37.189,-10.382,0.740,-90.053,-10.053
72495.658,297.089,0.850,25.089,267.551,264.320,-12.000,-7.246,-5.560,-4.490,-2.483,-8.824,-8.543,-7.601,-6.476,-3.335,-0.738,-7.754,-1.255,-2.612,-4.561,-8.107,0.000,37.132,-10.392,0.741,-90.085,-10.042
72499.689,297.089,0.850,25.088,267.551,264.320,-12.433,-6.912,-6.415,-4.698,-2.699,-7.890,-8.863,-8.243,-5.582,-4.377,-0.527,-7.860,-1.359,-3.657,-4.354,-6.981,0.000,37.093,-10.432,0.742,-90.069,-10.042
72495.658,297.089,0.850,25.093,267.630,264.000,-12.757,-7.023,-5.346,-4.907,-2.807,-8.201,-8.329,-8.136,-5.694,-3.335,-1.266,-8.178,-1.359,-3.971,-4.768,-6.981,0.000,37.035,-10.453,0.743,-90.069,-10.053
72499.689,297.092,0.850,25.092,267.630,264.000,-11.892,-6.912,-5.453,-3.968,-2.591,-8.097,-8.116,-8.350,-6.476,-3.335,-0.844,-7.966,-1.464,-2.717,-4.768,-6.868,0.000,36.939,-10.473,0.743,-90.069,-10.053
72495.658,297.089,0.850,25.093,267.630,264.000,-11.460,-7.358,-5.774,-4.385,-2.483,-7.682,-7.795,-7.815,-6.699,-3.335,-0.527,-8.072,-1.464,-3.135,-4.561,-7.206,0.000,36.881,-10.503,0.745,-90.053,-10.053
72503.720,297.090,0.850,25.091,267.630,263.840,-12.433,-6.355,-6.308,-4.698,-3.131,-8.824,-8.223,-8.457,-6.364,-3.648,-0.633,-8.285,-1.673,-3.448,-4.561,-7.431,0.000,36.824,-10.493,0.745,-90.053,-10.053
72495.658,297.089,0.850,25.089,267.551,264.000,-12.216,-6.578,-4.918,-4.176,-2.807,-7.786,-8.757,-7.922,-6.252,-4.273,-0.949,-7.754,-1.150,-3.135,-4.665,-7.206,0.000,36.708,-10.514,0.745,-90.069,-10.042
72495.658,297.092,0.850,25.085,267.472,264.000,-12.649,-7.358,-5.881,-4.698,-2.915,-8.201,-8.009,-8.671,-6.141,-3.127,-1.898,-8.072,-1.046,-3.135,-4.354,-6.868,0.000,36.593,-10.564,0.746,-90.053,-10.053
72495.658,297.090,0.850,25.089,267.551,264.160,-11.784,-7.135,-5.774,-4.281,-3.563,-8.513,-8.650,-8.243,-6.476,-3.231,-0.422,-8.285,-1.150,-2.926,-5.390,-7.094,0.000,36.496,-10.575,0.747,-90.069,-10.042
