%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73011.672,297.687,0.854,24.825,263.276,259.568,-10.810,-6.688,-5.558,-3.862,-3.671,-7.681,-7.796,-8.027,-6.586,-2.918,-0.105,-7.647,-0.314,-2.299,-4.871,-6.980,0.000,101.533,2.753,-0.014,-179.945,-11.934
73015.704,297.685,0.854,24.831,263.435,259.728,-10.810,-6.465,-5.024,-4.593,-1.943,-8.304,-7.369,-7.492,-6.586,-3.022,-0.633,-7.116,-0.418,-2.508,-4.146,-7.543,0.000,101.437,2.753,-0.015,-179.945,-11.913
73015.704,297.684,0.854,24.816,263.118,259.408,-10.810,-6.800,-5.665,-3.966,-2.051,-7.681,-8.116,-7.813,-5.805,-3.751,-0.316,-7.647,-0.941,-2.403,-4.457,-6.755,0.000,101.322,2.764,-0.014,-179.961,-11.945
73011.672,297.685,0.854,24.817,263.118,259.568,-11.134,-6.242,-4.917,-3.862,-1.943,-7.474,-7.582,-7.492,-5.693,-2.501,0.000,-7.647,-0.209,-3.239,-4.560,-6.867,0.000,101.206,2.774,-0.014,-179.961,-11.924
73011.672,297.687,0.854,24.813,263.039,259.408,-10.918,-6.911,-5.665,-3.653,-3.131,-7.370,-7.582,-7.492,-5.916,-2.709,-0.316,-7.860,-0.627,-2.403,-4.871,-6.642,0.000,101.091,2.774,-0.013,-179.929,-11.924
73015.704,297.685,0.854,24.816,263.118,259.568,-10.377,-6.577,-4.917,-3.340,-1.835,-7.058,-7.689,-7.920,-6.251,-2.918,-0.211,-7.435,-0.627,-2.090,-4.457,-7.881,0.000,100.975,2.784,-0.014,-179.977,-11.934
73019.735,297.685,0.855,24.816,263.118,259.408,-11.783,-6.911,-5.986,-4.071,-2.915,-7.681,-8.009,-7.706,-6.140,-3.856,-0.422,-7.754,-0.732,-2.612,-4.457,-6.867,0.000,100.841,2.804,-0.013,-179.977,-11.924
73011.672,297.682,0.854,24.813,263.039,259.568,-10.918,-6.242,-5.131,-4.697,-2.375,-7.058,-8.009,-7.599,-6.586,-2.709,-0.949,-7.860,-0.105,-3.135,-5.079,-6.755,0.000,100.783,2.794,-0.014,-179.961,-11.934
73011.672,297.687,0.854,24.810,262.960,259.568,-11.242,-6.688,-5.451,-4.071,-2.915,-7.577,-7.262,-8.027,-5.470,-2.501,-0.738,-7.966,-0.836,-2.299,-5.182,-6.642,0.000,100.648,2.814,-0.014,-179.945,-11.934
73019.735,297.684,0.855,24.808,262.960,259.248,-10.810,-6.911,-5.451,-3.758,-2.375,-7.785,-7.796,-7.492,-6.028,-3.126,-0.633,-7.541,-0.627,-2.090,-4.249,-7.543,0.000,100.552,2.814,-0.015,-179.945,-11.913
73015.704,297.684,0.854,24.809,262.960,259.568,-10.485,-5.796,-5.665,-4.488,-2.699,-6.955,-7.903,-7.492,-4.912,-2.917,-0.105,-6.904,-0.523,-1.776,-4.768,-6.642,0.000,100.494,2.825,-0.014,-179.945,-11.924
73015.704,297.687,0.854,24.813,263.039,259.248,-10.702,-6.242,-5.131,-4.071,-2.483,-7.266,-8.009,-7.599,-5.247,-2.917,-0.422,-7.646,-0.836,-3.239,-4.146,-5.967,0.000,100.417,2.835,-0.014,-179.977,-11.913
73019.735,297.684,0.855,24.816,263.118,259.568,-11.134,-7.023,-5.024,-3.445,-2.483,-7.681,-7.582,-7.920,-5.247,-2.605,-0.105,-7.753,-0.418,-2.403,-4.560,-6.980,0.000,100.321,2.835,-0.017,-179.961,-11.924
73015.704,297.685,0.854,24.809,262.960,259.728,-11.242,-7.357,-5.344,-4.071,-2.483,-7.577,-7.582,-7.385,-6.586,-2.605,-0.211,-7.965,-0.314,-2.403,-4.146,-6.867,0.000,100.225,2.855,-0.016,-179.945,-11.934
73011.672,297.684,0.854,24.810,262.960,259.728,-10.918,-6.019,-5.986,-4.280,-2.699,-7.577,-7.796,-7.706,-5.358,-3.022,-0.844,-7.540,-1.045,-2.299,-4.457,-7.430,0.000,100.148,2.845,-0.016,-179.977,-11.934
73015.704,297.684,0.854,24.816,263.118,259.568,-10.918,-6.354,-5.238,-4.384,-2.915,-7.266,-8.436,-7.599,-4.577,-2.605,-0.000,-7.646,-0.314,-2.717,-4.457,-6.192,0.000,100.109,2.855,-0.016,-179.977,-11.913
