%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
73757.475,297.007,0.865,24.900,268.199,266.930,-10.053,-6.242,-5.345,-3.967,-2.375,-7.266,-8.009,-7.706,-5.358,-3.022,-0.633,-7.860,-0.836,-1.777,-4.560,-6.980,0.000,9.185,-8.018,-1.620,89.981,-40.313
73765.538,297.007,0.865,24.902,268.278,266.930,-10.377,-5.796,-4.169,-4.802,-2.375,-7.058,-7.582,-7.384,-5.582,-2.293,0.106,-7.435,0.733,-2.613,-4.146,-6.304,0.000,9.262,-8.079,-1.618,89.981,-40.302
73761.506,297.008,0.865,24.903,268.278,267.250,-10.377,-6.465,-4.383,-3.863,-2.807,-6.851,-7.475,-8.134,-5.470,-3.230,-0.527,-7.966,-0.105,-1.777,-4.975,-7.205,0.000,9.377,-8.119,-1.614,89.981,-40.302
73761.506,297.008,0.865,24.903,268.278,267.250,-10.377,-7.691,-5.238,-4.176,-2.483,-7.058,-7.048,-7.920,-6.251,-3.022,-0.211,-7.966,0.419,-1.777,-4.768,-7.205,0.000,9.435,-8.160,-1.613,89.964,-40.302
73761.506,297.010,0.865,24.903,268.278,266.930,-10.485,-6.354,-5.773,-4.385,-2.591,-7.889,-8.116,-7.813,-5.135,-2.293,-0.422,-7.116,-0.836,-1.672,-4.457,-6.642,0.000,9.531,-8.241,-1.611,90.013,-40.302
73757.475,297.008,0.865,24.897,268.120,267.410,-9.512,-5.462,-3.955,-3.654,-2.267,-6.747,-8.330,-7.277,-4.912,-2.814,-0.211,-8.072,0.209,-2.613,-4.664,-7.430,0.000,9.608,-8.282,-1.609,89.981,-40.323
73761.506,297.008,0.865,24.900,268.199,267.250,-11.134,-6.242,-4.704,-3.967,-2.159,-6.539,-7.796,-7.813,-5.023,-2.188,-0.527,-7.329,0.314,-2.195,-3.628,-6.642,0.000,9.685,-8.333,-1.608,89.997,-40.334
73765.538,297.007,0.865,24.906,268.357,267.090,-9.945,-7.134,-5.131,-3.967,-3.239,-7.162,-8.116,-8.348,-5.805,-2.501,0.000,-8.497,0.105,-1.672,-5.079,-6.642,0.000,9.723,-8.394,-1.607,90.013,-40.302
73761.506,297.008,0.865,24.907,268.357,267.410,-9.945,-5.685,-5.131,-4.176,-1.511,-7.785,-7.582,-7.920,-5.358,-2.501,-0.211,-7.329,0.209,-1.986,-4.042,-7.430,0.000,9.800,-8.434,-1.606,89.981,-40.313
73765.538,297.005,0.865,24.906,268.357,267.410,-10.053,-5.796,-4.704,-3.863,-2.483,-6.955,-7.689,-7.706,-5.134,-3.022,0.211,-7.329,-0.000,-2.195,-4.664,-6.192,0.000,9.858,-8.485,-1.607,89.964,-40.313
